MatchID|Team1ID|Team1|score_t1|mean_goals_t1_bin_1|mean_assists_t1_bin_1|mean_shots_t1_bin_1|HAteam01|Team2ID|Team2|score_t2|mean_goals_t2_bin_1|mean_assists_t2_bin_1|mean_shots_t2_bin_1|HAteam02
367188|363|chelsea|3|5.135435|0.636976|6.984281|home|336|stoke_city|0|3.575926|0.596296|7.003704|away
367189|367|tottenham_hotspur|5|3.889456|0.645238|6.232653|home|366|sunderland|1|nan|nan|nan|away
367190|306|hull_city|1|3.011772|1.287698|8.651190|home|318|swansea_city|0|4.507003|0.906863|9.556373|away
367191|381|norwich_city|0|3.789815|0.566667|6.863889|home|383|west_bromwich_albion|1|3.286458|0.672917|8.516667|away
367192|360|manchester_united|4|4.191036|1.111905|7.696639|home|362|aston_villa|1|2.869519|0.800000|6.824421|away
367193|383|west_bromwich_albion|3|3.137649|0.536012|7.102976|home|347|cardiff_city|3|3.557738|1.861310|8.567262|away
367194|370|fulham|1|3.178571|0.609524|4.754762|home|368|everton|3|3.657283|0.694398|6.127031|away
367195|336|stoke_city|1|3.427778|0.651852|6.550000|home|306|hull_city|0|2.889550|1.243254|8.073413|away
367196|359|arsenal|1|2.810317|0.653016|6.178254|home|382|manchester_city|1|3.008588|0.775510|6.474830|away
367197|376|southampton|4|4.230769|0.634615|11.948718|home|361|newcastle_united|0|1.352241|0.328291|6.505882|away
367198|318|swansea_city|3|4.648065|0.932292|9.653646|home|381|norwich_city|0|3.808333|0.566667|6.956481|away
367199|364|liverpool|4|3.808811|0.827413|10.136771|home|367|tottenham_hotspur|0|3.796825|0.697778|6.534921|away
367200|366|sunderland|1|nan|nan|nan|home|371|west_ham_united|2|5.845238|0.583473|8.577451|away
367201|363|chelsea|6|5.206003|0.526527|6.456893|home|359|arsenal|0|2.670387|0.621131|5.952827|away
367202|382|manchester_city|5|2.753486|0.714286|4.953571|home|370|fulham|0|3.073333|0.582222|4.432222|away
367203|347|cardiff_city|3|3.780128|1.645513|7.918590|home|364|liverpool|6|3.808811|0.827413|10.136771|away
367204|371|west_ham_united|0|5.888375|0.556022|8.616667|home|360|manchester_united|2|3.254762|0.999160|7.745658|away
367205|367|tottenham_hotspur|3|3.933492|0.704444|6.864921|home|376|southampton|2|4.128205|0.839744|11.038462|away
367206|362|aston_villa|1|2.761676|0.682353|6.549911|home|336|stoke_city|4|3.635294|0.588235|6.623529|away
367207|381|norwich_city|2|3.789815|0.566667|6.863889|home|366|sunderland|0|nan|nan|nan|away
367208|368|everton|3|3.657283|0.694398|6.127031|home|318|swansea_city|2|4.413866|0.916667|9.438725|away
367209|306|hull_city|2|1.556217|0.715476|7.878968|home|383|west_bromwich_albion|0|3.507937|0.667778|8.321746|away
367210|367|tottenham_hotspur|0|3.849107|0.722917|7.920238|home|359|arsenal|1|2.670387|0.621131|5.952827|away
367211|368|everton|2|3.657283|0.694398|6.127031|home|347|cardiff_city|1|3.857051|1.676282|7.036538|away
367212|362|aston_villa|1|2.790196|0.741176|6.833333|home|363|chelsea|0|5.141991|0.635665|6.865837|away
367213|360|manchester_united|0|3.358403|1.066246|8.452101|home|364|liverpool|3|3.808811|0.827413|10.136771|away
367214|306|hull_city|0|1.636772|0.743254|8.151190|home|382|manchester_city|2|2.841349|0.723810|6.326508|away
367215|370|fulham|1|3.142857|0.615476|5.844048|home|361|newcastle_united|0|1.832589|0.343601|6.105208|away
367216|376|southampton|4|4.011905|0.803571|11.583333|home|381|norwich_city|2|3.618519|0.571296|6.928704|away
367217|318|swansea_city|1|4.497199|0.926471|8.546569|home|383|west_bromwich_albion|2|3.288690|0.626042|8.009970|away
367218|336|stoke_city|3|3.400000|0.651852|6.161111|home|371|west_ham_united|1|5.888375|0.556022|8.616667|away
367219|382|manchester_city|4|2.808016|0.723810|6.216508|home|362|aston_villa|0|2.554072|0.600000|5.349905|away
367220|361|newcastle_united|0|2.533613|0.411625|6.584314|home|368|everton|3|3.657283|0.694398|6.127031|away
367221|347|cardiff_city|3|3.754487|1.722436|8.354487|home|370|fulham|1|3.153333|0.604444|4.941111|away
367222|371|west_ham_united|2|5.942297|0.693277|9.685294|home|306|hull_city|1|1.556217|0.715476|7.878968|away
367223|383|west_bromwich_albion|0|3.116667|0.680392|8.474510|home|360|manchester_united|3|3.368207|0.990756|8.128571|away
367224|381|norwich_city|1|3.863889|0.640741|7.252778|home|336|stoke_city|1|3.548148|0.651852|6.707407|away
367225|364|liverpool|2|3.808811|0.827413|10.136771|home|366|sunderland|1|nan|nan|nan|away
367226|359|arsenal|2|2.810317|0.653016|6.178254|home|318|swansea_city|2|4.648065|0.932292|9.653646|away
367227|363|chelsea|4|5.334791|0.633598|6.479115|home|367|tottenham_hotspur|0|3.867857|0.710417|7.920238|away
367228|336|stoke_city|1|3.437037|0.587037|5.864815|home|359|arsenal|0|2.695387|0.658631|6.127827|away
367229|367|tottenham_hotspur|1|4.147937|0.746667|8.326032|home|347|cardiff_city|0|3.557738|1.527976|7.638690|away
367230|370|fulham|1|3.068750|0.608333|7.045833|home|363|chelsea|3|5.014697|0.594362|6.580872|away
367231|376|southampton|0|4.443590|0.885897|12.541026|home|364|liverpool|3|4.039421|0.863501|10.650528|away
367232|360|manchester_united|0|3.071825|0.976455|6.949206|home|382|manchester_city|3|3.008588|0.775510|6.474830|away
367233|306|hull_city|1|1.678439|0.826587|8.567857|home|361|newcastle_united|4|1.841518|0.345833|6.286012|away
367234|362|aston_villa|4|2.761676|0.682353|6.549911|home|381|norwich_city|1|3.382407|0.640741|7.012037|away
367235|366|sunderland|2|nan|nan|nan|home|383|west_bromwich_albion|0|3.059104|0.626050|8.206303|away
367236|368|everton|1|3.739636|0.776751|6.868207|home|371|west_ham_united|0|5.888375|0.556022|8.616667|away
367237|361|newcastle_united|1|2.607143|0.330208|5.957887|home|362|aston_villa|0|2.691582|0.700000|6.574916|away
367238|363|chelsea|1|5.473252|0.697623|7.316566|home|368|everton|0|3.417593|0.712963|5.878704|away
367239|383|west_bromwich_albion|1|3.061905|0.710784|7.757423|home|370|fulham|1|2.957778|0.541111|5.574444|away
367240|347|cardiff_city|0|3.795833|1.877976|6.605357|home|306|hull_city|4|1.678439|0.826587|8.567857|away
367241|371|west_ham_united|3|5.823669|0.497199|7.799020|home|376|southampton|1|3.641026|0.839744|12.192308|away
367242|382|manchester_city|1|3.008588|0.775510|6.474830|home|336|stoke_city|0|3.575926|0.670370|7.281481|away
367243|359|arsenal|4|2.721429|0.634673|6.048661|home|366|sunderland|1|2.010794|0.526984|6.413333|away
367244|364|liverpool|4|4.039421|0.863501|10.650528|home|318|swansea_city|3|4.271709|0.965686|8.568627|away
367245|381|norwich_city|1|3.803704|0.571296|6.854630|home|367|tottenham_hotspur|0|4.262075|0.683333|7.593367|away
367246|370|fulham|2|2.818750|0.638542|4.210417|home|364|liverpool|3|4.014421|0.801001|9.842194|away
367247|382|manchester_city|2|2.873095|0.558730|6.118889|home|366|sunderland|2|nan|nan|nan|away
367248|361|newcastle_united|0|2.568487|0.441176|7.034874|home|367|tottenham_hotspur|4|3.964603|0.691111|7.376032|away
367249|383|west_bromwich_albion|1|3.042297|0.679972|7.967507|home|363|chelsea|1|5.292300|0.724463|6.503579|away
367250|347|cardiff_city|0|3.819643|1.485119|7.129167|home|362|aston_villa|0|2.761676|0.682353|6.549911|away
367251|359|arsenal|0|2.852857|0.710317|5.913016|home|360|manchester_united|0|3.495658|0.969608|8.581513|away
367252|371|west_ham_united|2|6.490336|0.526611|11.789216|home|381|norwich_city|0|3.766667|0.589815|6.576852|away
367253|306|hull_city|0|3.188936|1.375210|9.022829|home|376|southampton|1|3.228889|0.767778|11.374444|away
367254|336|stoke_city|1|3.575926|0.628704|6.966667|home|318|swansea_city|1|4.512649|1.046875|8.716146|away
367255|364|liverpool|5|4.626921|0.788501|9.167194|home|359|arsenal|1|2.252857|0.710317|6.068571|away
367256|318|swansea_city|3|4.286415|1.024510|8.556373|home|347|cardiff_city|0|3.486310|1.635119|7.936310|away
367257|367|tottenham_hotspur|1|3.823492|0.707778|8.539365|home|368|everton|0|3.598148|0.726852|5.962037|away
367258|360|manchester_united|2|3.454482|0.972549|7.397199|home|370|fulham|2|3.006667|0.681111|4.374444|away
367259|366|sunderland|0|nan|nan|nan|home|306|hull_city|2|3.144818|1.326190|8.522829|away
367260|381|norwich_city|0|4.155882|0.615686|6.331373|home|382|manchester_city|0|3.132326|0.681319|6.126740|away
367261|363|chelsea|3|5.323252|0.689542|7.078183|home|361|newcastle_united|0|2.395685|0.477083|5.478720|away
367262|376|southampton|2|3.027083|0.719792|10.882292|home|336|stoke_city|2|3.464815|0.466667|5.675000|away
367263|362|aston_villa|0|2.771480|0.741176|6.687166|home|371|west_ham_united|2|6.500140|0.565826|11.818627|away
367264|368|everton|2|3.167593|0.731481|5.938889|home|362|aston_villa|1|2.653832|0.662745|6.000891|away
367265|382|manchester_city|0|3.110348|0.681319|6.009158|home|363|chelsea|1|5.030322|0.646446|6.726705|away
367266|383|west_bromwich_albion|1|2.787302|0.605159|6.930952|home|364|liverpool|1|4.626921|0.788501|9.167194|away
367267|336|stoke_city|2|3.548148|0.647222|6.651852|home|360|manchester_united|1|3.403501|0.984874|7.791317|away
367268|347|cardiff_city|2|3.921154|1.876282|8.905769|home|381|norwich_city|1|4.023148|0.588889|7.104630|away
367269|370|fulham|0|3.519048|0.765476|6.984524|home|376|southampton|3|3.459524|0.822619|12.186905|away
367270|361|newcastle_united|0|2.395685|0.487500|5.582887|home|366|sunderland|3|nan|nan|nan|away
367271|371|west_ham_united|2|6.611905|0.601120|13.193137|home|318|swansea_city|0|3.158964|0.985294|8.531863|away
367272|306|hull_city|1|3.032073|1.355602|8.071849|home|367|tottenham_hotspur|1|4.049048|0.724444|7.538254|away
367273|367|tottenham_hotspur|1|4.312075|0.790476|8.124320|home|382|manchester_city|5|3.137755|0.644558|7.090136|away
367274|363|chelsea|0|5.199010|0.589542|6.175152|home|371|west_ham_united|0|6.626611|0.640336|13.119608|away
367275|364|liverpool|4|4.918716|0.841068|9.611674|home|368|everton|0|3.305952|0.685450|6.519048|away
367276|376|southampton|2|2.923810|0.644048|8.829762|home|359|arsenal|2|2.270635|0.651429|6.394127|away
367277|360|manchester_united|2|3.468207|0.991176|7.465826|home|347|cardiff_city|0|4.141071|1.825595|9.472024|away
367278|318|swansea_city|2|3.085565|0.869792|7.403646|home|370|fulham|0|3.786667|0.814444|9.624444|away
367279|381|norwich_city|0|4.004630|0.625926|6.697222|home|361|newcastle_united|0|2.433175|0.403333|5.177302|away
367280|366|sunderland|1|nan|nan|nan|home|336|stoke_city|0|3.575926|0.628704|6.966667|away
367281|362|aston_villa|4|2.653832|0.662745|6.000891|home|383|west_bromwich_albion|3|2.771429|0.646825|7.478571|away
367282|364|liverpool|2|4.378279|0.815648|9.472065|home|362|aston_villa|2|2.934280|0.641667|6.500947|away
367283|382|manchester_city|4|2.963571|0.668254|6.957460|home|347|cardiff_city|2|3.962500|1.932738|11.079167|away
367284|383|west_bromwich_albion|1|2.907540|0.646825|7.861905|home|368|everton|1|3.213360|0.683598|5.919048|away
367285|359|arsenal|2|2.282823|0.647959|6.329422|home|370|fulham|0|3.347059|0.754902|8.227451|away
367286|381|norwich_city|1|4.039815|0.622222|7.424074|home|306|hull_city|0|1.483995|0.733995|7.308598|away
367287|363|chelsea|3|4.954429|0.736475|5.927598|home|360|manchester_united|1|2.900000|0.739776|4.960784|away
367288|371|west_ham_united|1|6.616667|0.482222|8.892063|home|361|newcastle_united|3|2.696131|0.415476|7.713542|away
367289|366|sunderland|2|nan|nan|nan|home|376|southampton|2|3.380952|0.779762|11.583333|away
367290|318|swansea_city|1|2.793899|0.537500|4.346354|home|367|tottenham_hotspur|3|4.312075|0.790476|8.124320|away
367291|362|aston_villa|1|2.891667|0.683333|6.197917|home|359|arsenal|2|2.282823|0.647959|6.329422|away
367292|306|hull_city|0|1.488624|0.747884|7.063228|home|363|chelsea|2|5.097956|0.721129|5.403781|away
367293|336|stoke_city|3|0.854902|0.597059|6.273529|home|364|liverpool|5|3.748796|0.766626|9.882819|away
367294|361|newcastle_united|0|2.630506|0.465476|7.563542|home|382|manchester_city|2|2.808016|0.723810|6.216508|away
367295|368|everton|2|3.259656|0.724339|6.287566|home|381|norwich_city|0|3.900000|0.565686|5.953922|away
367296|370|fulham|1|3.790741|0.761111|9.312037|home|366|sunderland|4|nan|nan|nan|away
367297|360|manchester_united|2|3.233333|0.728413|4.931111|home|318|swansea_city|0|2.913492|0.506667|4.080556|away
367298|376|southampton|1|3.380952|0.779762|11.583333|home|383|west_bromwich_albion|0|2.813228|0.479233|6.329101|away
367299|347|cardiff_city|0|4.267308|2.081410|10.777564|home|371|west_ham_united|2|6.065625|0.483333|7.260268|away
367300|366|sunderland|0|2.250850|0.444388|5.914286|home|362|aston_villa|1|3.087778|0.662222|6.714444|away
367301|359|arsenal|2|2.058543|0.651961|5.554902|home|347|cardiff_city|0|3.642778|1.763889|9.820556|away
367302|376|southampton|0|3.525641|0.891026|11.884615|home|363|chelsea|3|5.241030|0.700350|6.186465|away
367303|336|stoke_city|1|0.952941|0.611765|6.626471|home|368|everton|1|3.333730|0.715079|7.150529|away
367304|364|liverpool|2|4.620387|0.856399|10.003274|home|306|hull_city|0|1.488624|0.747884|7.063228|away
367305|318|swansea_city|2|3.407313|0.851190|6.889881|home|382|manchester_city|3|2.583408|0.535714|5.212351|away
367306|383|west_bromwich_albion|1|2.913095|0.557937|7.191534|home|361|newcastle_united|0|2.658185|0.402083|7.722470|away
367307|360|manchester_united|1|3.035854|0.774090|5.614846|home|367|tottenham_hotspur|2|4.352551|0.775000|7.752891|away
367308|370|fulham|2|2.358333|0.700000|9.080208|home|371|west_ham_united|1|6.161458|0.512500|7.134226|away
367309|361|newcastle_united|0|2.670685|0.452083|7.416220|home|359|arsenal|1|2.107540|0.760582|6.461905|away
367310|306|hull_city|6|1.465476|0.664550|6.591005|home|370|fulham|0|1.972917|0.550000|6.317708|away
367311|363|chelsea|2|5.203512|0.750422|5.978529|home|364|liverpool|1|4.785556|0.718254|9.301905|away
367312|381|norwich_city|0|4.179412|0.619608|6.375490|home|360|manchester_united|1|3.079167|0.714137|4.884375|away
367313|368|everton|2|1.394841|0.556746|7.168122|home|376|southampton|1|3.333333|0.891026|11.038462|away
367314|367|tottenham_hotspur|3|4.856593|0.792308|8.469780|home|336|stoke_city|0|0.835294|0.408824|4.998039|away
367315|347|cardiff_city|2|4.010119|1.818452|10.307738|home|366|sunderland|2|2.327839|0.324725|5.253846|away
367316|362|aston_villa|1|2.767778|0.640000|5.383333|home|318|swansea_city|1|3.407313|0.851190|7.157738|away
367317|371|west_ham_united|3|6.518889|0.480000|7.033175|home|383|west_bromwich_albion|3|2.762302|0.525529|6.458730|away
367318|371|west_ham_united|1|6.198958|0.462500|7.281101|home|359|arsenal|3|2.320685|0.760268|7.328199|away
367319|381|norwich_city|1|4.238235|0.580392|6.551961|home|370|fulham|2|1.896078|0.668627|8.032353|away
367320|382|manchester_city|2|2.632515|0.678571|5.803869|home|364|liverpool|1|4.564583|0.704613|9.126786|away
367321|306|hull_city|2|1.465476|0.664550|6.591005|home|360|manchester_united|3|3.045658|0.769188|5.781513|away
367322|347|cardiff_city|0|3.795833|2.068452|10.093452|home|376|southampton|3|3.435897|0.711538|11.455128|away
367323|361|newcastle_united|5|2.673810|0.438542|7.649554|home|336|stoke_city|1|0.952941|0.597059|6.739216|away
367324|368|everton|0|3.331878|0.642857|7.411640|home|366|sunderland|1|2.218864|0.427289|4.676923|away
367325|363|chelsea|1|5.231391|0.785574|6.136105|home|318|swansea_city|0|3.359694|0.803571|6.818452|away
367326|367|tottenham_hotspur|1|4.707875|0.684615|8.159524|home|383|west_bromwich_albion|1|2.827116|0.502381|6.755026|away
367327|336|stoke_city|2|3.529630|0.559259|6.147222|home|362|aston_villa|1|2.534444|0.573333|4.238889|away
367328|364|liverpool|3|4.266667|0.633754|8.496779|home|347|cardiff_city|1|3.938690|2.139881|10.986310|away
367329|359|arsenal|0|2.351935|0.781101|7.401116|home|363|chelsea|0|5.231391|0.785574|6.136105|away
367330|318|swansea_city|1|3.335884|0.803571|6.604167|home|368|everton|2|3.239286|0.633598|6.532011|away
367331|383|west_bromwich_albion|1|2.928968|0.557937|7.227249|home|306|hull_city|1|1.465476|0.664550|6.591005|away
367332|370|fulham|2|2.635185|0.712963|6.663889|home|382|manchester_city|4|2.788968|0.701587|5.972540|away
367333|366|sunderland|0|nan|nan|nan|home|381|norwich_city|0|4.202941|0.619608|6.261765|away
367334|376|southampton|2|3.227273|0.780303|13.257576|home|367|tottenham_hotspur|3|4.597789|0.713095|9.398129|away
367335|360|manchester_united|3|3.085854|0.783894|5.676611|home|371|west_ham_united|1|6.053125|0.462500|6.343601|away
367336|382|manchester_city|6|3.030238|0.768254|7.376508|home|359|arsenal|3|2.245238|0.682440|6.927307|away
367337|368|everton|4|3.540212|0.615079|6.842196|home|370|fulham|1|3.014815|0.740741|7.075926|away
367338|367|tottenham_hotspur|0|4.376825|0.877778|10.083810|home|364|liverpool|5|4.266667|0.633754|8.496779|away
367339|362|aston_villa|0|2.855208|0.683333|5.942708|home|360|manchester_united|3|2.940179|0.744345|4.503274|away
367340|361|newcastle_united|1|2.598810|0.473958|6.359970|home|376|southampton|1|3.196970|0.719697|13.318182|away
367341|306|hull_city|0|1.551681|0.703641|6.802241|home|336|stoke_city|0|3.381481|0.614815|5.693519|away
367342|371|west_ham_united|0|6.053125|0.462500|6.343601|home|366|sunderland|0|nan|nan|nan|away
367343|381|norwich_city|1|2.077451|0.547059|5.600980|home|318|swansea_city|1|4.689732|0.994792|9.403646|away
367344|347|cardiff_city|1|4.010119|2.151786|11.236310|home|383|west_bromwich_albion|0|1.415079|0.544048|7.213360|away
367345|370|fulham|2|3.103922|0.769608|7.080392|home|362|aston_villa|0|2.736275|0.643137|6.132353|away
367346|336|stoke_city|3|3.529630|0.633333|6.425000|home|363|chelsea|2|5.129919|0.644794|6.264243|away
367347|359|arsenal|1|2.260863|0.741815|6.962723|home|368|everton|1|3.581878|0.642857|7.369974|away
367348|318|swansea_city|1|3.383333|0.927778|9.919444|home|306|hull_city|1|1.551681|0.703641|6.802241|away
367349|376|southampton|1|3.266667|0.791667|13.200000|home|382|manchester_city|1|2.944524|0.615873|6.635556|away
367350|360|manchester_united|0|3.381548|0.865774|7.404613|home|361|newcastle_united|1|2.694643|0.407292|7.618304|away
367351|383|west_bromwich_albion|0|1.461905|0.718207|8.237115|home|381|norwich_city|2|2.077451|0.547059|5.600980|away
367352|366|sunderland|1|nan|nan|nan|home|367|tottenham_hotspur|2|4.376825|0.877778|10.083810|away
367353|364|liverpool|4|4.299720|0.794258|8.995238|home|371|west_ham_united|1|5.893137|0.505882|7.652801|away
367354|370|fulham|1|2.987037|0.800926|8.335185|home|367|tottenham_hotspur|2|4.228274|0.833333|9.672321|away
367355|383|west_bromwich_albion|2|1.473280|0.645899|7.640608|home|382|manchester_city|3|2.977857|0.596825|6.823651|away
367356|364|liverpool|5|4.350700|0.776611|9.507983|home|381|norwich_city|1|2.077451|0.547059|5.600980|away
367357|376|southampton|2|2.938889|0.959722|12.683333|home|362|aston_villa|3|2.891667|0.683333|6.197917|away
367358|336|stoke_city|0|3.529630|0.633333|6.276852|home|347|cardiff_city|0|4.295833|1.782738|10.629167|away
367359|366|sunderland|3|nan|nan|nan|home|363|chelsea|4|5.059299|0.729495|6.810228|away
367360|360|manchester_united|0|3.224370|0.907003|7.504482|home|368|everton|1|3.581878|0.642857|7.369974|away
367361|359|arsenal|2|2.260863|0.741815|6.962723|home|306|hull_city|0|1.414426|0.703641|6.684594|away
367362|318|swansea_city|3|4.116667|0.927778|7.475000|home|361|newcastle_united|0|2.509226|0.431250|5.853720|away
367363|347|cardiff_city|0|4.010119|2.230357|12.114881|home|359|arsenal|3|2.208780|0.718899|6.854390|away
367364|371|west_ham_united|3|5.951961|0.564706|8.297059|home|370|fulham|0|2.800000|0.632353|5.952941|away
367365|306|hull_city|3|1.532073|0.703641|6.743417|home|364|liverpool|1|4.350700|0.776611|9.507983|away
367366|367|tottenham_hotspur|2|3.936607|0.765625|8.068155|home|360|manchester_united|2|3.017460|0.898280|7.425529|away
367367|363|chelsea|3|5.059299|0.729495|6.810228|home|376|southampton|1|4.126190|0.822619|11.907143|away
367368|368|everton|4|3.537434|0.609524|7.047751|home|336|stoke_city|0|3.465741|0.486111|5.755556|away
367369|362|aston_villa|0|2.891667|0.683333|6.197917|home|366|sunderland|0|nan|nan|nan|away
367370|382|manchester_city|3|2.944524|0.615873|6.630000|home|318|swansea_city|0|4.116667|0.927778|7.163889|away
367371|361|newcastle_united|2|2.686310|0.457292|7.405804|home|383|west_bromwich_albion|1|1.280688|0.632937|8.049868|away
367372|383|west_bromwich_albion|2|1.466667|0.633333|8.360185|home|362|aston_villa|2|2.765686|0.623529|6.250000|away
367373|371|west_ham_united|0|5.951961|0.564706|8.297059|home|363|chelsea|3|5.246586|0.733683|6.419799|away
367374|368|everton|3|3.655952|0.716931|7.740344|home|364|liverpool|3|4.083321|0.592119|7.053438|away
367375|347|cardiff_city|2|4.010119|2.230357|12.114881|home|360|manchester_united|2|3.155742|0.911905|7.038796|away
367376|361|newcastle_united|2|2.677381|0.481101|7.313542|home|381|norwich_city|1|2.175490|0.586275|6.444118|away
367377|359|arsenal|2|2.198363|0.713690|6.567932|home|376|southampton|0|4.405128|0.885897|12.534615|away
367378|336|stoke_city|2|3.475000|0.546296|6.695370|home|366|sunderland|0|nan|nan|nan|away
367379|370|fulham|1|3.170588|0.634314|8.190196|home|318|swansea_city|2|4.357937|0.638889|6.141667|away
367380|382|manchester_city|6|2.863571|0.577778|5.946667|home|367|tottenham_hotspur|0|3.876611|0.823529|10.127871|away
