MatchID|Team1ID|Team1|score_t1|mu_rel_suc_t1|std_rel_suc_t1|med_rel_suc_t1|HAteam01|Team2ID|Team2|score_t2|mu_rel_suc_t2|std_rel_suc_t2|med_rel_suc_t2|HAteam02
367205|367|tottenham_hotspur|3|2.92156862745|7.31595928669|0.0|home|376|southampton|2|4.02614379085|4.06474997007|4.0|away
367206|362|aston_villa|1|3.45098039216|5.32222025574|0.0|home|336|stoke_city|4|5.30065359477|10.5762620918|0.0|away
367207|381|norwich_city|2|2.74509803922|4.88365208324|0.0|home|366|sunderland|0|1.28104575163|3.83730828239|0.0|away
367208|368|everton|3|4.11111111111|11.3883070153|0.0|home|318|swansea_city|2|6.06535947712|6.81662059778|5.0|away
367209|306|hull_city|2|0.176470588235|1.26345127009|0.0|home|383|west_bromwich_albion|0|3.33986928105|6.96223557242|0.0|away
367210|367|tottenham_hotspur|0|3.71241830065|6.27649750651|0.0|home|359|arsenal|1|9.21568627451|9.43705751781|8.0|away
367211|368|everton|2|4.11111111111|11.3883070153|0.0|home|347|cardiff_city|1|0.0653594771242|0.805805752022|0.0|away
367212|362|aston_villa|1|4.16993464052|5.46024353604|2.0|home|363|chelsea|0|9.09803921569|18.3587220659|0.0|away
367213|360|manchester_united|0|12.6928104575|14.8501363501|10.0|home|364|liverpool|3|5.35947712418|9.20969535954|0.0|away
367214|306|hull_city|0|0.176470588235|1.26345127009|0.0|home|382|manchester_city|2|11.954248366|14.4761872843|6.0|away
367215|370|fulham|1|1.97385620915|4.3234392513|0.0|home|361|newcastle_united|0|5.15032679739|8.01205891943|2.0|away
367216|376|southampton|4|4.91503267974|4.29614162267|5.0|home|381|norwich_city|2|3.74509803922|5.29832802801|0.0|away
367217|318|swansea_city|1|5.25490196078|6.46916205317|1.0|home|383|west_bromwich_albion|2|4.97385620915|8.85315771177|0.0|away
367218|336|stoke_city|3|6.17647058824|11.3541433208|0.0|home|371|west_ham_united|1|5.45751633987|7.83822286123|3.0|away
367219|382|manchester_city|4|13.2549019608|15.3744246555|8.0|home|362|aston_villa|0|2.64052287582|4.3785191323|0.0|away
367220|361|newcastle_united|0|6.95424836601|8.1724388319|4.0|home|368|everton|3|4.11111111111|11.3883070153|0.0|away
367221|347|cardiff_city|3|0.0653594771242|0.805805752022|0.0|home|370|fulham|1|2.11111111111|4.56264393531|0.0|away
367222|371|west_ham_united|2|4.58169934641|8.09794162427|0.0|home|306|hull_city|1|0.176470588235|1.26345127009|0.0|away
367223|383|west_bromwich_albion|0|6.05882352941|9.00488995271|0.0|home|360|manchester_united|3|14.8823529412|19.2903312082|10.0|away
367224|381|norwich_city|1|3.23529411765|5.13066483465|0.0|home|336|stoke_city|1|8.01307189542|13.2457845943|0.0|away
367225|364|liverpool|2|5.35947712418|9.20969535954|0.0|home|366|sunderland|1|2.09803921569|6.49158802679|0.0|away
367226|359|arsenal|2|7.42483660131|9.39384641473|1.0|home|318|swansea_city|2|5.6862745098|6.98595284132|1.0|away
367227|363|chelsea|4|7.93464052288|18.2329419618|0.0|home|367|tottenham_hotspur|0|4.56862745098|8.43643259015|0.0|away
367228|336|stoke_city|1|7.69934640523|12.441804383|0.0|home|359|arsenal|0|9.39869281046|9.89179356793|9.0|away
367229|367|tottenham_hotspur|1|3.58823529412|7.60248446815|0.0|home|347|cardiff_city|0|0.0653594771242|0.805805752022|0.0|away
367230|370|fulham|1|3.42483660131|6.65753571797|0.0|home|363|chelsea|3|13.3660130719|20.8438801959|7.0|away
367231|376|southampton|0|3.82352941176|4.10502266409|3.0|home|364|liverpool|3|4.11764705882|7.77623426218|0.0|away
367232|360|manchester_united|0|14.6339869281|15.1479637468|11.0|home|382|manchester_city|3|11.3529411765|14.6642023724|1.0|away
367233|306|hull_city|1|0.176470588235|1.26345127009|0.0|home|361|newcastle_united|4|4.28758169935|6.66830685962|2.0|away
367234|362|aston_villa|4|3.45098039216|5.32222025574|0.0|home|381|norwich_city|1|4.04575163399|5.30425882569|0.0|away
367235|366|sunderland|2|1.69934640523|4.30243124355|0.0|home|383|west_bromwich_albion|0|5.39869281046|9.39012126526|0.0|away
367236|368|everton|1|6.15032679739|14.6420342357|0.0|home|371|west_ham_united|0|5.45751633987|7.83822286123|3.0|away
367237|361|newcastle_united|1|5.76470588235|8.05922903421|3.0|home|362|aston_villa|0|3.45098039216|5.32222025574|0.0|away
367238|363|chelsea|1|9.77777777778|19.4990270319|0.0|home|368|everton|0|8.73202614379|17.0895398715|0.0|away
367239|383|west_bromwich_albion|1|7.16339869281|9.98721896712|0.0|home|370|fulham|1|1.90196078431|4.36828245197|0.0|away
367240|347|cardiff_city|0|0.0653594771242|0.805805752022|0.0|home|306|hull_city|4|0.176470588235|1.26345127009|0.0|away
367241|371|west_ham_united|3|5.74509803922|8.01267738316|3.0|home|376|southampton|1|5.16339869281|4.40062015288|6.0|away
367242|382|manchester_city|1|11.3529411765|14.6642023724|1.0|home|336|stoke_city|0|8.60784313725|13.1055221081|0.0|away
367243|359|arsenal|4|8.30718954248|9.33212950622|5.0|home|366|sunderland|1|1.77777777778|4.97605012036|0.0|away
367244|364|liverpool|4|4.11764705882|7.77623426218|0.0|home|318|swansea_city|3|4.29411764706|6.61537361094|0.0|away
367245|381|norwich_city|1|3.16993464052|5.1637130706|0.0|home|367|tottenham_hotspur|0|2.61437908497|7.19306509068|0.0|away
367246|370|fulham|2|2.26797385621|5.36267240952|0.0|home|364|liverpool|3|3.88235294118|7.45175434577|0.0|away
367247|382|manchester_city|2|12.0065359477|14.0905088958|6.0|home|366|sunderland|2|1.2091503268|3.64190138297|0.0|away
367248|361|newcastle_united|0|6.51633986928|7.17758363691|5.0|home|367|tottenham_hotspur|4|3.58823529412|8.17738745036|0.0|away
367249|383|west_bromwich_albion|1|6.39869281046|9.08301573057|0.0|home|363|chelsea|1|9.84967320261|17.3215537809|0.0|away
367250|347|cardiff_city|0|0.0653594771242|0.805805752022|0.0|home|362|aston_villa|0|3.45098039216|5.32222025574|0.0|away
367251|359|arsenal|0|9.71241830065|9.56004293658|9.0|home|360|manchester_united|0|12.2745098039|15.0368763679|9.0|away
367252|371|west_ham_united|2|5.49019607843|8.13860135329|2.0|home|381|norwich_city|0|3.04575163399|5.1757855888|0.0|away
367253|306|hull_city|0|0.130718954248|1.13582661418|0.0|home|376|southampton|1|4.77777777778|4.48122039608|4.0|away
367254|336|stoke_city|1|5.81045751634|10.998961112|0.0|home|318|swansea_city|1|4.28758169935|6.63588304787|0.0|away
367255|364|liverpool|5|2.91503267974|6.02711488922|0.0|home|359|arsenal|1|9.71241830065|9.56004293658|9.0|away
367256|318|swansea_city|3|4.62745098039|6.54884348712|0.0|home|347|cardiff_city|0|0.0653594771242|0.805805752022|0.0|away
367257|367|tottenham_hotspur|1|6.05882352941|10.6680362443|0.0|home|368|everton|0|8.73202614379|17.0895398715|0.0|away
367258|360|manchester_united|2|18.4967320261|21.030051384|12.0|home|370|fulham|2|1.62745098039|4.24553953236|0.0|away
367259|366|sunderland|0|2.47712418301|5.40646546774|0.0|home|306|hull_city|2|0.176470588235|1.26345127009|0.0|away
367260|381|norwich_city|0|2.48366013072|4.92307435585|0.0|home|382|manchester_city|0|12.0196078431|15.5494028586|0.0|away
367261|363|chelsea|3|8.92156862745|17.1046488394|0.0|home|361|newcastle_united|0|4.54901960784|6.89410203215|2.0|away
367262|376|southampton|2|4.88235294118|4.50553933062|4.0|home|336|stoke_city|2|7.43790849673|12.7821516009|0.0|away
367263|362|aston_villa|0|4.06535947712|6.00726488568|0.0|home|371|west_ham_united|2|5.07189542484|8.27082799687|0.0|away
367264|368|everton|2|9.43137254902|16.9619970098|0.0|home|362|aston_villa|1|3.09803921569|4.84365322329|0.0|away
367265|382|manchester_city|0|8.58169934641|12.8620708947|0.0|home|363|chelsea|1|9.65359477124|19.5081080048|0.0|away
367266|383|west_bromwich_albion|1|6.32026143791|8.52344218015|0.0|home|364|liverpool|1|2.91503267974|6.02711488922|0.0|away
367267|336|stoke_city|2|6.25490196078|11.3065019248|0.0|home|360|manchester_united|1|16.2875816993|15.1892949931|15.0|away
367268|347|cardiff_city|2|0.0653594771242|0.805805752022|0.0|home|381|norwich_city|1|2.18300653595|4.02676975017|0.0|away
367269|370|fulham|0|2.25490196078|5.88509739899|0.0|home|376|southampton|3|5.19607843137|4.47660413945|5.0|away
367270|361|newcastle_united|0|5.24836601307|7.0398316284|3.0|home|366|sunderland|3|2.16993464052|5.28877322429|0.0|away
367271|371|west_ham_united|2|4.91503267974|8.05532155727|0.0|home|318|swansea_city|0|3.82352941176|5.82772015318|0.0|away
367272|306|hull_city|1|0.111111111111|0.980566433312|0.0|home|367|tottenham_hotspur|1|3.82352941176|8.30710983542|0.0|away
367273|367|tottenham_hotspur|1|5.33986928105|10.4869438894|0.0|home|382|manchester_city|5|9.44444444444|13.4746864534|0.0|away
367274|363|chelsea|0|9.49019607843|19.561906976|0.0|home|371|west_ham_united|0|4.94117647059|7.71742387689|1.0|away
367275|364|liverpool|4|2.53594771242|5.93320791208|0.0|home|368|everton|0|7.35947712418|16.2507372901|0.0|away
367276|376|southampton|2|4.40522875817|4.43462005284|4.0|home|359|arsenal|2|8.30065359477|9.05111481042|5.0|away
367277|360|manchester_united|2|15.7908496732|15.8413926216|13.0|home|347|cardiff_city|0|0.0|0.0|0.0|away
367278|318|swansea_city|2|4.30718954248|6.26879505549|0.0|home|370|fulham|0|4.25490196078|9.48237402486|0.0|away
367279|381|norwich_city|0|2.78431372549|4.42651130201|0.0|home|361|newcastle_united|0|4.91503267974|7.23548600155|2.0|away
367280|366|sunderland|1|2.45098039216|6.89599786982|0.0|home|336|stoke_city|0|5.81045751634|10.998961112|0.0|away
367281|362|aston_villa|4|3.09803921569|4.84365322329|0.0|home|383|west_bromwich_albion|3|7.54248366013|10.2057185867|0.0|away
367282|364|liverpool|2|4.41176470588|8.17738745036|0.0|home|362|aston_villa|2|3.14379084967|5.75015578153|0.0|away
367283|382|manchester_city|4|11.3464052288|13.8277547275|6.0|home|347|cardiff_city|2|0.0|0.0|0.0|away
367284|383|west_bromwich_albion|1|5.21568627451|8.72749481269|0.0|home|368|everton|1|9.59477124183|16.2015241389|0.0|away
367285|359|arsenal|2|7.79738562092|9.01731049648|4.0|home|370|fulham|0|6.19607843137|10.2937628324|2.0|away
367286|381|norwich_city|1|3.04575163399|4.81601341561|0.0|home|306|hull_city|0|0.130718954248|1.13582661418|0.0|away
367287|363|chelsea|3|11.8366013072|19.651691712|6.0|home|360|manchester_united|1|17.8169934641|15.1663705675|14.0|away
367288|371|west_ham_united|1|3.28104575163|6.22923480266|0.0|home|361|newcastle_united|3|7.6339869281|7.9588415372|5.0|away
367289|366|sunderland|2|1.59477124183|6.03847999367|0.0|home|376|southampton|2|5.86928104575|4.17852087921|7.0|away
367290|318|swansea_city|1|3.16339869281|5.59581720111|0.0|home|367|tottenham_hotspur|3|5.33986928105|10.4869438894|0.0|away
367291|362|aston_villa|1|4.01960784314|5.96884130405|0.0|home|359|arsenal|2|7.79738562092|9.01731049648|4.0|away
367292|306|hull_city|0|0.202614379085|1.43421986776|0.0|home|363|chelsea|2|10.2483660131|13.7912926237|8.0|away
367293|336|stoke_city|3|7.96732026144|11.5743791322|0.0|home|364|liverpool|5|3.43790849673|7.94328759695|0.0|away
367294|361|newcastle_united|0|5.78431372549|6.3162216476|4.0|home|382|manchester_city|2|13.2549019608|15.3744246555|8.0|away
367295|368|everton|2|10.0588235294|15.5097419498|1.0|home|381|norwich_city|0|2.66013071895|4.79264605328|0.0|away
367296|370|fulham|1|5.50326797386|7.55729676659|3.0|home|366|sunderland|4|2.02614379085|4.95066868451|0.0|away
367297|360|manchester_united|2|13.4575163399|16.0725426274|9.0|home|318|swansea_city|0|2.61437908497|5.52253160547|0.0|away
367298|376|southampton|1|5.86928104575|4.17852087921|7.0|home|383|west_bromwich_albion|0|6.96078431373|9.60043732183|0.0|away
367299|347|cardiff_city|0|0.0|0.0|0.0|home|371|west_ham_united|2|4.20261437908|6.94456055266|2.0|away
367300|366|sunderland|0|1.20261437908|3.88117541175|0.0|home|362|aston_villa|1|4.14379084967|6.17015619409|0.0|away
367301|359|arsenal|2|10.8366013072|11.1528052782|10.0|home|347|cardiff_city|0|0.0|0.0|0.0|away
367302|376|southampton|0|5.13725490196|4.32058278496|5.0|home|363|chelsea|3|8.3660130719|13.9188834134|0.0|away
367303|336|stoke_city|1|7.18954248366|11.6100878122|0.0|home|368|everton|1|7.0|13.3362741855|0.0|away
367304|364|liverpool|2|4.96078431373|9.46260776901|0.0|home|306|hull_city|0|0.202614379085|1.43421986776|0.0|away
367305|318|swansea_city|2|2.96732026144|5.04414278933|0.0|home|382|manchester_city|3|10.7385620915|13.1396576998|5.0|away
367306|383|west_bromwich_albion|1|7.08496732026|9.63106881072|0.0|home|361|newcastle_united|0|8.75163398693|8.43140801533|5.0|away
367307|360|manchester_united|1|18.0|16.9982698081|11.0|home|367|tottenham_hotspur|2|2.44444444444|7.64651134848|0.0|away
367308|370|fulham|2|4.0|5.72690017557|0.0|home|371|west_ham_united|1|3.6339869281|7.22807854125|1.0|away
367309|361|newcastle_united|0|7.92156862745|7.97506687477|5.0|home|359|arsenal|1|11.2287581699|11.0415121229|10.0|away
367310|306|hull_city|6|0.202614379085|1.43421986776|0.0|home|370|fulham|0|3.45751633987|5.44369507354|0.0|away
367311|363|chelsea|2|14.0326797386|20.9373226811|8.0|home|364|liverpool|1|3.59477124183|7.67002305771|0.0|away
367312|381|norwich_city|0|2.44444444444|4.6384143235|0.0|home|360|manchester_united|1|15.7908496732|16.2104838161|11.0|away
367313|368|everton|2|7.11111111111|12.8706767883|1.0|home|376|southampton|1|4.32026143791|4.29417236165|4.0|away
367314|367|tottenham_hotspur|3|1.76470588235|6.85495356018|0.0|home|336|stoke_city|0|6.53594771242|11.2940646937|0.0|away
367315|347|cardiff_city|2|0.0|0.0|0.0|home|366|sunderland|2|0.934640522876|3.73933901155|0.0|away
367316|362|aston_villa|1|3.50326797386|5.92890800272|0.0|home|318|swansea_city|1|3.27450980392|5.51555766842|0.0|away
367317|371|west_ham_united|3|4.33986928105|7.66723220309|2.0|home|383|west_bromwich_albion|3|5.87581699346|9.10025515798|0.0|away
367318|371|west_ham_united|1|5.07843137255|6.69653057354|3.0|home|359|arsenal|3|9.62745098039|10.4561845557|8.0|away
367319|381|norwich_city|1|2.23529411765|4.36229343333|0.0|home|370|fulham|2|3.70588235294|6.01944816803|0.0|away
367320|382|manchester_city|2|12.3725490196|13.7792504577|8.0|home|364|liverpool|1|3.59477124183|7.67002305771|0.0|away
367321|306|hull_city|2|0.202614379085|1.43421986776|0.0|home|360|manchester_united|3|18.1830065359|15.3684329335|14.0|away
367322|347|cardiff_city|0|0.0|0.0|0.0|home|376|southampton|3|4.75163398693|4.07492097963|4.0|away
367323|361|newcastle_united|5|8.39869281046|8.3473136607|5.0|home|336|stoke_city|1|6.75163398693|11.7869325261|0.0|away
367324|368|everton|0|7.18954248366|12.08237069|0.0|home|366|sunderland|1|0.705882352941|2.78389944446|0.0|away
367325|363|chelsea|1|14.660130719|20.856548132|9.0|home|318|swansea_city|0|3.46405228758|5.77126773693|0.0|away
367326|367|tottenham_hotspur|1|1.7908496732|4.94763902865|0.0|home|383|west_bromwich_albion|1|6.43137254902|9.04365932204|0.0|away
367327|336|stoke_city|2|9.07189542484|12.6821909898|2.0|home|362|aston_villa|1|3.01960784314|4.85404027958|0.0|away
367328|364|liverpool|3|4.0522875817|7.65667793427|0.0|home|347|cardiff_city|1|0.0|0.0|0.0|away
367329|359|arsenal|0|11.6993464052|11.0885237543|11.0|home|363|chelsea|0|14.660130719|20.856548132|9.0|away
367330|318|swansea_city|1|2.8954248366|5.03213646164|0.0|home|368|everton|2|6.97385620915|11.9546789661|0.0|away
367331|383|west_bromwich_albion|1|7.08496732026|9.63106881072|0.0|home|306|hull_city|1|0.202614379085|1.43421986776|0.0|away
367332|370|fulham|2|5.07189542484|6.75055512136|2.0|home|382|manchester_city|4|7.98692810458|11.9475908519|0.0|away
367333|366|sunderland|0|1.48366013072|3.96076274288|0.0|home|381|norwich_city|0|2.2091503268|4.20185703541|0.0|away
367334|376|southampton|2|3.59477124183|4.09437348427|2.0|home|367|tottenham_hotspur|3|3.38562091503|7.98620066647|0.0|away
367335|360|manchester_united|3|16.3006535948|16.211464098|12.0|home|371|west_ham_united|1|4.77124183007|6.86327417817|3.0|away
367336|382|manchester_city|6|13.2091503268|14.7256628044|9.0|home|359|arsenal|3|11.0588235294|11.669319191|8.0|away
367337|368|everton|4|7.78431372549|13.0178063956|1.0|home|370|fulham|1|5.58823529412|6.54849123147|3.0|away
367338|367|tottenham_hotspur|0|4.87581699346|10.3370140576|0.0|home|364|liverpool|5|4.0522875817|7.65667793427|0.0|away
367339|362|aston_villa|0|3.45751633987|5.56833593394|0.0|home|360|manchester_united|3|16.5620915033|17.5807493001|12.0|away
367340|361|newcastle_united|1|7.56209150327|7.82807922697|5.0|home|376|southampton|1|3.50326797386|4.04730876937|2.0|away
367341|306|hull_city|0|0.202614379085|1.43421986776|0.0|home|336|stoke_city|0|7.17647058824|11.6681330435|0.0|away
367342|371|west_ham_united|0|4.77124183007|6.86327417817|3.0|home|366|sunderland|0|1.51633986928|4.42970450801|0.0|away
367343|381|norwich_city|1|2.65359477124|4.87399429739|0.0|home|318|swansea_city|1|5.07189542484|6.42208665941|1.0|away
367344|347|cardiff_city|1|0.0|0.0|0.0|home|383|west_bromwich_albion|0|6.54901960784|9.33399239723|0.0|away
367345|370|fulham|2|5.43137254902|6.49963770321|3.0|home|362|aston_villa|0|4.72549019608|6.12103978321|2.0|away
367346|336|stoke_city|3|9.07189542484|12.6821909898|2.0|home|363|chelsea|2|13.9803921569|21.3015911487|6.0|away
367347|359|arsenal|1|11.3660130719|10.2980115055|10.0|home|368|everton|1|7.0522875817|12.0020645553|0.0|away
367348|318|swansea_city|1|3.3660130719|4.91862092632|0.0|home|306|hull_city|1|0.202614379085|1.43421986776|0.0|away
367349|376|southampton|1|2.8431372549|3.81109087887|0.0|home|382|manchester_city|1|13.045751634|15.1848479128|8.0|away
367350|360|manchester_united|0|17.9477124183|15.3400628241|15.0|home|361|newcastle_united|1|10.4967320261|9.09867776288|7.0|away
367351|383|west_bromwich_albion|0|4.96323529412|8.02331903618|0.0|home|381|norwich_city|2|2.65359477124|4.87399429739|0.0|away
367352|366|sunderland|1|1.71895424837|4.59959861326|0.0|home|367|tottenham_hotspur|2|4.87581699346|10.3370140576|0.0|away
367353|364|liverpool|4|4.11111111111|8.00208759981|0.0|home|371|west_ham_united|1|5.70588235294|8.1183100989|4.0|away
367354|370|fulham|1|5.22222222222|6.63740856414|1.0|home|367|tottenham_hotspur|2|5.44444444444|10.3947503649|0.0|away
367355|383|west_bromwich_albion|2|5.37908496732|8.14011814077|0.0|home|382|manchester_city|3|11.2418300654|14.4013553029|4.0|away
367356|364|liverpool|5|4.82352941176|9.14738981811|0.0|home|381|norwich_city|1|2.65359477124|4.87399429739|0.0|away
367357|376|southampton|2|2.90849673203|4.03636974851|0.0|home|362|aston_villa|3|4.01960784314|5.96884130405|0.0|away
