MatchID|Team1|InningsNumteam1|runrate_t1|score_t1|mean_sr_t1_bin_3|median_sr_t1_bin_3|mean_er_t1_bin_3|median_er_t1_bin_3|Team2|InningsNumteam2|runrate_t2|score_t2|mean_sr_t2_bin_3|median_sr_t2_bin_3|mean_er_t2_bin_3|median_er_t2_bin_3|Won_By|Winning_type
598049|Rajasthan_Royals|2|8.690000|155.000000|126.068068|135.077129|7.600618|7.017341|Delhi_Daredevils|1|7.700000|154.000000|133.633399|136.819037|7.552972|7.552972|Rajasthan_Royals|9_wickets_(with_13_balls_remaining)
598064|Kings_XI_Punjab|2|10.770000|194.000000|73.821993|101.851852|8.107348|7.015420|Royal_Challengers_Bangalore|1|9.500000|190.000000|99.034063|113.196481|8.100490|8.018207|Kings_XI_Punjab|6_wickets_(with_12_balls_remaining)
598047|Rajasthan_Royals|2|9.170000|182.000000|140.818030|147.619048|8.008671|8.008671|Pune_Warriors|1|8.900000|178.000000|120.440955|128.630705|7.518018|7.537500|Rajasthan_Royals|5_wickets_(with_1_ball_remaining)
598046|Mumbai_Indians|1|6.950000|139.000000|109.983284|127.751196|7.986004|7.564841|Chennai_Super_Kings|2|5.150000|79.000000|116.761746|120.953345|7.647922|8.023256|Mumbai_Indians|60_runs
598044|Sunrisers_Hyderabad|2|5.850000|81.000000|88.791733|112.500000|6.588655|7.125000|Delhi_Daredevils|1|4.170000|80.000000|104.987430|120.895522|7.397068|7.416667|Sunrisers_Hyderabad|6_wickets_(with_37_balls_remaining)
598043|Kolkata_Knight_Riders|2|7.670000|133.000000|101.792726|113.586396|7.107799|7.028125|Rajasthan_Royals|1|6.600000|132.000000|130.613522|135.077129|7.616891|7.017341|Kolkata_Knight_Riders|8_wickets_(with_16_balls_remaining)
598042|Pune_Warriors|2|8.500000|170.000000|96.913248|100.760456|6.970807|6.875000|Royal_Challengers_Bangalore|1|9.350000|187.000000|108.792578|121.785156|7.665966|7.867647|Royal_Challengers_Bangalore|17_runs
598041|Chennai_Super_Kings|1|9.300000|186.000000|123.331284|122.948295|7.766230|8.102537|Kings_XI_Punjab|2|8.550000|171.000000|73.821993|101.851852|8.107348|7.015420|Chennai_Super_Kings|15_runs
598040|Delhi_Daredevils|2|7.680000|137.000000|106.194196|127.831582|7.774883|7.708333|Kolkata_Knight_Riders|1|6.800000|136.000000|118.459393|121.013932|7.454395|7.960526|Delhi_Daredevils|7_wickets_(with_13_balls_remaining)
598039|Sunrisers_Hyderabad|2|7.220000|130.000000|84.840356|100.323206|6.588655|7.125000|Mumbai_Indians|1|6.450000|129.000000|109.983284|127.751196|7.986004|7.564841|Sunrisers_Hyderabad|7_wickets_(with_12_balls_remaining)
598038|Pune_Warriors|2|6.350000|127.000000|112.075496|108.552632|7.468006|7.760349|Chennai_Super_Kings|1|8.200000|164.000000|123.331284|122.948295|7.766230|8.102537|Chennai_Super_Kings|37_runs
598037|Mumbai_Indians|1|8.700000|174.000000|109.983284|127.751196|7.986004|7.564841|Kings_XI_Punjab|2|8.500000|170.000000|73.821993|101.851852|8.107348|7.015420|Mumbai_Indians|4_runs
598036|Rajasthan_Royals|2|8.720000|173.000000|140.818030|147.619048|8.008671|8.008671|Royal_Challengers_Bangalore|1|8.550000|171.000000|99.034063|113.196481|8.100490|8.018207|Rajasthan_Royals|4_wickets_(with_1_ball_remaining)
598035|Delhi_Daredevils|1|8.200000|164.000000|106.194196|127.831582|7.774883|7.708333|Pune_Warriors|2|7.450000|149.000000|112.075496|108.552632|7.468006|7.760349|Delhi_Daredevils|15_runs
598034|Chennai_Super_Kings|1|10.000000|200.000000|122.645177|122.948295|7.640564|7.813515|Kolkata_Knight_Riders|2|9.300000|186.000000|121.424137|123.032988|7.247930|7.308388|Chennai_Super_Kings|14_runs
598033|Mumbai_Indians|1|9.700000|194.000000|109.983284|127.751196|7.986004|7.564841|Royal_Challengers_Bangalore|2|6.800000|136.000000|101.828700|114.499184|7.747059|7.941176|Mumbai_Indians|58_runs
598032|Rajasthan_Royals|2|8.180000|146.000000|140.818030|147.619048|8.008671|8.008671|Sunrisers_Hyderabad|1|7.200000|144.000000|84.840356|100.323206|6.588655|7.125000|Rajasthan_Royals|8_wickets_(with_13_balls_remaining)
598031|Kolkata_Knight_Riders|2|8.180000|150.000000|101.792726|113.586396|7.278344|7.400000|Kings_XI_Punjab|1|7.450000|149.000000|66.814528|65.476190|6.865352|6.614173|Kolkata_Knight_Riders|6_wickets_(with_10_balls_remaining)
598030|Chennai_Super_Kings|2|8.130000|160.000000|116.761746|120.953345|7.647922|8.023256|Sunrisers_Hyderabad|1|7.950000|159.000000|82.178203|98.412698|7.432051|7.125000|Chennai_Super_Kings|5_wickets_(with_2_balls_remaining)
598029|Kolkata_Knight_Riders|1|7.950000|159.000000|99.855950|110.144928|7.278344|7.400000|Mumbai_Indians|2|8.160000|162.000000|109.983284|127.751196|7.986004|7.564841|Mumbai_Indians|5_wickets_(with_1_ball_remaining)
598059|Delhi_Daredevils|1|6.000000|120.000000|98.751424|120.895522|7.782951|8.000000|Kings_XI_Punjab|2|7.110000|121.000000|66.814528|65.476190|8.107348|7.015420|Kings_XI_Punjab|5_wickets_(with_18_balls_remaining)
598027|Royal_Challengers_Bangalore|1|13.150000|263.000000|101.828700|114.499184|7.747059|7.941176|Pune_Warriors|2|6.650000|133.000000|115.566059|118.591668|7.462124|7.760349|Royal_Challengers_Bangalore|130_runs
598026|Chennai_Super_Kings|2|9.370000|186.000000|116.761746|120.953345|7.647922|8.023256|Rajasthan_Royals|1|9.250000|185.000000|140.818030|147.619048|8.008671|8.008671|Chennai_Super_Kings|5_wickets_(with_1_ball_remaining)
598025|Kings_XI_Punjab|2|9.370000|186.000000|66.814528|65.476190|8.107348|7.015420|Pune_Warriors|1|9.250000|185.000000|101.399393|104.276316|7.273328|7.705882|Kings_XI_Punjab|7_wickets_(with_1_ball_remaining)
598024|Delhi_Daredevils|2|9.700000|165.000000|112.557832|113.175034|8.861878|8.488462|Mumbai_Indians|1|8.050000|161.000000|97.853904|127.751196|8.779076|8.371429|Delhi_Daredevils|9_wickets_(with_18_balls_remaining)
598023|Royal_Challengers_Bangalore|2|6.890000|123.000000|101.828700|114.499184|7.747059|7.941176|Rajasthan_Royals|1|5.940000|117.000000|126.068068|135.077129|7.600618|7.017341|Royal_Challengers_Bangalore|7_wickets_(with_13_balls_remaining)
598022|Kolkata_Knight_Riders|1|5.950000|119.000000|99.855950|110.144928|7.278344|7.400000|Chennai_Super_Kings|2|6.460000|124.000000|120.559707|121.452145|7.766230|8.102537|Chennai_Super_Kings|4_wickets_(with_5_balls_remaining)
598021|Sunrisers_Hyderabad|2|6.740000|127.000000|92.934700|111.111111|7.546988|7.125000|Kings_XI_Punjab|1|6.150000|123.000000|43.650794|16.666667|6.865352|6.614173|Sunrisers_Hyderabad|5_wickets_(with_7_balls_remaining)
598020|Delhi_Daredevils|2|4.740000|83.000000|125.590748|127.831582|7.538364|7.552972|Chennai_Super_Kings|1|8.450000|169.000000|120.559707|121.452145|7.766230|8.102537|Chennai_Super_Kings|86_runs
598019|Rajasthan_Royals|1|8.950000|179.000000|140.818030|147.619048|8.008671|8.008671|Mumbai_Indians|2|5.010000|92.000000|107.021965|116.513761|7.632223|7.383707|Rajasthan_Royals|87_runs
598018|Pune_Warriors|2|5.680000|108.000000|108.572658|101.520913|7.433197|7.850325|Sunrisers_Hyderabad|1|5.950000|119.000000|96.195583|111.805556|7.546988|7.125000|Sunrisers_Hyderabad|11_runs
598016|Kings_XI_Punjab|1|7.850000|157.000000|66.814528|65.476190|8.107348|7.015420|Kolkata_Knight_Riders|2|7.650000|153.000000|99.855950|110.144928|7.278344|7.400000|Kings_XI_Punjab|4_runs
598015|Chennai_Super_Kings|2|6.750000|135.000000|121.485866|121.452145|7.743022|8.023256|Pune_Warriors|1|7.950000|159.000000|110.992748|108.552632|7.802189|7.885835|Pune_Warriors|24_runs
598014|Rajasthan_Royals|2|6.510000|126.000000|140.818030|147.619048|8.008671|8.008671|Kings_XI_Punjab|1|6.580000|124.000000|82.738095|65.476190|8.152545|7.416667|Rajasthan_Royals|6_wickets_(with_4_balls_remaining)
598013|Kolkata_Knight_Riders|1|9.000000|180.000000|99.855950|110.144928|7.278344|7.400000|Sunrisers_Hyderabad|2|6.600000|132.000000|96.832419|113.716063|7.546988|7.125000|Kolkata_Knight_Riders|48_runs
598012|Chennai_Super_Kings|2|8.360000|166.000000|119.949835|121.452145|7.640564|7.813515|Royal_Challengers_Bangalore|1|8.250000|165.000000|100.710204|111.143695|8.194678|8.095238|Chennai_Super_Kings|4_wickets_(with_1_ball_remaining)
598011|Mumbai_Indians|1|9.150000|183.000000|107.021965|116.513761|7.632223|7.383707|Pune_Warriors|2|7.100000|142.000000|112.318528|109.991226|7.167426|7.344907|Mumbai_Indians|41_runs
598010|Delhi_Daredevils|1|5.700000|114.000000|126.422116|128.067582|7.551008|7.552972|Sunrisers_Hyderabad|2|5.940000|115.000000|96.832419|113.716063|7.546988|7.125000|Sunrisers_Hyderabad|3_wickets_(with_4_balls_remaining)
598009|Pune_Warriors|2|7.920000|148.000000|112.318528|109.991226|7.167426|7.344907|Rajasthan_Royals|1|7.250000|145.000000|135.077129|135.077129|9.000000|9.000000|Pune_Warriors|7_wickets_(with_8_balls_remaining)
598008|Royal_Challengers_Bangalore|2|9.020000|158.000000|108.792578|121.785156|7.665966|7.867647|Kolkata_Knight_Riders|1|7.700000|154.000000|108.784522|110.144928|7.185578|6.936170|Royal_Challengers_Bangalore|8_wickets_(with_15_balls_remaining)
598007|Kings_XI_Punjab|1|6.950000|138.000000|82.738095|65.476190|8.152545|7.416667|Chennai_Super_Kings|2|8.010000|139.000000|119.949835|121.452145|7.640564|7.813515|Chennai_Super_Kings|10_wickets_(with_16_balls_remaining)
598006|Mumbai_Indians|1|10.450000|209.000000|107.021965|116.513761|7.632223|7.383707|Delhi_Daredevils|2|8.250000|165.000000|105.441494|125.573476|7.514024|7.416667|Mumbai_Indians|44_runs
598048|Royal_Challengers_Bangalore|2|9.160000|162.000000|108.792578|121.785156|7.665966|7.867647|Sunrisers_Hyderabad|1|8.050000|161.000000|96.832419|113.716063|7.546988|7.125000|Royal_Challengers_Bangalore|7_wickets_(with_14_balls_remaining)
598005|Rajasthan_Royals|1|7.200000|144.000000|126.068068|135.077129|6.900926|6.900926|Kolkata_Knight_Riders|2|6.570000|125.000000|114.141665|117.027864|7.327863|7.414332|Rajasthan_Royals|19_runs
598003|Pune_Warriors|1|4.950000|99.000000|107.148467|101.520913|7.385338|7.706750|Kings_XI_Punjab|2|8.100000|100.000000|82.738095|65.476190|8.152545|7.416667|Kings_XI_Punjab|8_wickets_(with_46_balls_remaining)
598002|Chennai_Super_Kings|2|6.950000|139.000000|119.949835|121.452145|8.051030|8.023256|Mumbai_Indians|1|7.400000|148.000000|105.697570|127.751196|8.133884|8.142857|Mumbai_Indians|9_runs
598001|Delhi_Daredevils|2|8.000000|160.000000|92.505166|105.454545|8.197068|8.000000|Rajasthan_Royals|1|8.250000|165.000000|98.384753|122.535211|5.916667|5.916667|Rajasthan_Royals|5_runs
598000|Sunrisers_Hyderabad|1|6.300000|126.000000|96.832419|113.716063|7.546988|7.125000|Pune_Warriors|2|5.520000|104.000000|109.833747|109.991226|7.229034|7.598684|Sunrisers_Hyderabad|22_runs
597999|Royal_Challengers_Bangalore|1|7.800000|156.000000|109.373326|115.801887|7.594771|7.867647|Mumbai_Indians|2|7.700000|154.000000|106.429786|132.876712|8.459757|8.348952|Royal_Challengers_Bangalore|2_runs
597998|Kolkata_Knight_Riders|2|6.910000|129.000000|114.141665|117.027864|7.454395|7.960526|Delhi_Daredevils|1|6.400000|128.000000|92.505166|105.454545|8.197068|8.000000|Kolkata_Knight_Riders|6_wickets_(with_8_balls_remaining)
