MatchID|Team1|InningsNumteam1|runrate_t1|score_t1|mean_sr_t1_bin_1|median_sr_t1_bin_1|mean_er_t1_bin_1|median_er_t1_bin_1|Team2|InningsNumteam2|runrate_t2|score_t2|mean_sr_t2_bin_1|median_sr_t2_bin_1|mean_er_t2_bin_1|median_er_t2_bin_1|Won_By|Winning_type
598060|Mumbai_Indians|2|9.430000|184.000000|113.896644|130.337079|8.705136|9.333333|Sunrisers_Hyderabad|1|8.900000|178.000000|90.941192|109.848485|8.117264|8.350515|Mumbai_Indians|7_wickets_(with_3_balls_remaining)
598058|Rajasthan_Royals|2|8.380000|144.000000|128.485816|128.485816|7.740964|7.740964|Chennai_Super_Kings|1|7.050000|141.000000|113.656965|121.577465|7.807146|8.181818|Rajasthan_Royals|5_wickets_(with_17_balls_remaining)
598057|Kolkata_Knight_Riders|2|6.000000|116.000000|88.112811|104.946996|7.499278|7.400000|Royal_Challengers_Bangalore|1|5.750000|115.000000|106.066769|123.025926|7.760777|7.972727|Kolkata_Knight_Riders|5_wickets_(with_4_balls_remaining)
598056|Kings_XI_Punjab|2|6.000000|120.000000|61.616162|0.000000|9.430556|9.625000|Sunrisers_Hyderabad|1|7.500000|150.000000|90.941192|109.848485|8.117264|8.350515|Sunrisers_Hyderabad|30_runs
598055|Pune_Warriors|1|5.600000|112.000000|102.036735|96.226415|6.569313|6.302817|Mumbai_Indians|2|6.150000|116.000000|100.708674|102.631579|8.223085|7.987220|Mumbai_Indians|5_wickets_(with_7_balls_remaining)
598054|Delhi_Daredevils|2|8.950000|179.000000|134.782170|120.895522|8.050394|8.000000|Royal_Challengers_Bangalore|1|9.150000|183.000000|106.066769|123.025926|7.760777|7.972727|Royal_Challengers_Bangalore|4_runs
598053|Pune_Warriors|2|5.430000|106.000000|113.593967|100.000000|7.601372|6.875000|Kolkata_Knight_Riders|1|7.600000|152.000000|112.086692|113.725622|7.524098|7.446930|Kolkata_Knight_Riders|46_runs
598052|Kings_XI_Punjab|1|7.250000|145.000000|73.346268|54.268293|8.537202|8.229167|Rajasthan_Royals|2|7.730000|147.000000|128.485816|128.485816|7.740964|7.740964|Rajasthan_Royals|8_wickets_(with_6_balls_remaining)
598051|Sunrisers_Hyderabad|2|7.300000|146.000000|97.715385|123.396872|7.146580|7.737758|Chennai_Super_Kings|1|11.150000|223.000000|113.656965|121.577465|7.807146|8.181818|Chennai_Super_Kings|77_runs
598050|Mumbai_Indians|1|8.500000|170.000000|113.896644|130.337079|8.705136|9.333333|Kolkata_Knight_Riders|2|5.720000|105.000000|112.086692|113.725622|7.319278|6.933333|Mumbai_Indians|65_runs
598049|Rajasthan_Royals|2|8.690000|155.000000|128.485816|128.485816|7.740964|7.740964|Delhi_Daredevils|1|7.700000|154.000000|142.819817|126.981626|7.787129|7.787129|Rajasthan_Royals|9_wickets_(with_13_balls_remaining)
598064|Kings_XI_Punjab|2|10.770000|194.000000|73.346268|54.268293|8.537202|8.229167|Royal_Challengers_Bangalore|1|9.500000|190.000000|106.066769|123.025926|7.760777|7.972727|Kings_XI_Punjab|6_wickets_(with_12_balls_remaining)
598047|Rajasthan_Royals|2|9.170000|182.000000|128.485816|128.485816|7.740964|7.740964|Pune_Warriors|1|8.900000|178.000000|113.593967|100.000000|7.707026|7.187500|Rajasthan_Royals|5_wickets_(with_1_ball_remaining)
598046|Mumbai_Indians|1|6.950000|139.000000|113.896644|130.337079|8.705136|9.333333|Chennai_Super_Kings|2|5.150000|79.000000|113.656965|121.577465|7.807146|8.181818|Mumbai_Indians|60_runs
598044|Sunrisers_Hyderabad|2|5.850000|81.000000|97.715385|123.396872|7.146580|7.737758|Delhi_Daredevils|1|4.170000|80.000000|117.802346|118.658009|7.504424|7.374233|Sunrisers_Hyderabad|6_wickets_(with_37_balls_remaining)
598043|Kolkata_Knight_Riders|2|7.670000|133.000000|94.669353|109.893993|7.383966|7.166667|Rajasthan_Royals|1|6.600000|132.000000|118.990544|113.000000|7.438420|6.833333|Kolkata_Knight_Riders|8_wickets_(with_16_balls_remaining)
598042|Pune_Warriors|2|8.500000|170.000000|102.036735|96.226415|6.846977|6.588908|Royal_Challengers_Bangalore|1|9.350000|187.000000|130.311247|132.676056|7.608308|7.727273|Royal_Challengers_Bangalore|17_runs
598041|Chennai_Super_Kings|1|9.300000|186.000000|117.679996|125.821596|7.810302|8.003953|Kings_XI_Punjab|2|8.550000|171.000000|73.346268|54.268293|8.537202|8.229167|Chennai_Super_Kings|15_runs
598040|Delhi_Daredevils|2|7.680000|137.000000|134.782170|120.895522|8.050394|8.000000|Kolkata_Knight_Riders|1|6.800000|136.000000|113.669353|117.557252|7.486811|7.337662|Delhi_Daredevils|7_wickets_(with_13_balls_remaining)
598039|Sunrisers_Hyderabad|2|7.220000|130.000000|97.715385|123.396872|7.146580|7.737758|Mumbai_Indians|1|6.450000|129.000000|113.896644|130.337079|8.705136|9.333333|Sunrisers_Hyderabad|7_wickets_(with_12_balls_remaining)
598038|Pune_Warriors|2|6.350000|127.000000|119.972994|120.886076|7.532622|7.800000|Chennai_Super_Kings|1|8.200000|164.000000|117.679996|125.821596|7.810302|8.003953|Chennai_Super_Kings|37_runs
598037|Mumbai_Indians|1|8.700000|174.000000|113.896644|130.337079|8.705136|9.333333|Kings_XI_Punjab|2|8.500000|170.000000|73.346268|54.268293|8.537202|8.229167|Mumbai_Indians|4_runs
598036|Rajasthan_Royals|2|8.720000|173.000000|128.485816|128.485816|7.740964|7.740964|Royal_Challengers_Bangalore|1|8.550000|171.000000|106.066769|123.025926|7.760777|7.972727|Rajasthan_Royals|4_wickets_(with_1_ball_remaining)
598035|Delhi_Daredevils|1|8.200000|164.000000|134.782170|120.895522|8.050394|8.000000|Pune_Warriors|2|7.450000|149.000000|119.972994|120.886076|7.532622|7.800000|Delhi_Daredevils|15_runs
598034|Chennai_Super_Kings|1|10.000000|200.000000|113.656965|121.577465|7.807146|8.181818|Kolkata_Knight_Riders|2|9.300000|186.000000|116.829117|117.557252|7.524098|7.446930|Chennai_Super_Kings|14_runs
598033|Mumbai_Indians|1|9.700000|194.000000|113.896644|130.337079|8.705136|9.333333|Royal_Challengers_Bangalore|2|6.800000|136.000000|106.788899|113.375796|7.760777|7.972727|Mumbai_Indians|58_runs
598032|Rajasthan_Royals|2|8.180000|146.000000|128.485816|128.485816|7.740964|7.740964|Sunrisers_Hyderabad|1|7.200000|144.000000|97.715385|123.396872|7.146580|7.737758|Rajasthan_Royals|8_wickets_(with_13_balls_remaining)
598031|Kolkata_Knight_Riders|2|8.180000|150.000000|94.669353|109.893993|7.499278|7.400000|Kings_XI_Punjab|1|7.450000|149.000000|97.795023|108.536585|7.438492|6.833333|Kolkata_Knight_Riders|6_wickets_(with_10_balls_remaining)
598030|Chennai_Super_Kings|2|8.130000|160.000000|113.656965|121.577465|7.807146|8.181818|Sunrisers_Hyderabad|1|7.950000|159.000000|82.702020|105.555556|8.048879|7.737758|Chennai_Super_Kings|5_wickets_(with_2_balls_remaining)
598029|Kolkata_Knight_Riders|1|7.950000|159.000000|94.669353|109.893993|7.499278|7.400000|Mumbai_Indians|2|8.160000|162.000000|113.896644|130.337079|8.705136|9.333333|Mumbai_Indians|5_wickets_(with_1_ball_remaining)
598059|Delhi_Daredevils|1|6.000000|120.000000|118.782170|120.000000|7.775130|8.000000|Kings_XI_Punjab|2|7.110000|121.000000|97.795023|108.536585|8.537202|8.229167|Kings_XI_Punjab|5_wickets_(with_18_balls_remaining)
598027|Royal_Challengers_Bangalore|1|13.150000|263.000000|106.788899|113.375796|7.760777|7.972727|Pune_Warriors|2|6.650000|133.000000|116.099301|100.000000|7.385563|7.500000|Royal_Challengers_Bangalore|130_runs
598026|Chennai_Super_Kings|2|9.370000|186.000000|113.656965|121.577465|7.807146|8.181818|Rajasthan_Royals|1|9.250000|185.000000|128.485816|128.485816|7.740964|7.740964|Chennai_Super_Kings|5_wickets_(with_1_ball_remaining)
598025|Kings_XI_Punjab|2|9.370000|186.000000|97.795023|108.536585|8.537202|8.229167|Pune_Warriors|1|9.250000|185.000000|109.976852|100.000000|7.298019|7.337500|Kings_XI_Punjab|7_wickets_(with_1_ball_remaining)
598024|Delhi_Daredevils|2|9.700000|165.000000|121.705246|120.895522|10.325641|8.576923|Mumbai_Indians|1|8.050000|161.000000|113.896644|130.337079|8.705136|9.333333|Delhi_Daredevils|9_wickets_(with_18_balls_remaining)
598023|Royal_Challengers_Bangalore|2|6.890000|123.000000|106.788899|113.375796|7.760777|7.972727|Rajasthan_Royals|1|5.940000|117.000000|128.485816|128.485816|7.740964|7.740964|Royal_Challengers_Bangalore|7_wickets_(with_13_balls_remaining)
598022|Kolkata_Knight_Riders|1|5.950000|119.000000|94.669353|109.893993|7.499278|7.400000|Chennai_Super_Kings|2|6.460000|124.000000|117.679996|125.821596|7.810302|8.003953|Chennai_Super_Kings|4_wickets_(with_5_balls_remaining)
598021|Sunrisers_Hyderabad|2|6.740000|127.000000|88.794727|105.555556|8.058951|7.757902|Kings_XI_Punjab|1|6.150000|123.000000|54.268293|54.268293|7.438492|6.833333|Sunrisers_Hyderabad|5_wickets_(with_7_balls_remaining)
598020|Delhi_Daredevils|2|4.740000|83.000000|131.135679|119.105770|7.710872|7.787129|Chennai_Super_Kings|1|8.450000|169.000000|117.679996|125.821596|7.810302|8.003953|Chennai_Super_Kings|86_runs
598019|Rajasthan_Royals|1|8.950000|179.000000|128.485816|128.485816|7.740964|7.740964|Mumbai_Indians|2|5.010000|92.000000|108.060460|115.168539|8.548087|8.660277|Rajasthan_Royals|87_runs
598018|Pune_Warriors|2|5.680000|108.000000|102.557023|95.481629|7.230809|7.500000|Sunrisers_Hyderabad|1|5.950000|119.000000|88.794727|105.555556|8.058951|7.757902|Sunrisers_Hyderabad|11_runs
598016|Kings_XI_Punjab|1|7.850000|157.000000|97.795023|108.536585|8.537202|8.229167|Kolkata_Knight_Riders|2|7.650000|153.000000|94.669353|109.893993|7.499278|7.400000|Kings_XI_Punjab|4_runs
598015|Chennai_Super_Kings|2|6.750000|135.000000|117.737773|126.524660|7.810302|8.003953|Pune_Warriors|1|7.950000|159.000000|108.505103|97.368421|7.765074|7.867647|Pune_Warriors|24_runs
598014|Rajasthan_Royals|2|6.510000|126.000000|128.485816|128.485816|7.740964|7.740964|Kings_XI_Punjab|1|6.580000|124.000000|54.268293|54.268293|8.537202|8.229167|Rajasthan_Royals|6_wickets_(with_4_balls_remaining)
598013|Kolkata_Knight_Riders|1|9.000000|180.000000|94.669353|109.893993|7.499278|7.400000|Sunrisers_Hyderabad|2|6.600000|132.000000|92.791143|113.548387|8.058951|7.757902|Kolkata_Knight_Riders|48_runs
598012|Chennai_Super_Kings|2|8.360000|166.000000|113.656965|121.577465|7.807146|8.181818|Royal_Challengers_Bangalore|1|8.250000|165.000000|102.631193|113.375796|7.837193|8.142857|Chennai_Super_Kings|4_wickets_(with_1_ball_remaining)
598011|Mumbai_Indians|1|9.150000|183.000000|108.060460|115.168539|8.548087|8.660277|Pune_Warriors|2|7.100000|142.000000|111.128648|98.113208|7.076144|7.187500|Mumbai_Indians|41_runs
598010|Delhi_Daredevils|1|5.700000|114.000000|132.318475|120.447761|7.724912|7.787129|Sunrisers_Hyderabad|2|5.940000|115.000000|92.791143|113.548387|8.058951|7.757902|Sunrisers_Hyderabad|3_wickets_(with_4_balls_remaining)
598009|Pune_Warriors|2|7.920000|148.000000|111.128648|98.113208|7.076144|7.187500|Rajasthan_Royals|1|7.250000|145.000000|113.000000|113.000000|9.000000|9.000000|Pune_Warriors|7_wickets_(with_8_balls_remaining)
598008|Royal_Challengers_Bangalore|2|9.020000|158.000000|130.311247|132.676056|7.608308|7.727273|Kolkata_Knight_Riders|1|7.700000|154.000000|112.086692|113.725622|7.319278|6.933333|Royal_Challengers_Bangalore|8_wickets_(with_15_balls_remaining)
598007|Kings_XI_Punjab|1|6.950000|138.000000|54.268293|54.268293|8.537202|8.229167|Chennai_Super_Kings|2|8.010000|139.000000|113.656965|121.577465|7.807146|8.181818|Chennai_Super_Kings|10_wickets_(with_16_balls_remaining)
598006|Mumbai_Indians|1|10.450000|209.000000|108.060460|115.168539|8.548087|8.660277|Delhi_Daredevils|2|8.250000|165.000000|133.183710|117.316017|7.710872|7.787129|Mumbai_Indians|44_runs
598048|Royal_Challengers_Bangalore|2|9.160000|162.000000|130.311247|132.676056|7.608308|7.727273|Sunrisers_Hyderabad|1|8.050000|161.000000|92.791143|113.548387|8.058951|7.757902|Royal_Challengers_Bangalore|7_wickets_(with_14_balls_remaining)
598005|Rajasthan_Royals|1|7.200000|144.000000|128.485816|128.485816|6.481928|6.481928|Kolkata_Knight_Riders|2|6.570000|125.000000|113.669353|117.557252|7.368382|7.135498|Rajasthan_Royals|19_runs
598003|Pune_Warriors|1|4.950000|99.000000|104.843871|96.226415|7.395624|7.859848|Kings_XI_Punjab|2|8.100000|100.000000|54.268293|54.268293|8.537202|8.229167|Kings_XI_Punjab|8_wickets_(with_46_balls_remaining)
598002|Chennai_Super_Kings|2|6.950000|139.000000|113.656965|121.577465|8.361873|8.417832|Mumbai_Indians|1|7.400000|148.000000|134.037472|133.789229|8.884615|9.333333|Mumbai_Indians|9_runs
598001|Delhi_Daredevils|2|8.000000|160.000000|121.526142|120.000000|9.431347|8.288462|Rajasthan_Royals|1|8.250000|165.000000|69.000000|69.000000|5.916667|5.916667|Rajasthan_Royals|5_runs
598000|Sunrisers_Hyderabad|1|6.300000|126.000000|92.791143|113.548387|8.058951|7.757902|Pune_Warriors|2|5.520000|104.000000|109.459906|98.113208|7.239508|7.500000|Sunrisers_Hyderabad|22_runs
597999|Royal_Challengers_Bangalore|1|7.800000|156.000000|119.031064|121.176738|7.741946|7.935065|Mumbai_Indians|2|7.700000|154.000000|136.519580|138.753445|8.844028|9.252159|Royal_Challengers_Bangalore|2_runs
597998|Kolkata_Knight_Riders|2|6.910000|129.000000|113.669353|117.557252|7.486811|7.337662|Delhi_Daredevils|1|6.400000|128.000000|121.526142|120.000000|9.431347|8.288462|Kolkata_Knight_Riders|6_wickets_(with_8_balls_remaining)
