MatchID|Team1|mean_AVG_t1_bin_1|mean_OBP_t1_bin_1|mean_OPS_t1_bin_1|mean_bat_WAR_t1_bin_1|mean_ERA_t1_bin_1|mean_WHIP_t1_bin_1|mean_pitch_WAR_t1_bin_1|HAteam01|Team2|mean_AVG_t2_bin_1|mean_OBP_t2_bin_1|mean_OPS_t2_bin_1|mean_bat_WAR_t2_bin_1|mean_ERA_t2_bin_1|mean_WHIP_t2_bin_1|mean_pitch_WAR_t2_bin_1|HAteam02
320419124|cincinnati_reds|0.205190|0.253381|0.583833|1.376190|4.016250|1.320000|1.416667|Away|st._louis_cardinals|0.157042|0.216875|0.448854|0.710417|4.794039|1.451167|0.984118|Home
320419125|philadelphia_phillies|0.186026|0.224641|0.490103|1.284615|3.007333|1.162571|1.399524|Away|san_diego_padres|0.147956|0.192600|0.410244|0.642222|2.596111|1.081111|0.322222|Home
320419128|chicago_cubs|0.157722|0.190167|0.428778|0.488889|4.455312|1.440313|0.338542|Away|miami_marlins|0.118286|0.152429|0.343238|0.376190|4.088504|inf|0.529167|Home
320419129|atlanta_braves|0.189722|0.247778|0.559972|0.975000|3.477500|1.337500|0.975000|Away|arizona_diamondbacks|0.157000|0.212813|0.448333|0.472917|3.618148|1.395926|0.592593|Home
320420102|new_york_yankees|0.170714|0.219857|0.509857|1.421429|4.199471|1.327029|1.293627|Away|boston_red_sox|0.194333|0.248690|0.559500|1.673810|5.330000|1.674250|0.377500|Home
320420103|baltimore_orioles|0.198000|0.244417|0.574222|1.472222|4.634848|1.449293|0.592424|Away|los_angeles_angels|0.184154|0.228000|0.533462|2.253846|4.262039|1.432307|0.701190|Home
320420107|toronto_blue_jays|0.183289|0.233756|0.552800|1.142222|4.241917|1.463833|0.545000|Away|kansas_city_royals|0.166750|0.199125|0.445125|1.037500|3.006929|1.262143|0.854286|Home
320420108|colorado_rockies|0.224474|0.267842|0.649211|1.010526|3.683655|1.232917|1.006818|Away|milwaukee_brewers|0.214588|0.368588|0.680353|1.407843|3.208646|1.252396|1.304167|Home
320420111|cleveland_indians|0.180267|0.231267|0.519667|1.055556|3.434367|1.300583|1.089000|Away|oakland_athletics|0.168500|0.225000|0.485548|0.440476|5.021250|1.582250|0.007500|Home
320420112|chicago_white_sox|0.177000|0.223538|0.491462|0.415385|2.357187|1.013750|0.971875|Away|seattle_mariners|0.222867|0.280567|0.646700|0.876667|4.470000|1.510000|0.300000|Home
