MatchID|Team1|mean_PTS_t1|mean_STL_t1|mean_AST_t1|mean_DBPM_t1|mean_BPM_t1|mean_VORP_t1|HAteam01|Team2|mean_PTS_t2|mean_STL_t2|mean_AST_t2|mean_DBPM_t2|mean_BPM_t2|mean_VORP_t2|HAteam02
400277760|atlanta_hawks|9.591724|0.767973|2.105152|-0.304305|-1.012031|0.937532|away|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|home
400277761|detroit_pistons|10.020106|0.717725|2.002698|-0.581944|-0.968750|0.807986|away|los_angeles_lakers|10.955227|0.747109|2.117345|-0.343701|-0.531645|1.444091|home
400277762|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|away|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|home
400277763|minnesota_timberwolves|7.581680|0.606303|1.814663|-0.465278|-1.777103|0.834603|away|brooklyn_nets|11.361037|0.781943|2.711380|-0.480918|-1.066490|0.792738|home
400277764|phoenix_suns|8.274972|0.601500|1.514806|-0.620247|-2.143457|0.273210|away|miami_heat|12.680804|0.924552|2.596932|0.577273|2.108333|2.730682|home
400277765|utah_jazz|9.007526|0.668036|1.940632|-0.553988|-1.396952|0.548679|away|memphis_grizzlies|8.675069|0.693333|1.626806|-0.287446|-1.655281|0.477403|home
400277766|portland_trail_blazers|7.764788|0.613894|1.181433|-0.312960|-2.393811|0.573584|away|dallas_mavericks|11.639056|0.791188|2.104131|0.279905|-0.572869|1.159631|home
400277767|indiana_pacers|8.629167|0.613056|1.594722|-0.517083|-1.820833|0.355417|away|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|home
400277768|golden_state_warriors|11.217619|0.761964|2.442798|0.286463|0.602194|1.467211|away|sacramento_kings|9.915635|0.781766|2.142262|0.215926|-0.756852|0.586667|home
400277769|cleveland_cavaliers|7.588582|0.605238|1.575303|-0.444609|-2.157551|0.217857|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400277770|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|away|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|home
400277771|toronto_raptors|8.020022|0.613203|2.016775|-0.600260|-1.788745|0.463810|away|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|home
400277772|detroit_pistons|10.020106|0.717725|2.002698|-0.581944|-0.968750|0.807986|away|denver_nuggets|9.559901|0.769474|2.105625|-0.316690|-1.344405|0.863405|home
400277773|phoenix_suns|8.274972|0.601500|1.514806|-0.620247|-2.143457|0.273210|away|charlotte_bobcats|7.806008|0.523995|1.710838|-0.326935|-2.950000|0.387500|home
400277774|washington_wizards|6.966528|0.648988|1.144415|-0.915820|-3.294424|0.081969|away|boston_celtics|11.565890|0.950493|2.607013|0.533969|0.201218|1.701719|home
400277775|indiana_pacers|8.629167|0.613056|1.594722|-0.517083|-1.820833|0.355417|away|atlanta_hawks|9.591724|0.767973|2.105152|-0.304305|-1.012031|0.937532|home
400277776|brooklyn_nets|11.361037|0.781943|2.711380|-0.480918|-1.066490|0.792738|away|miami_heat|12.742342|0.939937|2.527702|0.577273|2.108333|2.730682|home
400277777|memphis_grizzlies|8.675069|0.693333|1.626806|-0.287446|-1.655281|0.477403|away|milwaukee_bucks|9.343968|0.745552|1.719957|0.741629|-1.349022|0.543842|home
400277779|denver_nuggets|9.196881|0.783369|2.271750|-0.311138|-1.336376|0.914894|away|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|home
400277780|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|away|minnesota_timberwolves|7.581680|0.606303|1.814663|-0.465278|-1.777103|0.834603|home
400277781|toronto_raptors|7.860595|0.557381|1.765595|-0.666000|-2.043333|0.417333|away|dallas_mavericks|10.872389|0.708521|2.124131|0.002048|-0.895726|0.862488|home
400277782|los_angeles_lakers|10.955227|0.747109|2.117345|-0.343701|-0.531645|1.444091|away|utah_jazz|9.007526|0.668036|1.940632|-0.553988|-1.396952|0.548679|home
400277783|detroit_pistons|10.020106|0.717725|2.002698|-0.581944|-0.968750|0.807986|away|sacramento_kings|9.915635|0.781766|2.142262|0.215926|-0.756852|0.586667|home
400277784|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400277785|cleveland_cavaliers|6.888492|0.529802|1.514167|-0.734405|-2.684762|0.032143|away|golden_state_warriors|11.217619|0.761964|2.442798|0.286463|0.602194|1.467211|home
400277786|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|away|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|home
400277787|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|away|portland_trail_blazers|7.764788|0.613894|1.181433|-0.312960|-2.393811|0.573584|home
400277788|milwaukee_bucks|9.056696|0.755476|1.922609|0.658295|-1.229181|0.590667|away|washington_wizards|6.966528|0.648988|1.144415|-0.915820|-3.294424|0.081969|home
400277789|brooklyn_nets|10.981037|0.776943|2.636380|-0.402826|-0.831841|0.879465|away|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|home
400277790|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|boston_celtics|11.565890|0.950493|2.607013|0.533969|0.201218|1.701719|home
400277791|dallas_mavericks|10.872389|0.708521|2.124131|0.002048|-0.895726|0.862488|away|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|home
400277792|miami_heat|11.105590|0.834808|2.144796|0.500000|1.686667|2.446250|away|atlanta_hawks|9.591724|0.767973|2.105152|-0.304305|-1.012031|0.937532|home
400277793|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|away|memphis_grizzlies|8.675069|0.693333|1.626806|-0.287446|-1.655281|0.477403|home
400277795|detroit_pistons|10.585119|0.761012|2.206607|-0.648413|-0.688095|0.899603|away|oklahoma_city_thunder|9.343359|0.720527|1.863434|0.286796|-0.109246|1.240734|home
400277796|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|away|minnesota_timberwolves|7.581680|0.606303|1.814663|-0.465278|-1.777103|0.834603|home
400277797|cleveland_cavaliers|7.197867|0.579802|1.552361|-0.444609|-2.157551|0.217857|away|phoenix_suns|8.274972|0.601500|1.514806|-0.620247|-2.143457|0.273210|home
400277798|san_antonio_spurs|9.550322|0.693870|2.107424|0.011397|0.571413|1.583270|away|sacramento_kings|10.718413|0.833155|2.308234|0.158179|-0.737321|0.601846|home
400277799|utah_jazz|9.007526|0.668036|1.940632|-0.553988|-1.396952|0.548679|away|denver_nuggets|9.559901|0.769474|2.105625|-0.316690|-1.344405|0.863405|home
400277800|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|away|los_angeles_lakers|11.628430|0.783209|2.282559|-0.128071|-0.154810|1.598500|home
400277801|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|toronto_raptors|7.818929|0.490714|1.618929|-0.876000|-2.383333|0.239333|home
400277802|washington_wizards|6.966528|0.648988|1.144415|-0.915820|-3.294424|0.081969|away|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|home
400277803|dallas_mavericks|10.872389|0.708521|2.124131|0.002048|-0.895726|0.862488|away|charlotte_bobcats|7.806008|0.523995|1.710838|-0.326935|-2.950000|0.387500|home
400277804|minnesota_timberwolves|7.581680|0.606303|1.814663|-0.465278|-1.777103|0.834603|away|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|home
400277805|detroit_pistons|10.020106|0.717725|2.002698|-0.581944|-0.968750|0.807986|away|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|home
400277806|boston_celtics|11.565890|0.950493|2.607013|0.533969|0.201218|1.701719|away|milwaukee_bucks|9.056696|0.755476|1.922609|0.658295|-1.229181|0.590667|home
400277807|phoenix_suns|8.274972|0.601500|1.514806|-0.620247|-2.143457|0.273210|away|utah_jazz|9.007526|0.668036|1.940632|-0.553988|-1.396952|0.548679|home
400277808|san_antonio_spurs|9.387140|0.721900|1.878636|0.007540|0.413984|1.490698|away|portland_trail_blazers|7.764788|0.613894|1.181433|-0.312960|-2.393811|0.573584|home
400277809|denver_nuggets|9.559901|0.769474|2.105625|-0.316690|-1.344405|0.863405|away|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|home
400277810|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|away|brooklyn_nets|10.981037|0.776943|2.636380|-0.402826|-0.831841|0.879465|home
400277811|atlanta_hawks|9.591724|0.767973|2.105152|-0.304305|-1.012031|0.937532|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400277812|miami_heat|12.742342|0.939937|2.527702|0.577273|2.108333|2.730682|away|memphis_grizzlies|8.675069|0.693333|1.626806|-0.287446|-1.655281|0.477403|home
400277813|cleveland_cavaliers|7.197867|0.579802|1.552361|-0.444609|-2.157551|0.217857|away|oklahoma_city_thunder|9.343359|0.720527|1.863434|0.286796|-0.109246|1.240734|home
400277814|sacramento_kings|10.718413|0.833155|2.308234|0.158179|-0.737321|0.601846|away|los_angeles_lakers|11.628430|0.783209|2.282559|-0.128071|-0.154810|1.598500|home
400277815|utah_jazz|9.007526|0.668036|1.940632|-0.553988|-1.396952|0.548679|away|toronto_raptors|7.902513|0.508201|1.665476|-0.773333|-2.220370|0.282593|home
400277816|milwaukee_bucks|9.056696|0.755476|1.922609|0.658295|-1.229181|0.590667|away|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|home
400277817|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|away|detroit_pistons|10.020106|0.717725|2.002698|-0.581944|-0.968750|0.807986|home
400277818|boston_celtics|11.565890|0.950493|2.607013|0.533969|0.201218|1.701719|away|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|home
400277819|miami_heat|12.680804|0.924552|2.596932|0.577273|2.108333|2.730682|away|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|home
400277820|minnesota_timberwolves|7.581680|0.606303|1.814663|-0.465278|-1.777103|0.834603|away|dallas_mavericks|10.872389|0.708521|2.124131|0.002048|-0.895726|0.862488|home
400277821|denver_nuggets|9.559901|0.769474|2.105625|-0.316690|-1.344405|0.863405|away|phoenix_suns|8.274972|0.601500|1.514806|-0.620247|-2.143457|0.273210|home
400277822|atlanta_hawks|9.591724|0.767973|2.105152|-0.304305|-1.012031|0.937532|away|portland_trail_blazers|7.764788|0.613894|1.181433|-0.312960|-2.393811|0.573584|home
400277823|washington_wizards|6.966528|0.648988|1.144415|-0.915820|-3.294424|0.081969|away|charlotte_bobcats|8.087518|0.537303|1.829194|-0.140306|-2.594048|0.458333|home
400277824|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|away|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|home
400277825|toronto_raptors|7.902513|0.508201|1.665476|-0.773333|-2.220370|0.282593|away|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|home
400277826|cleveland_cavaliers|7.197867|0.579802|1.552361|-0.444609|-2.157551|0.217857|away|brooklyn_nets|10.981037|0.776943|2.636380|-0.402826|-0.831841|0.879465|home
400277827|portland_trail_blazers|7.764788|0.613894|1.181433|-0.312960|-2.393811|0.573584|away|sacramento_kings|10.718413|0.833155|2.308234|0.158179|-0.737321|0.601846|home
400277828|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|away|los_angeles_lakers|12.161500|0.812667|2.108542|-0.153413|0.327063|1.799259|home
400277829|detroit_pistons|10.320619|0.683366|1.752271|-0.696944|-0.933125|0.831111|away|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|home
400277830|utah_jazz|9.007526|0.668036|1.940632|-0.553988|-1.396952|0.548679|away|boston_celtics|11.565890|0.950493|2.607013|0.533969|0.201218|1.701719|home
400277831|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|away|milwaukee_bucks|9.056696|0.755476|1.922609|0.658295|-1.229181|0.590667|home
400277833|memphis_grizzlies|7.923561|0.685909|1.621667|-0.184524|-1.707476|0.461810|away|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|home
400277834|charlotte_bobcats|8.087518|0.537303|1.829194|-0.140306|-2.594048|0.458333|away|minnesota_timberwolves|6.594560|0.568694|1.574177|-0.438438|-2.334241|0.553929|home
400277835|washington_wizards|6.966528|0.648988|1.144415|-0.915820|-3.294424|0.081969|away|dallas_mavericks|10.872389|0.708521|2.124131|0.002048|-0.895726|0.862488|home
400277836|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|away|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|home
400277837|miami_heat|12.680804|0.924552|2.596932|0.577273|2.108333|2.730682|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400277838|atlanta_hawks|8.757406|0.699109|1.670833|-0.137765|-1.566071|0.769603|away|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|home
400277839|boston_celtics|11.565890|0.950493|2.607013|0.533969|0.201218|1.701719|away|brooklyn_nets|11.128215|0.788130|2.605800|-0.402826|-0.831841|0.879465|home
400277840|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|away|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|home
400277841|miami_heat|11.105590|0.834808|2.144796|0.500000|1.686667|2.446250|away|denver_nuggets|9.559901|0.769474|2.105625|-0.316690|-1.344405|0.863405|home
400277842|utah_jazz|9.007526|0.668036|1.940632|-0.553988|-1.396952|0.548679|away|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|home
400277843|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|away|detroit_pistons|10.646557|0.719029|2.007044|-0.702840|-0.887778|0.830432|home
400277844|dallas_mavericks|11.320354|0.788959|2.109816|0.199913|-0.529881|1.086028|away|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|home
400277846|golden_state_warriors|10.680952|0.759598|2.489211|-0.282286|0.153071|1.217429|away|minnesota_timberwolves|7.810014|0.656876|1.600238|-0.280313|-1.297366|0.694554|home
400277847|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|away|memphis_grizzlies|8.675069|0.693333|1.626806|-0.287446|-1.655281|0.477403|home
400277848|atlanta_hawks|9.379224|0.760018|1.999145|-0.129900|-1.108063|0.925231|away|sacramento_kings|10.718413|0.833155|2.308234|0.158179|-0.737321|0.601846|home
400277849|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|away|portland_trail_blazers|8.260387|0.640630|1.154113|-0.312960|-2.393811|0.573584|home
400277850|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|away|los_angeles_lakers|11.344545|0.754697|1.948674|-0.188071|-0.345643|1.581833|home
400277851|toronto_raptors|7.902513|0.508201|1.665476|-0.773333|-2.220370|0.282593|away|boston_celtics|10.989566|0.912952|2.464762|0.489471|-0.623884|1.534909|home
400277852|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|away|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|home
400277853|utah_jazz|8.891570|0.688673|2.106596|-0.638244|-1.316806|0.530248|away|washington_wizards|6.972361|0.665562|1.233396|-0.744820|-3.106424|0.105969|home
400277854|memphis_grizzlies|8.675069|0.693333|1.626806|-0.287446|-1.655281|0.477403|away|charlotte_bobcats|8.187517|0.523685|1.729949|-0.288393|-2.647917|0.363542|home
400277855|dallas_mavericks|11.320354|0.788959|2.109816|0.199913|-0.529881|1.086028|away|cleveland_cavaliers|7.424946|0.605238|1.648030|-0.444609|-2.157551|0.217857|home
400277857|denver_nuggets|8.506255|0.748517|2.219773|-0.311138|-1.336376|0.914894|away|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|home
400277858|miami_heat|11.105590|0.834808|2.144796|0.500000|1.686667|2.446250|away|phoenix_suns|8.676178|0.586390|1.500091|-0.358222|-1.945778|0.355889|home
400277859|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|away|new_york_knicks|10.949960|0.954472|2.616009|0.694221|0.433972|1.508820|home
400277860|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|away|toronto_raptors|7.902513|0.508201|1.665476|-0.773333|-2.220370|0.282593|home
400277861|cleveland_cavaliers|7.424946|0.605238|1.648030|-0.444609|-2.157551|0.217857|away|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|home
400277862|brooklyn_nets|11.713276|0.858314|2.676684|-0.216159|-0.602674|1.045298|away|sacramento_kings|10.718413|0.833155|2.308234|0.158179|-0.737321|0.601846|home
400277863|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|away|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|home
400277864|boston_celtics|10.989566|0.912952|2.464762|0.489471|-0.623884|1.534909|away|detroit_pistons|10.646557|0.719029|2.007044|-0.702840|-0.887778|0.830432|home
400277865|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|away|portland_trail_blazers|7.764788|0.613894|1.181433|-0.312960|-2.393811|0.573584|home
400277866|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|away|los_angeles_lakers|11.344545|0.754697|1.948674|-0.188071|-0.345643|1.581833|home
400277867|indiana_pacers|8.044697|0.575505|1.458838|-0.506439|-1.918939|0.314015|away|washington_wizards|6.972361|0.665562|1.233396|-0.744820|-3.106424|0.105969|home
400277868|milwaukee_bucks|9.056696|0.755476|1.922609|0.658295|-1.229181|0.590667|away|charlotte_bobcats|8.184840|0.488910|1.815801|-0.803061|-2.995578|0.342007|home
400277869|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|away|atlanta_hawks|9.591724|0.767973|2.105152|-0.304305|-1.012031|0.937532|home
400277870|denver_nuggets|8.647401|0.744474|2.101458|-0.311138|-1.336376|0.914894|away|memphis_grizzlies|8.675069|0.693333|1.626806|-0.287446|-1.655281|0.477403|home
400277871|golden_state_warriors|11.071958|0.767262|2.455489|-0.118571|0.397004|1.364524|away|dallas_mavericks|11.320354|0.788959|2.109816|0.199913|-0.529881|1.086028|home
400277872|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|away|san_antonio_spurs|10.630322|0.785537|2.274091|-0.037691|0.495440|1.549726|home
400277873|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|away|utah_jazz|9.007526|0.668036|1.940632|-0.553988|-1.396952|0.548679|home
400277874|toronto_raptors|8.073690|0.574524|1.951786|-0.690286|-1.922619|0.347190|away|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|home
400277876|brooklyn_nets|11.128215|0.788130|2.605800|-0.402826|-0.831841|0.879465|away|los_angeles_lakers|11.344545|0.754697|1.948674|-0.188071|-0.345643|1.581833|home
400277877|toronto_raptors|8.073690|0.574524|1.951786|-0.690286|-1.922619|0.347190|away|charlotte_bobcats|8.184840|0.488910|1.815801|-0.803061|-2.995578|0.342007|home
400277878|detroit_pistons|10.646557|0.719029|2.007044|-0.702840|-0.887778|0.830432|away|orlando_magic|6.463056|0.555463|1.587870|-0.194127|-1.315079|0.571587|home
400277879|philadelphia_76ers|8.814913|0.736511|1.720810|-0.329643|-1.831944|0.372817|away|cleveland_cavaliers|6.170400|0.532511|1.202576|-0.444609|-2.157551|0.217857|home
400277881|san_antonio_spurs|8.192775|0.583919|1.989614|-0.553603|-0.359587|1.035270|away|boston_celtics|11.520022|0.957105|2.616104|0.315029|-0.480600|1.663083|home
400277882|washington_wizards|7.312134|0.691320|1.311805|-0.633709|-3.388646|0.288191|away|atlanta_hawks|9.591724|0.767973|2.105152|-0.304305|-1.012031|0.937532|home
400277883|milwaukee_bucks|9.056696|0.755476|1.922609|0.658295|-1.229181|0.590667|away|miami_heat|12.680804|0.924552|2.596932|0.577273|2.108333|2.730682|home
400277884|los_angeles_clippers|10.891397|0.887073|2.836909|0.303884|0.039838|1.493006|away|oklahoma_city_thunder|9.223359|0.684163|1.841616|0.585485|-0.524885|1.102875|home
400277885|chicago_bulls|10.353580|0.723006|1.990922|-0.032964|-0.205478|1.094520|away|houston_rockets|6.334848|0.658139|1.363203|0.702083|-0.241667|0.540625|home
400277886|denver_nuggets|8.647401|0.744474|2.101458|-0.311138|-1.336376|0.914894|away|minnesota_timberwolves|8.572893|0.670512|1.653268|-0.126146|-0.997366|0.888304|home
