MatchID|Team1|mu_rel_suc_t1|std_rel_suc_t1|med_rel_suc_t1_bin|score01|HAteam01|Team2|mu_rel_suc_t2|std_rel_suc_t2|med_rel_suc_t2|score02|HAteam02
400277963|phoenix_suns|10.333333|18.034630|4.000000|99|away|new_york_knicks|12.282051|26.762439|3.000000|106|home
400277964|orlando_magic|3.628205|8.176121|2.000000|113|away|los_angeles_lakers|20.484848|42.503562|0.000000|103|home
400277965|portland_trail_blazers|9.564103|19.478186|3.000000|118|away|charlotte_bobcats|2.230769|5.325129|1.000000|112|home
400277966|cleveland_cavaliers|7.525641|8.301567|2.000000|79|away|detroit_pistons|30.717949|42.698675|4.000000|89|home
400277968|toronto_raptors|16.439394|25.398120|4.000000|110|away|denver_nuggets|17.500000|20.424815|3.000000|113|home
400277969|los_angeles_clippers|16.424242|21.966269|5.000000|105|away|utah_jazz|21.217949|18.351726|15.500000|104|home
400277970|orlando_magic|3.628205|8.176121|2.000000|102|away|golden_state_warriors|10.076923|11.368839|5.000000|94|home
400277971|minnesota_timberwolves|7.772727|14.227370|3.000000|105|away|philadelphia_76ers|12.051282|19.274600|5.000000|88|home
400277972|miami_heat|53.346154|65.773470|32.000000|101|away|washington_wizards|4.923077|6.684788|3.000000|105|home
400277973|oklahoma_city_thunder|42.381818|55.616378|6.000000|117|away|brooklyn_nets|5.705128|13.710476|3.000000|111|home
400277974|indiana_pacers|14.384615|21.477616|4.000000|80|away|chicago_bulls|29.636364|49.082626|5.000000|76|home
400277975|phoenix_suns|9.409091|18.546401|4.000000|98|away|memphis_grizzlies|39.106061|41.044369|34.000000|108|home
400277976|los_angeles_lakers|15.287879|40.196776|0.000000|105|away|houston_rockets|6.115385|17.032383|3.000000|107|home
400277977|new_york_knicks|12.282051|26.762439|3.000000|100|away|charlotte_bobcats|2.230769|5.325129|1.000000|98|home
400277978|portland_trail_blazers|9.564103|19.478186|3.000000|92|away|indiana_pacers|14.384615|21.477616|4.000000|99|home
400277979|minnesota_timberwolves|7.772727|14.227370|3.000000|94|away|boston_celtics|14.743590|48.439080|2.000000|104|home
400277980|denver_nuggets|16.923077|19.262538|3.000000|104|away|atlanta_hawks|13.730769|43.386064|1.000000|108|home
400277981|golden_state_warriors|10.076923|11.368839|5.000000|104|away|detroit_pistons|30.717949|42.698675|4.000000|97|home
400277982|chicago_bulls|29.636364|49.082626|5.000000|95|away|cleveland_cavaliers|6.025641|7.662721|2.000000|85|home
400277984|milwaukee_bucks|13.984848|22.539186|3.000000|99|away|san_antonio_spurs|58.615385|79.008151|29.000000|110|home
400277985|orlando_magic|3.628205|8.176121|2.000000|81|away|utah_jazz|21.217949|18.351726|15.500000|87|home
400277986|toronto_raptors|13.820513|24.149504|4.000000|100|away|sacramento_kings|17.782051|13.583217|22.000000|107|home
400277987|dallas_mavericks|8.423077|22.272508|2.000000|90|away|los_angeles_clippers|17.290909|23.814184|5.000000|112|home
400277988|new_york_knicks|12.282051|26.762439|3.000000|112|away|miami_heat|60.384615|63.765442|41.500000|92|home
400277989|dallas_mavericks|5.628205|18.730962|2.000000|97|away|phoenix_suns|10.333333|18.034630|4.000000|94|home
400277990|boston_celtics|14.743590|48.439080|2.000000|94|away|philadelphia_76ers|12.051282|19.274600|5.000000|95|home
400277991|denver_nuggets|17.500000|20.424815|3.000000|92|away|indiana_pacers|15.217949|21.433647|4.000000|89|home
400277992|golden_state_warriors|10.076923|11.368839|5.000000|109|away|brooklyn_nets|5.820513|13.674554|3.000000|102|home
400277993|washington_wizards|4.923077|6.684788|3.000000|95|away|atlanta_hawks|13.730769|43.386064|1.000000|104|home
400277994|chicago_bulls|29.636364|49.082626|5.000000|108|away|detroit_pistons|30.717949|42.698675|4.000000|104|home
400277996|cleveland_cavaliers|9.272727|26.913636|2.000000|73|away|minnesota_timberwolves|7.772727|14.227370|3.000000|91|home
400277997|charlotte_bobcats|2.230769|5.325129|1.000000|93|away|milwaukee_bucks|13.717949|21.580438|3.000000|108|home
400277998|houston_rockets|6.115385|17.032383|3.000000|92|away|san_antonio_spurs|58.615385|79.008151|29.000000|114|home
400277999|toronto_raptors|15.606061|25.849142|4.000000|99|away|utah_jazz|21.217949|18.351726|15.500000|131|home
400278000|los_angeles_lakers|15.287879|40.196776|0.000000|108|away|oklahoma_city_thunder|27.166667|45.976978|4.000000|114|home
400278001|orlando_magic|3.628205|8.176121|2.000000|82|away|sacramento_kings|17.782051|13.583217|22.000000|91|home
400278002|phoenix_suns|10.333333|18.034630|4.000000|99|away|los_angeles_clippers|17.290909|23.814184|5.000000|117|home
400278003|golden_state_warriors|10.076923|11.368839|5.000000|101|away|washington_wizards|4.923077|6.684788|3.000000|97|home
400278004|san_antonio_spurs|58.615385|79.008151|29.000000|132|away|charlotte_bobcats|2.230769|5.325129|1.000000|102|home
400278005|philadelphia_76ers|12.051282|19.274600|5.000000|79|away|boston_celtics|17.151515|52.298457|2.000000|92|home
400278007|detroit_pistons|25.242424|31.813881|4.000000|104|away|cleveland_cavaliers|6.666667|8.182267|2.000000|97|home
400278008|new_york_knicks|12.282051|26.762439|3.000000|85|away|chicago_bulls|29.636364|49.082626|5.000000|93|home
400278009|atlanta_hawks|13.730769|43.386064|1.000000|93|away|memphis_grizzlies|39.106061|41.044369|34.000000|83|home
400278010|dallas_mavericks|5.615385|18.143467|2.000000|116|away|houston_rockets|6.115385|17.032383|3.000000|109|home
400278011|sacramento_kings|17.782051|13.583217|22.000000|99|away|portland_trail_blazers|10.818182|20.929108|3.000000|80|home
400278012|toronto_raptors|15.606061|25.849142|4.000000|83|away|los_angeles_clippers|17.290909|23.814184|5.000000|102|home
400278013|milwaukee_bucks|13.717949|21.580438|3.000000|97|away|brooklyn_nets|5.820513|13.674554|3.000000|88|home
400278014|indiana_pacers|15.217949|21.433647|4.000000|93|away|oklahoma_city_thunder|42.381818|55.616378|6.000000|104|home
400278015|denver_nuggets|17.500000|20.424815|3.000000|106|away|new_york_knicks|12.282051|26.762439|3.000000|112|home
400278016|orlando_magic|3.628205|8.176121|2.000000|98|away|phoenix_suns|10.333333|18.034630|4.000000|90|home
400278017|utah_jazz|21.217949|18.351726|15.500000|117|away|los_angeles_lakers|15.287879|40.196776|0.000000|110|home
400278018|detroit_pistons|30.717949|42.698675|4.000000|97|away|philadelphia_76ers|12.051282|19.274600|5.000000|104|home
400278019|golden_state_warriors|10.076923|11.368839|5.000000|104|away|charlotte_bobcats|2.064103|5.435731|1.000000|96|home
400278020|atlanta_hawks|13.730769|43.386064|1.000000|92|away|miami_heat|50.525641|54.830444|48.000000|101|home
400278021|san_antonio_spurs|58.615385|79.008151|29.000000|134|away|houston_rockets|6.115385|17.032383|3.000000|126|home
400278022|sacramento_kings|17.782051|13.583217|22.000000|96|away|dallas_mavericks|5.615385|18.143467|2.000000|119|home
400278023|toronto_raptors|15.606061|25.849142|4.000000|74|away|portland_trail_blazers|6.230769|12.885017|3.000000|92|home
400278024|new_york_knicks|12.282051|26.762439|3.000000|100|away|brooklyn_nets|5.820513|13.674554|3.000000|97|home
400278025|los_angeles_lakers|15.287879|40.196776|0.000000|94|away|cleveland_cavaliers|7.397436|8.400763|2.000000|100|home
400278026|denver_nuggets|17.500000|20.424815|3.000000|101|away|detroit_pistons|30.717949|42.698675|4.000000|94|home
400278028|los_angeles_clippers|15.200000|22.331443|5.000000|94|away|chicago_bulls|29.636364|49.082626|5.000000|89|home
400278029|brooklyn_nets|5.397436|13.237805|3.000000|94|away|toronto_raptors|7.981818|12.077765|4.000000|88|home
400278030|atlanta_hawks|13.653846|43.405018|1.000000|86|away|orlando_magic|3.628205|8.176121|2.000000|80|home
400278031|cleveland_cavaliers|7.397436|8.400763|2.000000|81|away|indiana_pacers|14.384615|21.477616|4.000000|96|home
400278032|chicago_bulls|26.555556|43.989168|5.000000|96|away|philadelphia_76ers|12.051282|19.274600|5.000000|89|home
400278033|los_angeles_clippers|17.290909|23.814184|5.000000|100|away|charlotte_bobcats|2.064103|5.435731|1.000000|94|home
400278034|golden_state_warriors|10.076923|11.368839|5.000000|97|away|miami_heat|64.230769|62.016111|58.000000|95|home
400278035|dallas_mavericks|8.423077|22.272508|2.000000|115|away|boston_celtics|17.151515|52.298457|2.000000|117|home
400278036|sacramento_kings|17.782051|13.583217|22.000000|85|away|milwaukee_bucks|15.397436|22.060139|3.000000|98|home
400278037|washington_wizards|4.923077|6.684788|3.000000|93|away|houston_rockets|6.115385|17.032383|3.000000|99|home
400278039|denver_nuggets|16.500000|20.961183|3.000000|105|away|minnesota_timberwolves|7.772727|14.227370|3.000000|108|home
400278040|memphis_grizzlies|39.106061|41.044369|34.000000|80|away|phoenix_suns|10.333333|18.034630|4.000000|82|home
400278041|san_antonio_spurs|58.615385|79.008151|29.000000|96|away|utah_jazz|21.217949|18.351726|15.500000|99|home
400278042|charlotte_bobcats|2.064103|5.435731|1.000000|90|away|atlanta_hawks|13.717949|43.389972|1.000000|113|home
400278043|los_angeles_lakers|15.287879|40.196776|0.000000|107|away|new_york_knicks|12.282051|26.762439|3.000000|116|home
400278044|san_antonio_spurs|58.615385|79.008151|29.000000|90|away|portland_trail_blazers|6.435897|14.800892|3.000000|98|home
400278045|dallas_mavericks|8.423077|22.272508|2.000000|74|away|toronto_raptors|11.287879|16.818789|4.000000|95|home
400278046|los_angeles_lakers|15.287879|40.196776|0.000000|102|away|washington_wizards|4.923077|6.684788|3.000000|96|home
400278047|philadelphia_76ers|12.051282|19.274600|5.000000|85|away|indiana_pacers|14.384615|21.477616|4.000000|95|home
400278048|detroit_pistons|30.948718|42.545269|4.000000|105|away|brooklyn_nets|5.397436|13.237805|3.000000|107|home
400278049|milwaukee_bucks|15.038462|22.394163|3.000000|90|away|cleveland_cavaliers|7.397436|8.400763|2.000000|86|home
400278050|golden_state_warriors|10.076923|11.368839|5.000000|85|away|orlando_magic|3.628205|8.176121|2.000000|99|home
400278052|boston_celtics|15.963636|55.588738|2.000000|89|away|houston_rockets|7.909091|19.994793|3.000000|101|home
400278053|sacramento_kings|17.782051|13.583217|22.000000|103|away|oklahoma_city_thunder|42.381818|55.616378|6.000000|113|home
400278054|utah_jazz|21.217949|18.351726|15.500000|84|away|phoenix_suns|10.333333|18.034630|4.000000|99|home
400278055|memphis_grizzlies|39.106061|41.044369|34.000000|94|away|denver_nuggets|17.500000|20.424815|3.000000|99|home
400278056|orlando_magic|3.628205|8.176121|2.000000|107|away|charlotte_bobcats|2.064103|5.435731|1.000000|98|home
400278057|golden_state_warriors|10.076923|11.368839|5.000000|115|away|atlanta_hawks|15.987179|46.998498|1.000000|93|home
400278058|cleveland_cavaliers|7.397436|8.400763|2.000000|102|away|new_york_knicks|12.282051|26.762439|3.000000|103|home
400278059|washington_wizards|4.923077|6.684788|3.000000|72|away|miami_heat|64.230769|62.016111|58.000000|102|home
400278060|indiana_pacers|14.384615|21.477616|4.000000|88|away|detroit_pistons|30.948718|42.545269|4.000000|77|home
400278061|brooklyn_nets|5.397436|13.237805|3.000000|82|away|chicago_bulls|29.848485|45.938115|5.000000|83|home
400278062|dallas_mavericks|8.423077|22.272508|2.000000|106|away|minnesota_timberwolves|7.833333|13.534776|3.000000|114|home
400278063|los_angeles_clippers|17.290909|23.814184|5.000000|111|away|milwaukee_bucks|13.717949|21.580438|3.000000|85|home
400278064|boston_celtics|17.151515|52.298457|2.000000|88|away|san_antonio_spurs|58.615385|79.008151|29.000000|103|home
400278065|memphis_grizzlies|39.106061|41.044369|34.000000|99|away|utah_jazz|21.217949|18.351726|15.500000|86|home
400278066|houston_rockets|6.878788|18.404146|3.000000|96|away|toronto_raptors|11.287879|16.818789|4.000000|103|home
400278067|los_angeles_lakers|15.287879|40.196776|0.000000|111|away|philadelphia_76ers|12.051282|19.274600|5.000000|98|home
400278068|denver_nuggets|17.500000|20.424815|3.000000|122|away|sacramento_kings|17.782051|13.583217|22.000000|97|home
400278070|minnesota_timberwolves|7.696970|13.784015|4.000000|93|away|orlando_magic|3.628205|8.176121|2.000000|102|home
400278071|houston_rockets|6.878788|18.404146|3.000000|109|away|new_york_knicks|12.282051|26.762439|3.000000|96|home
400278072|los_angeles_clippers|17.290909|23.814184|5.000000|88|away|detroit_pistons|30.948718|42.545269|4.000000|76|home
400278073|chicago_bulls|29.848485|45.938115|5.000000|71|away|memphis_grizzlies|35.469697|42.809026|14.000000|80|home
400278074|san_antonio_spurs|59.500000|78.608369|31.000000|93|away|oklahoma_city_thunder|27.166667|45.976978|4.000000|107|home
400278075|sacramento_kings|17.782051|13.583217|22.000000|90|away|phoenix_suns|10.333333|18.034630|4.000000|101|home
400278076|atlanta_hawks|15.987179|46.998498|1.000000|100|away|washington_wizards|4.923077|6.684788|3.000000|95|home
400278077|toronto_raptors|10.102564|15.724870|4.000000|113|away|cleveland_cavaliers|7.397436|8.400763|2.000000|99|home
400278078|utah_jazz|21.217949|18.351726|15.500000|92|away|brooklyn_nets|4.282051|9.072214|3.000000|90|home
400278079|minnesota_timberwolves|7.833333|13.534776|3.000000|92|away|miami_heat|64.230769|62.016111|58.000000|103|home
400278080|boston_celtics|17.151515|52.298457|2.000000|89|away|chicago_bulls|29.848485|45.938115|5.000000|100|home
400278081|indiana_pacers|14.384615|21.477616|4.000000|93|away|milwaukee_bucks|15.038462|22.394163|3.000000|98|home
400278082|philadelphia_76ers|12.051282|19.274600|5.000000|100|away|dallas_mavericks|8.423077|22.272508|2.000000|107|home
400278083|san_antonio_spurs|59.500000|78.608369|31.000000|106|away|denver_nuggets|19.487179|20.229291|12.500000|112|home
400278084|charlotte_bobcats|2.064103|5.435731|1.000000|100|away|los_angeles_lakers|15.287879|40.196776|0.000000|101|home
400278086|detroit_pistons|25.515152|31.617143|4.000000|91|away|toronto_raptors|10.102564|15.724870|4.000000|97|home
400278087|brooklyn_nets|4.282051|9.072214|3.000000|86|away|new_york_knicks|12.282051|26.762439|3.000000|100|home
400278088|washington_wizards|4.923077|6.684788|3.000000|83|away|orlando_magic|3.628205|8.176121|2.000000|90|home
400278089|utah_jazz|21.217949|18.351726|15.500000|84|away|indiana_pacers|15.217949|21.433647|4.000000|104|home
400278090|cleveland_cavaliers|6.269231|7.989854|2.000000|91|away|boston_celtics|17.151515|52.298457|2.000000|103|home
400278091|oklahoma_city_thunder|31.303030|48.811316|4.000000|100|away|atlanta_hawks|13.794872|43.367942|1.000000|92|home
400278092|philadelphia_76ers|12.051282|19.274600|5.000000|103|away|houston_rockets|6.115385|17.032383|3.000000|125|home
400278093|charlotte_bobcats|2.064103|5.435731|1.000000|104|away|phoenix_suns|10.333333|18.034630|4.000000|121|home
400278094|milwaukee_bucks|15.038462|22.394163|3.000000|80|away|memphis_grizzlies|35.469697|42.809026|14.000000|90|home
400278095|golden_state_warriors|10.076923|11.368839|5.000000|127|away|sacramento_kings|14.974359|13.465030|16.000000|131|home
400278097|oklahoma_city_thunder|26.490909|44.125801|4.000000|93|away|minnesota_timberwolves|7.954545|9.609704|4.000000|99|home
400278098|miami_heat|64.230769|62.016111|58.000000|110|away|dallas_mavericks|9.488889|20.706008|2.000000|95|home
400278099|denver_nuggets|17.500000|20.424815|3.000000|93|away|portland_trail_blazers|8.858974|19.362748|3.000000|101|home
400278100|orlando_magic|3.628205|8.176121|2.000000|90|away|toronto_raptors|10.102564|15.724870|4.000000|93|home
400278101|atlanta_hawks|13.794872|43.367942|1.000000|80|away|philadelphia_76ers|13.227273|20.737023|5.000000|99|home
400278102|milwaukee_bucks|15.038462|22.394163|3.000000|99|away|boston_celtics|14.743590|48.439080|2.000000|94|home
400278103|chicago_bulls|29.848485|45.938115|5.000000|110|away|new_york_knicks|12.282051|26.762439|3.000000|106|home
400278104|washington_wizards|4.923077|6.684788|3.000000|68|away|detroit_pistons|30.717949|42.768278|4.000000|100|home
400278105|indiana_pacers|15.217949|21.433647|4.000000|99|away|cleveland_cavaliers|6.025641|8.019167|2.000000|89|home
400278106|dallas_mavericks|9.954545|23.895880|2.000000|82|away|memphis_grizzlies|35.469697|42.809026|14.000000|92|home
400278108|sacramento_kings|14.833333|17.938095|5.000000|85|away|los_angeles_clippers|17.290909|23.814184|5.000000|97|home
400278109|charlotte_bobcats|2.064103|5.435731|1.000000|100|away|golden_state_warriors|10.076923|11.368839|5.000000|115|home
400278110|detroit_pistons|30.717949|42.768278|4.000000|96|away|washington_wizards|4.923077|6.684788|3.000000|87|home
400278111|chicago_bulls|29.848485|45.938115|5.000000|75|away|atlanta_hawks|13.794872|43.367942|1.000000|92|home
400278112|utah_jazz|21.217949|18.351726|15.500000|89|away|miami_heat|57.782051|62.053047|44.500000|105|home
400278114|memphis_grizzlies|31.651515|40.062259|4.500000|96|away|houston_rockets|5.423077|16.693711|3.000000|121|home
400278115|cleveland_cavaliers|6.025641|8.019167|2.000000|94|away|milwaukee_bucks|15.038462|22.394163|3.000000|82|home
400278116|charlotte_bobcats|2.064103|5.435731|1.000000|88|away|denver_nuggets|17.500000|20.424815|3.000000|110|home
400278117|phoenix_suns|10.282051|18.058237|4.000000|93|away|portland_trail_blazers|8.858974|19.362748|3.000000|96|home
400278118|los_angeles_lakers|13.769231|37.809212|0.000000|118|away|golden_state_warriors|10.076923|11.368839|5.000000|115|home
400278119|philadelphia_76ers|13.227273|20.737023|5.000000|92|away|brooklyn_nets|4.705128|9.746938|3.000000|95|home
400278120|minnesota_timberwolves|7.954545|9.609704|4.000000|91|away|new_york_knicks|12.282051|26.762439|3.000000|94|home
400278121|utah_jazz|21.217949|18.351726|15.500000|97|away|orlando_magic|3.628205|8.176121|2.000000|93|home
400278122|dallas_mavericks|11.435897|27.768082|2.000000|91|away|san_antonio_spurs|70.076923|85.561909|31.500000|129|home
400278123|los_angeles_clippers|17.290909|23.814184|5.000000|103|away|phoenix_suns|9.128205|16.914081|4.000000|77|home
400278124|portland_trail_blazers|8.858974|19.362748|3.000000|96|away|sacramento_kings|14.974359|13.465030|16.000000|108|home
400278125|boston_celtics|13.525641|48.629875|2.000000|93|away|brooklyn_nets|4.230769|8.879425|3.000000|76|home
400278126|new_york_knicks|12.282051|26.762439|3.000000|94|away|los_angeles_lakers|13.769231|37.809212|0.000000|100|home
400278127|oklahoma_city_thunder|26.807692|46.127209|4.000000|97|away|miami_heat|64.230769|62.016111|58.000000|103|home
400278128|houston_rockets|6.192308|17.015120|3.000000|120|away|chicago_bulls|29.848485|45.938115|5.000000|97|home
400278129|denver_nuggets|17.500000|20.424815|3.000000|100|away|los_angeles_clippers|17.290909|23.814184|5.000000|112|home
400278130|cleveland_cavaliers|4.410256|6.505295|2.000000|87|away|washington_wizards|6.038462|7.502892|3.000000|84|home
400278131|miami_heat|60.294872|63.847195|41.500000|105|away|charlotte_bobcats|1.909091|5.746481|1.000000|92|home
400278134|detroit_pistons|25.242424|31.813881|4.000000|119|away|atlanta_hawks|13.794872|43.367942|1.000000|126|home
400278135|brooklyn_nets|5.346154|13.110797|3.000000|93|away|milwaukee_bucks|16.346154|22.462406|3.000000|108|home
400278136|philadelphia_76ers|13.227273|20.737023|5.000000|99|away|memphis_grizzlies|39.106061|41.044369|34.000000|89|home
400278137|houston_rockets|6.192308|17.015120|3.000000|87|away|minnesota_timberwolves|7.954545|9.609704|4.000000|84|home
400278138|toronto_raptors|11.287879|16.818789|4.000000|80|away|san_antonio_spurs|70.076923|85.561909|31.500000|100|home
400278139|los_angeles_lakers|13.769231|37.809212|0.000000|114|away|denver_nuggets|17.500000|20.424815|3.000000|126|home
400278140|golden_state_warriors|10.076923|11.368839|5.000000|94|away|utah_jazz|21.217949|18.351726|15.500000|83|home
400278141|new_york_knicks|12.282051|26.762439|3.000000|99|away|phoenix_suns|10.282051|18.058237|4.000000|97|home
400278142|sacramento_kings|14.974359|13.465030|16.000000|91|away|portland_trail_blazers|6.435897|14.800892|3.000000|109|home
400278143|dallas_mavericks|7.807692|24.402111|2.000000|105|away|oklahoma_city_thunder|36.545455|51.859888|4.000000|111|home
400278144|boston_celtics|13.525641|48.629875|2.000000|77|away|los_angeles_clippers|17.290909|23.814184|5.000000|106|home
400278145|orlando_magic|3.628205|8.176121|2.000000|97|away|washington_wizards|6.038462|7.502892|3.000000|105|home
400278146|phoenix_suns|8.179487|12.115622|4.000000|91|away|indiana_pacers|15.217949|21.433647|4.000000|97|home
400278147|charlotte_bobcats|1.909091|5.746481|1.000000|81|away|brooklyn_nets|5.346154|13.110797|3.000000|97|home
400278148|miami_heat|60.384615|63.765442|41.500000|99|away|detroit_pistons|22.307692|37.162259|4.000000|109|home
400278149|atlanta_hawks|13.794872|43.367942|1.000000|102|away|cleveland_cavaliers|4.410256|6.505295|2.000000|94|home
400278151|denver_nuggets|19.606061|20.745119|11.500000|106|away|dallas_mavericks|11.435897|27.768082|2.000000|85|home
400278152|houston_rockets|6.192308|17.015120|3.000000|116|away|san_antonio_spurs|70.076923|85.561909|31.500000|122|home
400278153|los_angeles_clippers|17.290909|23.814184|5.000000|116|away|utah_jazz|21.217949|18.351726|15.500000|114|home
400278154|new_york_knicks|12.282051|26.762439|3.000000|105|away|sacramento_kings|14.974359|13.465030|16.000000|106|home
400278155|portland_trail_blazers|6.435897|14.800892|3.000000|87|away|los_angeles_lakers|13.769231|37.809212|0.000000|104|home
400278156|philadelphia_76ers|13.227273|20.737023|5.000000|89|away|golden_state_warriors|10.076923|11.368839|5.000000|96|home
400278158|indiana_pacers|13.818182|21.871463|4.000000|100|away|atlanta_hawks|13.794872|43.367942|1.000000|109|home
400278159|toronto_raptors|9.858974|15.837091|4.000000|123|away|orlando_magic|6.794872|28.976719|2.000000|88|home
400278160|cleveland_cavaliers|3.787879|5.764350|2.000000|100|away|brooklyn_nets|4.230769|8.879425|3.000000|103|home
400278161|washington_wizards|6.038462|7.502892|3.000000|77|away|chicago_bulls|29.848485|45.938115|5.000000|87|home
400278162|denver_nuggets|20.525641|20.082346|17.500000|72|away|memphis_grizzlies|39.106061|41.044369|34.000000|81|home
400278163|oklahoma_city_thunder|36.545455|51.859888|4.000000|124|away|houston_rockets|6.192308|17.015120|3.000000|94|home
400278164|phoenix_suns|9.615385|17.302164|4.000000|107|away|minnesota_timberwolves|7.954545|9.609704|4.000000|111|home
400278165|miami_heat|47.256410|55.743100|32.000000|85|away|milwaukee_bucks|19.987179|21.666761|13.000000|104|home
400278166|philadelphia_76ers|13.227273|20.737023|5.000000|85|away|portland_trail_blazers|6.435897|14.800892|3.000000|89|home
400278167|boston_celtics|13.525641|48.629875|2.000000|83|away|golden_state_warriors|10.076923|11.368839|5.000000|101|home
400278168|milwaukee_bucks|19.987179|21.666761|13.000000|94|away|detroit_pistons|22.307692|37.162259|4.000000|96|home
400278169|san_antonio_spurs|70.076923|85.561909|31.500000|111|away|dallas_mavericks|11.435897|27.768082|2.000000|86|home
400278170|boston_celtics|13.525641|48.629875|2.000000|96|away|sacramento_kings|14.974359|13.465030|16.000000|118|home
400278171|utah_jazz|21.217949|18.351726|15.500000|96|away|los_angeles_clippers|17.290909|23.814184|5.000000|107|home
400278172|memphis_grizzlies|34.666667|42.792428|12.000000|83|away|indiana_pacers|14.384615|21.477616|4.000000|88|home
400278173|charlotte_bobcats|1.909091|5.746481|1.000000|91|away|chicago_bulls|29.848485|45.938115|5.000000|81|home
400278174|miami_heat|57.717949|65.373855|52.500000|112|away|orlando_magic|6.794872|28.976719|2.000000|110|home
400278175|atlanta_hawks|13.794872|43.367942|1.000000|104|away|houston_rockets|6.192308|17.015120|3.000000|123|home
400278176|phoenix_suns|10.282051|18.058237|4.000000|96|away|oklahoma_city_thunder|26.807692|46.127209|4.000000|114|home
400278177|brooklyn_nets|4.500000|9.611358|3.000000|73|away|san_antonio_spurs|70.076923|85.561909|31.500000|104|home
400278178|dallas_mavericks|11.038462|27.752312|2.000000|103|away|washington_wizards|6.038462|7.502892|3.000000|94|home
400278179|portland_trail_blazers|9.564103|19.478186|3.000000|105|away|new_york_knicks|11.807692|26.945842|3.000000|100|home
400278180|sacramento_kings|14.974359|13.465030|16.000000|97|away|detroit_pistons|22.307692|37.162259|4.000000|103|home
400278182|los_angeles_clippers|15.200000|22.331443|5.000000|78|away|denver_nuggets|20.525641|20.082346|17.500000|92|home
400278183|philadelphia_76ers|13.227273|20.737023|5.000000|103|away|los_angeles_lakers|13.769231|37.809212|0.000000|99|home
400278184|portland_trail_blazers|9.564103|19.478186|3.000000|79|away|toronto_raptors|9.858974|15.837091|4.000000|102|home
400278185|chicago_bulls|29.848485|45.938115|5.000000|96|away|orlando_magic|6.794872|28.976719|2.000000|94|home
400278186|sacramento_kings|14.974359|13.465030|16.000000|97|away|cleveland_cavaliers|4.615385|6.895243|2.000000|94|home
400278187|washington_wizards|6.038462|7.502892|3.000000|81|away|indiana_pacers|15.217949|21.433647|4.000000|89|home
400278188|memphis_grizzlies|34.666667|42.792428|12.000000|93|away|boston_celtics|13.525641|48.629875|2.000000|83|home
400278189|dallas_mavericks|11.038462|27.752312|2.000000|109|away|miami_heat|57.717949|65.373855|52.500000|119|home
400278190|san_antonio_spurs|70.076923|85.561909|31.500000|117|away|milwaukee_bucks|17.012821|22.221780|3.000000|110|home
400278192|brooklyn_nets|4.409091|9.879543|3.000000|110|away|oklahoma_city_thunder|26.807692|46.127209|4.000000|93|home
400278193|minnesota_timberwolves|7.179487|9.358588|4.000000|84|away|utah_jazz|21.217949|18.351726|15.500000|106|home
400278194|philadelphia_76ers|13.227273|20.737023|5.000000|89|away|phoenix_suns|10.282051|18.058237|4.000000|95|home
400278195|los_angeles_clippers|17.290909|23.814184|5.000000|94|away|golden_state_warriors|10.076923|11.368839|5.000000|115|home
400278196|san_antonio_spurs|70.076923|85.561909|31.500000|83|away|new_york_knicks|11.807692|26.945842|3.000000|100|home
400278197|minnesota_timberwolves|7.179487|9.358588|4.000000|101|away|denver_nuggets|20.525641|20.082346|17.500000|97|home
400278198|sacramento_kings|14.974359|13.465030|16.000000|105|away|toronto_raptors|9.858974|15.837091|4.000000|96|home
400278199|brooklyn_nets|4.230769|8.879425|3.000000|115|away|washington_wizards|6.038462|7.502892|3.000000|113|home
400278200|cleveland_cavaliers|4.742424|7.320189|2.000000|106|away|charlotte_bobcats|4.371795|16.028907|1.000000|104|home
400278201|chicago_bulls|29.848485|45.938115|5.000000|96|away|miami_heat|57.717949|65.373855|52.500000|89|home
400278202|atlanta_hawks|13.794872|43.367942|1.000000|84|away|detroit_pistons|30.717949|42.698675|4.000000|85|home
400278203|indiana_pacers|14.384615|21.477616|4.000000|75|away|boston_celtics|15.742424|52.561742|2.000000|94|home
400278204|portland_trail_blazers|9.564103|19.478186|3.000000|86|away|memphis_grizzlies|34.666667|42.792428|12.000000|84|home
400278205|philadelphia_76ers|13.227273|20.737023|5.000000|85|away|oklahoma_city_thunder|42.381818|55.616378|6.000000|109|home
400278206|houston_rockets|3.974359|10.484389|3.000000|115|away|milwaukee_bucks|19.987179|21.666761|13.000000|101|home
400278207|utah_jazz|23.054545|18.863547|22.000000|87|away|phoenix_suns|10.282051|18.058237|4.000000|80|home
400278208|los_angeles_lakers|13.769231|37.809212|0.000000|102|away|los_angeles_clippers|17.290909|23.814184|5.000000|107|home
400278209|boston_celtics|15.742424|52.561742|2.000000|89|away|atlanta_hawks|13.794872|43.367942|1.000000|81|home
400278210|new_york_knicks|11.807692|26.945842|3.000000|114|away|orlando_magic|6.794872|28.976719|2.000000|106|home
400278211|milwaukee_bucks|14.371795|18.107308|3.000000|80|away|indiana_pacers|14.384615|21.477616|4.000000|95|home
400278212|sacramento_kings|14.974359|13.465030|16.000000|93|away|brooklyn_nets|4.230769|8.879425|3.000000|113|home
400278213|houston_rockets|3.974359|10.484389|3.000000|112|away|cleveland_cavaliers|4.742424|7.320189|2.000000|104|home
