MatchID|Team1|mean_PTS_t1_bin_3|mean_STL_t1_bin_3|mean_AST_t1_bin_3|mean_DBPM_t1_bin_3|mean_BPM_t1_bin_3|mean_VORP_t1_bin_3|HAteam01|Team2|mean_PTS_t2_bin_3|mean_STL_t2_bin_3|mean_AST_t2_bin_3|mean_DBPM_t2_bin_3|mean_BPM_t2_bin_3|mean_VORP_t2_bin_3|HAteam02
400278418|oklahoma_city_thunder|9.083056|0.690278|1.800139|0.688889|-0.047222|1.444444|away|cleveland_cavaliers|8.163167|0.591833|1.662333|-1.073125|-2.964375|-0.115000|home
400278419|charlotte_bobcats|8.063636|0.521970|1.670455|-0.061111|-2.113889|0.083333|away|houston_rockets|6.312121|0.678788|1.422727|0.875000|-0.018750|0.693750|home
400278421|orlando_magic|7.197222|0.599074|2.049074|0.127778|-0.451389|0.973611|away|milwaukee_bucks|9.825000|0.806944|2.027778|0.627500|-0.807500|0.695000|home
400278422|washington_wizards|8.651389|0.850694|1.929167|-0.028333|-1.258333|0.849167|away|san_antonio_spurs|10.330139|0.754722|2.401111|-0.156818|0.490909|1.522727|home
400278423|utah_jazz|8.005833|0.625278|1.677222|-0.447500|-1.890833|0.414167|away|portland_trail_blazers|8.693125|0.634792|1.200000|-0.058095|-2.014286|0.797143|home
400278424|phoenix_suns|10.113889|0.689815|1.756481|-0.390625|-0.937500|0.609375|away|golden_state_warriors|11.934444|0.802037|2.693889|0.589286|0.533333|1.502381|home
400278425|los_angeles_clippers|10.634028|0.838889|2.578472|0.443750|0.477083|1.468750|away|boston_celtics|10.765909|0.878788|2.540909|0.111364|-1.038636|1.197727|home
400278426|los_angeles_lakers|11.152083|0.701389|2.906944|-0.343182|-0.265909|1.670455|away|detroit_pistons|11.141667|0.781250|2.100000|-1.192857|-1.128571|0.585714|home
400278427|miami_heat|11.487821|0.851923|2.252564|0.993750|2.147917|2.462500|away|toronto_raptors|9.776667|0.715833|1.790833|-1.125000|-2.163889|0.830556|home
400278428|orlando_magic|7.197222|0.599074|2.049074|0.127778|-0.451389|0.973611|away|philadelphia_76ers|8.432639|0.702083|1.676389|-0.172500|-1.187500|0.547500|home
400278429|los_angeles_clippers|10.634028|0.838889|2.578472|0.443750|0.477083|1.468750|away|washington_wizards|8.651389|0.850694|1.929167|-0.028333|-1.258333|0.849167|home
400278430|detroit_pistons|10.466667|0.827083|2.875000|-1.342857|-1.000000|0.635714|away|new_york_knicks|11.454167|1.052500|2.771667|0.208333|0.480556|1.433333|home
400278431|charlotte_bobcats|7.733333|0.497917|1.559028|-0.370000|-3.287500|0.055000|away|miami_heat|11.487821|0.851923|2.252564|0.993750|2.147917|2.462500|home
400278432|dallas_mavericks|10.449242|0.734848|2.062879|-0.196970|-1.288636|0.866667|away|oklahoma_city_thunder|9.083056|0.690278|1.800139|0.688889|-0.047222|1.444444|home
400278433|portland_trail_blazers|8.693125|0.634792|1.200000|-0.058095|-2.014286|0.797143|away|minnesota_timberwolves|8.821970|0.787879|2.271212|0.128125|-0.789583|0.750000|home
400278434|sacramento_kings|11.103472|0.840972|2.454861|0.100000|-0.557500|0.717500|away|utah_jazz|8.005833|0.625278|1.677222|-0.447500|-1.890833|0.414167|home
400278435|atlanta_hawks|8.894697|0.689394|2.090909|-0.372500|-1.417500|0.930000|away|indiana_pacers|8.920455|0.656061|1.630303|-0.195000|-1.800000|0.575000|home
400278436|los_angeles_lakers|11.152083|0.701389|2.906944|-0.343182|-0.265909|1.670455|away|brooklyn_nets|11.726818|0.838182|2.705455|-0.042500|-0.467500|1.120000|home
400278437|phoenix_suns|9.902500|0.647500|1.654167|-0.130556|-1.000000|0.591667|away|memphis_grizzlies|9.850000|0.811667|2.066667|0.061111|-0.016667|1.208333|home
400278438|golden_state_warriors|11.934444|0.802037|2.693889|0.589286|0.533333|1.502381|away|houston_rockets|6.312121|0.678788|1.422727|0.875000|-0.018750|0.693750|home
400278439|milwaukee_bucks|9.629861|0.766667|1.940972|0.517500|-1.292500|0.652500|away|denver_nuggets|9.693056|0.759722|2.142361|-0.310833|-1.300833|0.877500|home
400278440|boston_celtics|10.765909|0.878788|2.540909|0.111364|-1.038636|1.197727|away|toronto_raptors|10.788333|0.652500|1.732500|-1.380556|-2.425000|0.663889|home
400278441|indiana_pacers|8.920455|0.656061|1.630303|-0.195000|-1.800000|0.575000|away|philadelphia_76ers|8.008333|0.665909|1.719697|-0.119444|-1.236111|0.536111|home
400278442|new_york_knicks|11.454167|1.052500|2.771667|0.208333|0.480556|1.433333|away|washington_wizards|8.651389|0.850694|1.929167|-0.028333|-1.258333|0.849167|home
400278443|los_angeles_clippers|10.634028|0.838889|2.578472|0.443750|0.477083|1.468750|away|orlando_magic|7.197222|0.599074|2.049074|0.127778|-0.451389|0.973611|home
400278444|charlotte_bobcats|7.733333|0.497917|1.559028|-0.370000|-3.287500|0.055000|away|cleveland_cavaliers|8.163167|0.591833|1.662333|-1.073125|-2.964375|-0.115000|home
400278445|memphis_grizzlies|9.850000|0.811667|2.066667|0.061111|-0.016667|1.208333|away|atlanta_hawks|8.894697|0.689394|2.090909|-0.372500|-1.417500|0.930000|home
400278446|houston_rockets|6.312121|0.678788|1.422727|0.875000|-0.018750|0.693750|away|miami_heat|10.759028|0.859028|2.270833|1.102273|2.220455|2.486364|home
400278447|brooklyn_nets|11.726818|0.838182|2.705455|-0.042500|-0.467500|1.120000|away|detroit_pistons|10.466667|0.827083|2.875000|-1.342857|-1.000000|0.635714|home
400278449|golden_state_warriors|10.005417|0.735625|2.413958|-0.215000|-0.153333|1.023333|away|oklahoma_city_thunder|9.083056|0.690278|1.800139|0.688889|-0.047222|1.444444|home
400278450|portland_trail_blazers|8.693125|0.634792|1.200000|-0.058095|-2.014286|0.797143|away|dallas_mavericks|10.449242|0.734848|2.062879|-0.196970|-1.288636|0.866667|home
400278451|san_antonio_spurs|9.854091|0.762727|2.370909|-0.527500|0.070000|1.280000|away|minnesota_timberwolves|8.821970|0.787879|2.271212|0.128125|-0.789583|0.750000|home
400278452|milwaukee_bucks|9.697917|0.777778|2.009028|0.342500|-1.082500|0.707500|away|utah_jazz|8.005833|0.625278|1.677222|-0.447500|-1.890833|0.414167|home
400278453|los_angeles_lakers|10.514394|0.710606|2.856061|-0.637500|-0.827500|1.332500|away|boston_celtics|10.765909|0.878788|2.540909|0.111364|-1.038636|1.197727|home
400278454|chicago_bulls|9.545606|0.599697|1.635152|-0.262500|-0.735000|0.820833|away|denver_nuggets|9.693056|0.759722|2.142361|-0.310833|-1.300833|0.877500|home
400278455|brooklyn_nets|11.726818|0.838182|2.705455|-0.042500|-0.467500|1.120000|away|washington_wizards|8.651389|0.850694|1.929167|-0.028333|-1.258333|0.849167|home
400278456|los_angeles_lakers|10.514394|0.710606|2.856061|-0.637500|-0.827500|1.332500|away|charlotte_bobcats|8.327273|0.521970|1.655303|-0.811111|-3.358333|0.066667|home
400278457|toronto_raptors|10.788333|0.652500|1.732500|-1.380556|-2.425000|0.663889|away|indiana_pacers|8.920455|0.656061|1.630303|-0.195000|-1.800000|0.575000|home
400278459|san_antonio_spurs|9.972000|0.769000|2.238000|-0.713889|-0.111111|1.122222|away|detroit_pistons|11.037037|0.798148|2.740741|-1.425000|-1.106250|0.575000|home
400278460|orlando_magic|7.541667|0.584259|2.193519|-0.005556|0.115278|1.273611|away|cleveland_cavaliers|8.163167|0.591833|1.662333|-1.073125|-2.964375|-0.115000|home
400278461|los_angeles_clippers|11.133333|0.841667|2.772436|0.236538|0.598077|1.505769|away|miami_heat|10.759028|0.859028|2.270833|1.102273|2.220455|2.486364|home
400278462|golden_state_warriors|11.934444|0.802037|2.693889|0.589286|0.533333|1.502381|away|memphis_grizzlies|9.850000|0.811667|2.066667|0.061111|-0.016667|1.208333|home
400278463|portland_trail_blazers|8.827292|0.693125|1.314167|-0.259524|-2.007143|0.785714|away|houston_rockets|6.312121|0.678788|1.422727|0.875000|-0.018750|0.693750|home
400278464|phoenix_suns|9.902500|0.647500|1.654167|-0.130556|-1.000000|0.591667|away|oklahoma_city_thunder|9.083056|0.690278|1.800139|0.688889|-0.047222|1.444444|home
400278465|new_york_knicks|11.454167|1.052500|2.771667|0.208333|0.480556|1.433333|away|minnesota_timberwolves|9.284167|0.830000|2.465000|0.110714|-0.580952|0.842857|home
400278466|chicago_bulls|9.545606|0.599697|1.635152|-0.262500|-0.735000|0.820833|away|utah_jazz|8.005833|0.625278|1.677222|-0.447500|-1.890833|0.414167|home
400278467|denver_nuggets|9.693056|0.759722|2.142361|-0.310833|-1.300833|0.877500|away|cleveland_cavaliers|8.163167|0.591833|1.662333|-1.073125|-2.964375|-0.115000|home
400278468|charlotte_bobcats|8.327273|0.521970|1.655303|-0.811111|-3.358333|0.066667|away|philadelphia_76ers|7.226667|0.620000|1.641667|-0.081250|-1.646875|0.340625|home
400278469|detroit_pistons|11.037037|0.798148|2.740741|-1.425000|-1.106250|0.575000|away|milwaukee_bucks|9.697917|0.777778|2.009028|0.342500|-1.082500|0.707500|home
400278470|golden_state_warriors|10.997407|0.761296|2.501296|-0.087500|0.138889|1.286111|away|dallas_mavericks|10.449242|0.734848|2.062879|-0.196970|-1.288636|0.866667|home
400278471|utah_jazz|8.005833|0.625278|1.677222|-0.447500|-1.890833|0.414167|away|sacramento_kings|11.103472|0.840972|2.454861|0.100000|-0.557500|0.717500|home
400278472|los_angeles_clippers|11.133333|0.841667|2.772436|0.236538|0.598077|1.505769|away|new_york_knicks|11.454167|1.052500|2.771667|0.208333|0.480556|1.433333|home
400278473|los_angeles_lakers|10.514394|0.710606|2.856061|-0.637500|-0.827500|1.332500|away|miami_heat|11.487821|0.851923|2.252564|0.993750|2.147917|2.462500|home
400278474|denver_nuggets|9.693056|0.759722|2.142361|-0.310833|-1.300833|0.877500|away|boston_celtics|10.765909|0.878788|2.540909|0.111364|-1.038636|1.197727|home
400278476|portland_trail_blazers|7.164524|0.658810|1.187619|-0.394444|-2.675000|0.408333|away|orlando_magic|7.541667|0.584259|2.193519|-0.005556|0.115278|1.273611|home
400278477|minnesota_timberwolves|9.284167|0.830000|2.465000|0.110714|-0.580952|0.842857|away|memphis_grizzlies|9.272727|0.769697|1.915152|0.055000|-0.295000|1.077500|home
