MatchID|Team1|mean_PTS_t1_bin_1|mean_STL_t1_bin_1|mean_AST_t1_bin_1|mean_DBPM_t1_bin_1|mean_BPM_t1_bin_1|mean_VORP_t1_bin_1|HAteam01|Team2|mean_PTS_t2_bin_1|mean_STL_t2_bin_1|mean_AST_t2_bin_1|mean_DBPM_t2_bin_1|mean_BPM_t2_bin_1|mean_VORP_t2_bin_1|HAteam02
400277816|milwaukee_bucks|8.813636|0.704545|2.045455|0.836667|-1.010000|0.816667|away|philadelphia_76ers|8.731818|0.763636|1.604545|-0.153333|-0.870000|0.770000|home
400277817|oklahoma_city_thunder|9.359091|0.695455|1.827273|0.548148|0.185185|1.633333|away|detroit_pistons|9.811111|0.655556|1.855556|-1.414286|-1.371429|0.500000|home
400277818|boston_celtics|10.795000|0.850000|2.790000|0.490909|0.100000|1.300000|away|chicago_bulls|9.018182|0.645455|1.945455|-0.080000|-0.510000|0.926667|home
400277819|miami_heat|10.253846|0.907692|2.023077|0.766667|1.706061|2.300000|away|houston_rockets|7.163636|0.736364|1.663636|0.687500|0.587500|0.850000|home
400277820|minnesota_timberwolves|7.855556|0.611111|1.777778|-0.775000|-1.704167|0.362500|away|dallas_mavericks|8.420000|0.680000|1.980000|0.170000|-1.556667|0.466667|home
400277821|denver_nuggets|9.616667|0.804167|2.379167|-0.240000|-1.156667|0.936667|away|phoenix_suns|10.811111|0.700000|1.822222|-0.600000|-0.933333|0.533333|home
400277822|atlanta_hawks|10.118182|0.863636|2.309091|-0.092593|0.170370|1.207407|away|portland_trail_blazers|8.755556|0.738889|1.244444|-0.222917|-2.425000|0.750000|home
400277823|washington_wizards|7.391667|0.708333|1.291667|-0.545370|-2.506481|0.299074|away|charlotte_bobcats|7.480000|0.490000|1.840000|-0.600000|-3.957143|0.085714|home
400277824|new_york_knicks|9.794444|1.027778|2.655556|1.025926|1.281481|1.574074|away|orlando_magic|7.611111|0.561111|1.872222|0.294444|-0.155556|1.244444|home
400277825|toronto_raptors|9.411111|0.600000|2.255556|-1.422222|-3.133333|0.222222|away|indiana_pacers|8.527273|0.722727|1.727273|0.066667|-1.111111|0.788889|home
400277826|cleveland_cavaliers|7.531944|0.665278|1.622222|-0.714286|-2.825000|0.067857|away|brooklyn_nets|10.360000|0.640000|2.290000|-0.026667|-0.710000|0.800000|home
400277827|portland_trail_blazers|8.755556|0.738889|1.244444|-0.222917|-2.425000|0.750000|away|sacramento_kings|10.036364|0.909091|1.954545|0.183333|-0.713333|0.593333|home
400277828|san_antonio_spurs|10.412500|0.745833|2.529167|-0.136364|0.618182|1.527273|away|los_angeles_lakers|11.425000|0.750000|1.955000|0.044444|0.211111|1.933333|home
400277829|detroit_pistons|9.833333|0.644444|1.566667|-1.328571|-1.800000|0.285714|away|philadelphia_76ers|8.731818|0.763636|1.604545|-0.153333|-0.870000|0.770000|home
400277830|utah_jazz|9.358333|0.691667|1.691667|-0.914815|-1.840741|0.503704|away|boston_celtics|10.795000|0.850000|2.790000|0.490909|0.100000|1.300000|home
400277831|indiana_pacers|8.527273|0.722727|1.727273|0.066667|-1.111111|0.788889|away|milwaukee_bucks|8.813636|0.704545|2.045455|0.836667|-1.010000|0.816667|home
400277833|memphis_grizzlies|9.090000|0.890000|2.020000|0.213333|-0.696667|0.966667|away|oklahoma_city_thunder|9.359091|0.695455|1.827273|0.548148|0.185185|1.633333|home
400277834|charlotte_bobcats|7.480000|0.490000|1.840000|-0.600000|-3.957143|0.085714|away|minnesota_timberwolves|7.855556|0.611111|1.777778|-0.657143|-1.647619|0.414286|home
400277835|washington_wizards|7.391667|0.708333|1.291667|-0.545370|-2.506481|0.299074|away|dallas_mavericks|8.420000|0.680000|1.980000|0.170000|-1.556667|0.466667|home
400277836|chicago_bulls|9.018182|0.645455|1.945455|-0.080000|-0.510000|0.926667|away|phoenix_suns|10.230000|0.660000|1.680000|-0.266667|-1.162963|0.462963|home
400277837|miami_heat|10.253846|0.907692|2.023077|0.766667|1.706061|2.300000|away|los_angeles_clippers|9.540909|0.809091|2.209091|0.545455|0.654545|1.563636|home
400277838|atlanta_hawks|9.472727|0.809091|1.927273|0.411111|-0.011111|1.144444|away|golden_state_warriors|10.766667|0.683333|2.522222|-0.344444|-0.216667|1.072222|home
400277839|boston_celtics|10.795000|0.850000|2.790000|0.490909|0.100000|1.300000|away|brooklyn_nets|10.563636|0.663636|2.290909|-0.026667|-0.710000|0.800000|home
400277840|new_york_knicks|9.794444|1.027778|2.655556|1.025926|1.281481|1.574074|away|san_antonio_spurs|10.412500|0.745833|2.529167|-0.136364|0.618182|1.527273|home
400277841|miami_heat|8.892308|0.823077|1.692308|0.693333|1.286667|1.960000|away|denver_nuggets|9.616667|0.804167|2.379167|-0.240000|-1.156667|0.936667|home
400277842|utah_jazz|9.358333|0.691667|1.691667|-0.914815|-1.840741|0.503704|away|philadelphia_76ers|8.731818|0.763636|1.604545|-0.153333|-0.870000|0.770000|home
400277843|orlando_magic|7.611111|0.561111|1.872222|0.294444|-0.155556|1.244444|away|detroit_pistons|10.330000|0.660000|1.790000|-1.412500|-1.537500|0.412500|home
400277844|dallas_mavericks|8.618182|0.718182|1.990909|0.318182|-1.306061|0.587879|away|indiana_pacers|8.527273|0.722727|1.727273|0.066667|-1.111111|0.788889|home
400277846|golden_state_warriors|9.600000|0.656250|2.487500|-0.433333|-0.320000|0.986667|away|minnesota_timberwolves|7.940000|0.620000|1.720000|-0.775000|-2.166667|0.312500|home
400277847|new_york_knicks|9.794444|1.027778|2.655556|1.025926|1.281481|1.574074|away|memphis_grizzlies|9.318182|0.881818|1.990909|0.184848|-0.406061|1.160606|home
400277848|atlanta_hawks|10.236364|0.863636|2.309091|0.151852|-0.151852|1.118519|away|sacramento_kings|10.036364|0.909091|1.954545|0.183333|-0.713333|0.593333|home
400277849|houston_rockets|7.163636|0.736364|1.663636|0.687500|0.587500|0.850000|away|portland_trail_blazers|9.375000|0.781250|1.225000|-0.222917|-2.425000|0.750000|home
400277850|phoenix_suns|10.230000|0.660000|1.680000|-0.266667|-1.162963|0.462963|away|los_angeles_lakers|10.631818|0.709091|1.813636|0.010000|-0.433333|1.706667|home
400277851|toronto_raptors|9.411111|0.600000|2.255556|-1.422222|-3.133333|0.222222|away|boston_celtics|10.504545|0.836364|2.663636|0.450000|-0.716667|1.166667|home
400277852|chicago_bulls|9.018182|0.645455|1.945455|-0.080000|-0.510000|0.926667|away|los_angeles_clippers|9.540909|0.809091|2.209091|0.545455|0.654545|1.563636|home
400277853|utah_jazz|8.692857|0.700000|1.835714|-0.930303|-1.915152|0.393939|away|washington_wizards|7.383333|0.716667|1.308333|-0.480833|-2.445833|0.269167|home
400277854|memphis_grizzlies|9.318182|0.881818|1.990909|0.184848|-0.406061|1.160606|away|charlotte_bobcats|7.381818|0.463636|1.754545|-0.675000|-3.700000|0.075000|home
400277855|dallas_mavericks|8.618182|0.718182|1.990909|0.318182|-1.306061|0.587879|away|cleveland_cavaliers|7.789394|0.698485|1.724242|-0.714286|-2.825000|0.067857|home
400277857|denver_nuggets|8.854545|0.777273|2.486364|-0.237037|-1.200000|0.974074|away|san_antonio_spurs|10.412500|0.745833|2.529167|-0.136364|0.618182|1.527273|home
400277858|miami_heat|8.892308|0.823077|1.692308|0.693333|1.286667|1.960000|away|phoenix_suns|10.230000|0.660000|1.680000|-0.266667|-1.162963|0.462963|home
400277859|indiana_pacers|8.527273|0.722727|1.727273|0.066667|-1.111111|0.788889|away|new_york_knicks|9.794444|1.027778|2.655556|1.025926|1.281481|1.574074|home
400277860|orlando_magic|7.611111|0.561111|1.872222|0.294444|-0.155556|1.244444|away|toronto_raptors|9.411111|0.600000|2.255556|-1.422222|-3.133333|0.222222|home
400277861|cleveland_cavaliers|7.789394|0.698485|1.724242|-0.714286|-2.825000|0.067857|away|philadelphia_76ers|8.731818|0.763636|1.604545|-0.153333|-0.870000|0.770000|home
400277862|brooklyn_nets|11.477273|0.759091|2.500000|0.113333|-0.493333|0.896667|away|sacramento_kings|10.036364|0.909091|1.954545|0.183333|-0.713333|0.593333|home
400277863|golden_state_warriors|10.766667|0.683333|2.522222|-0.344444|-0.216667|1.072222|away|oklahoma_city_thunder|9.359091|0.695455|1.827273|0.548148|0.185185|1.633333|home
400277864|boston_celtics|10.504545|0.836364|2.663636|0.450000|-0.716667|1.166667|away|detroit_pistons|10.330000|0.660000|1.790000|-1.412500|-1.537500|0.412500|home
400277865|chicago_bulls|9.018182|0.645455|1.945455|-0.080000|-0.510000|0.926667|away|portland_trail_blazers|8.755556|0.738889|1.244444|-0.222917|-2.425000|0.750000|home
400277866|houston_rockets|7.163636|0.736364|1.663636|0.687500|0.587500|0.850000|away|los_angeles_lakers|10.631818|0.709091|1.813636|0.010000|-0.433333|1.706667|home
400277867|indiana_pacers|8.527273|0.722727|1.727273|0.066667|-1.111111|0.788889|away|washington_wizards|7.383333|0.716667|1.308333|-0.480833|-2.445833|0.269167|home
400277868|milwaukee_bucks|8.813636|0.704545|2.045455|0.836667|-1.010000|0.816667|away|charlotte_bobcats|7.560000|0.440000|1.870000|-1.042857|-4.057143|0.057143|home
400277869|orlando_magic|7.611111|0.561111|1.872222|0.294444|-0.155556|1.244444|away|atlanta_hawks|10.118182|0.863636|2.309091|-0.092593|0.170370|1.207407|home
400277870|denver_nuggets|8.966667|0.770833|2.345833|-0.237037|-1.200000|0.974074|away|memphis_grizzlies|9.318182|0.881818|1.990909|0.184848|-0.406061|1.160606|home
400277871|golden_state_warriors|10.766667|0.683333|2.522222|-0.344444|-0.216667|1.072222|away|dallas_mavericks|8.618182|0.718182|1.990909|0.318182|-1.306061|0.587879|home
400277872|los_angeles_clippers|9.540909|0.809091|2.209091|0.545455|0.654545|1.563636|away|san_antonio_spurs|10.412500|0.745833|2.529167|-0.136364|0.618182|1.527273|home
400277873|houston_rockets|7.163636|0.736364|1.663636|0.687500|0.587500|0.850000|away|utah_jazz|9.358333|0.691667|1.691667|-0.914815|-1.840741|0.503704|home
400277874|toronto_raptors|9.900000|0.700000|2.690000|-1.320000|-2.550000|0.500000|away|philadelphia_76ers|8.731818|0.763636|1.604545|-0.153333|-0.870000|0.770000|home
400277876|brooklyn_nets|10.563636|0.663636|2.290909|-0.026667|-0.710000|0.800000|away|los_angeles_lakers|10.631818|0.709091|1.813636|0.010000|-0.433333|1.706667|home
400277877|toronto_raptors|9.900000|0.700000|2.690000|-1.320000|-2.550000|0.500000|away|charlotte_bobcats|7.560000|0.440000|1.870000|-1.042857|-4.057143|0.057143|home
400277878|detroit_pistons|10.330000|0.660000|1.790000|-1.412500|-1.537500|0.412500|away|orlando_magic|7.611111|0.561111|1.872222|0.294444|-0.155556|1.244444|home
400277879|philadelphia_76ers|8.731818|0.763636|1.604545|-0.153333|-0.870000|0.770000|away|cleveland_cavaliers|6.534848|0.625758|1.278788|-0.714286|-2.825000|0.067857|home
400277881|san_antonio_spurs|8.877273|0.563636|2.404545|-0.610000|-0.020000|1.240000|away|boston_celtics|11.095000|0.890000|2.870000|0.218182|-0.709091|1.227273|home
400277882|washington_wizards|7.845833|0.708333|1.404167|-0.280833|-1.915833|0.619167|away|atlanta_hawks|10.118182|0.863636|2.309091|-0.092593|0.170370|1.207407|home
400277883|milwaukee_bucks|8.813636|0.704545|2.045455|0.836667|-1.010000|0.816667|away|miami_heat|10.253846|0.907692|2.023077|0.766667|1.706061|2.300000|home
400277884|los_angeles_clippers|9.540909|0.809091|2.209091|0.545455|0.654545|1.563636|away|oklahoma_city_thunder|9.359091|0.695455|1.827273|0.548148|0.185185|1.633333|home
400277885|chicago_bulls|9.018182|0.645455|1.945455|-0.080000|-0.510000|0.926667|away|houston_rockets|7.163636|0.736364|1.663636|0.687500|0.587500|0.850000|home
