MatchID|Team1ID|Team1|score_t1|mean_goals_t1_bin_1|mean_assists_t1_bin_1|mean_shots_t1_bin_1|HAteam01|Team2ID|Team2|score_t2|mean_goals_t2_bin_1|mean_assists_t2_bin_1|mean_shots_t2_bin_1|HAteam02
345543|334|queens_park_rangers|0|3.991270|0.976190|7.976984|home|359|arsenal|1|2.661538|0.748718|6.435897|away
345544|381|norwich_city|1|5.080392|1.133333|9.011765|home|362|aston_villa|2|2.767157|0.574020|5.532353|away
345545|360|manchester_united|0|3.163393|0.774628|7.184003|home|363|chelsea|1|4.283333|1.060635|13.457619|away
345546|364|liverpool|0|3.469048|0.678571|7.457143|home|368|everton|0|3.152447|0.566865|5.664881|away
345547|318|swansea_city|0|2.880000|0.833333|6.080000|home|382|manchester_city|0|2.844286|0.885450|7.855344|away
345548|371|west_ham_united|0|5.844118|1.650980|15.229412|home|361|newcastle_united|0|2.130208|0.625000|9.042708|away
345549|366|sunderland|1|3.194074|0.601852|7.537037|home|336|stoke_city|1|3.800000|0.975926|8.141667|away
345550|383|west_bromwich_albion|2|5.726471|0.714146|7.884874|home|350|wigan_athletic|3|4.164583|0.471875|8.738021|away
345551|368|everton|1|3.136574|0.561574|5.582870|home|370|fulham|0|2.422689|0.545238|5.835154|away
345552|361|newcastle_united|0|2.053922|0.686275|10.089216|home|364|liverpool|6|3.351282|0.730769|7.838462|away
345553|359|arsenal|1|2.700000|0.733333|6.516667|home|360|manchester_united|1|3.215104|0.936458|7.750595|away
345554|336|stoke_city|1|3.815873|0.982672|8.199206|home|381|norwich_city|0|5.222549|1.128431|9.090196|away
345555|362|aston_villa|6|2.767157|0.574020|5.532353|home|366|sunderland|1|3.161111|0.751736|8.920139|away
345556|363|chelsea|2|4.083333|1.053968|10.234286|home|318|swansea_city|0|3.085714|0.869048|6.276190|away
345557|350|wigan_athletic|2|4.122917|0.471875|9.258854|home|367|tottenham_hotspur|2|3.834524|0.947619|12.589286|away
345558|382|manchester_city|2|2.835952|0.877116|7.405344|home|371|west_ham_united|1|5.844118|1.650980|15.229412|away
345559|370|fulham|0|2.407983|0.559944|6.114566|home|359|arsenal|1|2.925000|0.738889|7.031944|away
345560|360|manchester_united|3|3.281771|0.957292|8.223512|home|362|aston_villa|0|2.812255|0.552451|5.279412|away
345561|364|liverpool|2|3.537778|0.733333|9.004444|home|363|chelsea|2|4.235714|0.980635|13.082381|away
345562|366|sunderland|1|3.512698|0.844841|8.037302|home|368|everton|0|3.148743|0.518717|5.720437|away
345563|367|tottenham_hotspur|3|4.382143|1.251190|15.946429|home|382|manchester_city|1|2.887804|0.788228|8.196085|away
345564|383|west_bromwich_albion|1|5.628431|0.831793|7.752521|home|361|newcastle_united|1|2.182292|0.697917|9.813542|away
345565|334|queens_park_rangers|0|4.775641|1.282051|11.461538|home|336|stoke_city|2|3.774206|0.868783|8.101984|away
345566|371|west_ham_united|2|5.844118|1.650980|15.229412|home|350|wigan_athletic|0|4.029167|0.409375|8.508854|away
345567|362|aston_villa|1|2.871078|0.483824|5.544118|home|370|fulham|1|2.412885|0.604062|6.384174|away
345568|336|stoke_city|0|3.774206|0.871561|7.893651|home|360|manchester_united|2|3.168056|0.777604|7.394023|away
345569|359|arsenal|3|1.020833|0.715278|6.116667|home|381|norwich_city|1|4.933333|1.015686|8.149020|away
345570|368|everton|2|3.138558|0.543717|5.850066|home|334|queens_park_rangers|0|4.750000|1.282051|11.000000|away
345571|361|newcastle_united|0|3.411458|0.820833|10.507292|home|366|sunderland|3|3.305185|0.801852|8.048148|away
345572|350|wigan_athletic|2|4.148958|0.409375|9.136458|home|318|swansea_city|3|2.880000|0.766667|6.046667|away
345573|363|chelsea|2|4.589286|1.136395|14.401020|home|367|tottenham_hotspur|2|4.453571|1.340476|15.553571|away
345574|382|manchester_city|1|2.931378|0.861961|7.290334|home|383|west_bromwich_albion|0|5.426852|0.748545|7.715344|away
345575|383|west_bromwich_albion|1|5.917708|0.758780|7.596429|home|359|arsenal|2|0.920833|0.606944|5.530556|away
345576|336|stoke_city|1|3.800000|0.962037|8.238889|home|362|aston_villa|3|2.816176|0.544608|5.208824|away
345577|367|tottenham_hotspur|2|4.246154|0.993590|13.253846|home|368|everton|2|3.030225|0.424272|5.188955|away
345578|361|newcastle_united|1|3.286458|0.805208|8.955208|home|370|fulham|0|2.314846|0.589356|5.369468|away
345579|360|manchester_united|1|3.381101|1.034301|8.859673|home|382|manchester_city|2|2.835952|0.877116|7.405344|away
345580|363|chelsea|2|4.323980|1.014966|10.338265|home|366|sunderland|1|3.366296|0.746296|9.381481|away
345581|381|norwich_city|2|4.957843|1.128431|8.305882|home|318|swansea_city|2|3.121429|0.892857|8.050000|away
345582|364|liverpool|0|3.537778|0.733333|9.004444|home|371|west_ham_united|0|5.777083|1.391667|13.609375|away
345583|334|queens_park_rangers|1|4.454932|1.355442|10.338435|home|350|wigan_athletic|1|4.029167|0.409375|8.508854|away
345584|362|aston_villa|1|2.755392|0.579902|6.226471|home|364|liverpool|2|3.433333|0.785714|9.469048|away
345585|366|sunderland|0|3.187153|0.699653|8.951389|home|360|manchester_united|1|3.052434|0.918175|6.708069|away
345586|382|manchester_city|4|2.783705|0.884797|8.551885|home|361|newcastle_united|0|2.150000|0.688889|8.723333|away
345587|350|wigan_athletic|1|4.029167|0.409375|8.508854|home|381|norwich_city|0|5.378431|1.101961|8.164706|away
345588|370|fulham|3|2.423669|0.824650|7.072409|home|334|queens_park_rangers|2|4.454932|1.355442|10.338435|away
345589|368|everton|1|3.030225|0.424272|5.188955|home|336|stoke_city|0|3.774206|0.868783|8.101984|away
345590|318|swansea_city|1|3.085714|0.821429|7.228571|home|367|tottenham_hotspur|2|4.091667|1.294048|13.503571|away
345591|371|west_ham_united|3|5.621569|1.454902|14.408824|home|383|west_bromwich_albion|1|5.726471|0.792577|8.629972|away
345592|318|swansea_city|0|3.121429|0.821429|7.871429|home|359|arsenal|2|2.832143|0.720238|5.929762|away
345593|367|tottenham_hotspur|0|4.400000|1.215476|15.928571|home|370|fulham|1|2.521709|0.824650|7.910644|away
345594|368|everton|2|1.333964|0.460994|6.042227|home|382|manchester_city|0|2.726020|0.814768|7.155130|away
345595|350|wigan_athletic|2|4.050000|0.346875|8.092187|home|361|newcastle_united|1|1.906863|0.687255|9.124510|away
345596|366|sunderland|1|3.136928|0.746732|9.601307|home|381|norwich_city|1|5.021569|1.172549|8.727451|away
345597|362|aston_villa|3|2.960938|0.636979|6.675000|home|334|queens_park_rangers|2|0.829670|0.793040|10.422161|away
345598|336|stoke_city|0|3.746429|0.993783|7.740873|home|383|west_bromwich_albion|0|5.750000|0.816106|8.898599|away
345599|363|chelsea|2|4.190000|1.033968|13.320952|home|371|west_ham_united|0|3.438542|1.202083|13.618750|away
345600|370|fulham|0|2.363866|0.545238|5.746919|home|363|chelsea|3|4.538265|1.050680|13.998980|away
345601|359|arsenal|0|2.925000|0.738889|7.031944|home|368|everton|0|3.064484|0.525198|4.627844|away
345602|371|west_ham_united|2|6.115625|1.707292|15.196875|home|360|manchester_united|2|2.818137|0.900980|7.781793|away
345603|361|newcastle_united|2|2.026042|0.713542|9.594792|home|336|stoke_city|1|3.889947|0.961376|9.032540|away
345604|334|queens_park_rangers|3|4.478741|1.117347|7.665816|home|366|sunderland|1|3.181046|0.629085|9.248366|away
345605|383|west_bromwich_albion|2|5.697059|0.841597|8.875070|home|318|swansea_city|1|3.121429|0.916667|8.109524|away
345606|364|liverpool|3|6.157143|1.528571|10.629762|home|367|tottenham_hotspur|2|3.630769|0.778205|10.061538|away
345607|382|manchester_city|1|2.738566|0.808160|8.206151|home|350|wigan_athletic|0|4.029167|0.409375|8.508854|away
345608|367|tottenham_hotspur|2|4.109524|1.222619|12.950000|home|359|arsenal|1|2.866667|0.777778|6.772222|away
345609|366|sunderland|2|3.442361|0.777778|10.482639|home|370|fulham|2|2.521709|0.839356|8.087115|away
345610|350|wigan_athletic|0|4.029167|0.409375|8.508854|home|364|liverpool|4|8.407143|1.653571|8.689286|away
345611|362|aston_villa|0|2.844608|0.581863|6.167647|home|382|manchester_city|1|2.677619|0.877116|8.080344|away
345612|318|swansea_city|1|3.121429|0.821429|7.871429|home|361|newcastle_united|0|2.063725|0.799020|9.706863|away
345613|360|manchester_united|4|3.171265|0.886134|8.239963|home|381|norwich_city|0|5.183333|1.157843|9.374510|away
345614|363|chelsea|1|4.190000|1.033968|13.320952|home|383|west_bromwich_albion|0|6.146875|0.871280|8.840179|away
345615|336|stoke_city|0|3.820503|0.975265|9.004762|home|371|west_ham_united|1|3.656667|1.221111|14.376667|away
345616|359|arsenal|2|2.866667|0.761111|6.734722|home|362|aston_villa|1|1.423039|0.552451|6.138235|away
345617|382|manchester_city|2|2.783705|0.892609|8.887822|home|363|chelsea|0|4.190000|1.033968|13.320952|away
345618|381|norwich_city|2|5.183333|1.157843|9.374510|home|368|everton|1|3.087632|0.539087|5.836177|away
345619|334|queens_park_rangers|0|4.771978|1.408425|10.826007|home|360|manchester_united|2|3.019775|0.946693|7.997354|away
345620|370|fulham|1|2.462885|0.785434|7.547899|home|336|stoke_city|0|3.931614|1.086376|9.879762|away
345621|383|west_bromwich_albion|2|5.804902|0.929832|8.982913|home|366|sunderland|1|3.239869|0.732026|9.954248|away
345622|364|liverpool|5|8.264286|1.742857|10.647619|home|318|swansea_city|0|2.913333|0.788889|7.568889|away
345623|371|west_ham_united|2|3.803125|1.301042|15.259375|home|367|tottenham_hotspur|3|3.866667|1.158333|12.157143|away
345624|366|sunderland|0|3.181046|0.629085|9.415033|home|359|arsenal|1|2.927273|0.672727|5.548485|away
345625|360|manchester_united|2|2.692438|0.852249|7.523192|home|368|everton|0|3.170966|0.502050|5.729696|away
345626|381|norwich_city|0|4.781373|1.059804|7.658824|home|370|fulham|0|2.486415|0.800140|7.487115|away
345627|367|tottenham_hotspur|2|4.234524|1.258333|14.939286|home|361|newcastle_united|1|3.318627|0.713725|9.835294|away
345628|318|swansea_city|4|3.121429|0.892857|8.228571|home|334|queens_park_rangers|1|4.252551|1.117347|8.850340|away
345629|364|liverpool|0|3.579487|0.800000|9.184615|home|383|west_bromwich_albion|2|5.648039|0.910224|8.178992|away
345630|362|aston_villa|2|2.822059|0.513235|5.867647|home|371|west_ham_united|1|4.048958|1.586458|16.490625|away
345631|363|chelsea|4|4.291667|1.091156|10.404592|home|350|wigan_athletic|1|3.883333|0.409375|8.248437|away
345632|368|everton|3|3.170966|0.520569|5.859325|home|362|aston_villa|3|2.988725|0.581863|6.617647|away
345633|361|newcastle_united|3|3.142157|0.748039|9.104902|home|363|chelsea|2|4.332143|1.100680|10.254592|away
345634|382|manchester_city|2|3.059949|0.912982|9.062273|home|364|liverpool|2|3.478571|0.814286|10.076190|away
345635|370|fulham|0|2.343137|0.773529|6.883333|home|360|manchester_united|1|2.839052|0.893137|7.766573|away
345636|334|queens_park_rangers|0|4.252551|1.099490|8.814626|home|381|norwich_city|0|4.974074|1.079630|9.251852|away
345637|359|arsenal|1|2.795833|0.670833|5.881944|home|336|stoke_city|0|3.815873|0.982672|8.199206|away
345638|371|west_ham_united|1|4.123958|1.530208|16.865625|home|318|swansea_city|0|3.285714|0.964286|8.035714|away
345639|383|west_bromwich_albion|0|5.628431|0.831793|7.855462|home|367|tottenham_hotspur|1|3.834524|0.929762|12.089286|away
345640|368|everton|2|3.175595|0.562235|5.924140|home|383|west_bromwich_albion|1|5.569608|0.743557|7.384874|away
345641|370|fulham|3|2.443277|0.770728|7.322409|home|371|west_ham_united|1|5.854902|1.669608|15.682353|away
345642|359|arsenal|2|2.573077|0.614103|5.366667|home|364|liverpool|2|3.478571|0.814286|10.076190|away
345643|334|queens_park_rangers|0|4.121599|0.914966|8.284864|home|382|manchester_city|0|2.855952|0.852116|8.458122|away
345644|362|aston_villa|1|2.806373|0.672059|5.900000|home|361|newcastle_united|2|3.323529|0.561765|8.952941|away
345645|366|sunderland|0|2.994771|0.678105|8.807190|home|318|swansea_city|0|3.547619|1.011905|9.595238|away
345646|381|norwich_city|1|4.770370|1.098148|8.992593|home|367|tottenham_hotspur|1|3.834524|0.929762|12.517857|away
345647|336|stoke_city|2|3.760317|0.954894|7.657540|home|350|wigan_athletic|2|3.699020|0.404902|7.773039|away
345648|363|chelsea|2|4.557692|1.123810|10.643407|home|359|arsenal|1|2.237619|0.526032|4.814921|away
345649|383|west_bromwich_albion|2|5.362037|0.748545|8.048677|home|362|aston_villa|2|1.361275|0.630882|5.750000|away
345650|382|manchester_city|2|2.914286|0.810450|7.941455|home|370|fulham|0|2.507003|0.731513|7.410644|away
345651|367|tottenham_hotspur|1|3.601111|0.978889|12.283333|home|360|manchester_united|1|3.003758|0.763725|7.101237|away
345652|364|liverpool|5|6.157143|1.480952|10.153571|home|381|norwich_city|0|1.970370|0.880556|9.205556|away
345653|371|west_ham_united|1|3.944792|1.521875|14.973958|home|334|queens_park_rangers|1|4.711538|1.147436|11.102564|away
345654|318|swansea_city|3|3.383333|0.869048|9.252381|home|336|stoke_city|1|3.801984|0.968783|8.074206|away
345655|350|wigan_athletic|2|3.930208|0.409375|8.092187|home|366|sunderland|3|2.877124|0.678105|8.395425|away
345656|336|stoke_city|0|3.774206|0.982672|8.185317|home|363|chelsea|4|4.548901|1.139194|10.810440|away
345657|360|manchester_united|2|2.561951|0.836204|6.324977|home|364|liverpool|1|3.478571|0.766667|9.600000|away
345658|359|arsenal|0|2.526923|0.521795|4.720513|home|382|manchester_city|2|2.854592|0.743339|7.490845|away
345659|381|norwich_city|0|1.933333|0.852778|9.137037|home|361|newcastle_united|0|2.995370|0.509259|6.425926|away
345660|368|everton|0|3.188426|0.578241|5.697685|home|318|swansea_city|0|3.252381|0.928571|7.204762|away
345661|334|queens_park_rangers|0|4.506410|0.852564|8.833333|home|367|tottenham_hotspur|0|4.175556|1.297778|15.460000|away
345662|366|sunderland|3|2.921242|0.722222|8.601307|home|371|west_ham_united|0|3.548039|1.226471|13.846078|away
345663|370|fulham|1|3.938375|0.792297|7.399860|home|350|wigan_athletic|1|3.536667|0.336667|8.098333|away
345664|318|swansea_city|2|3.347619|0.928571|7.811905|home|362|aston_villa|2|2.715104|0.545312|4.193750|away
345665|361|newcastle_united|1|2.591667|0.550926|6.215741|home|368|everton|2|3.229167|0.570833|6.055093|away
345666|383|west_bromwich_albion|1|5.697059|0.814146|7.831933|home|370|fulham|2|2.072024|0.635565|6.158185|away
345667|350|wigan_athletic|0|3.536667|0.336667|8.098333|home|360|manchester_united|4|2.886951|0.845518|6.588702|away
345668|371|west_ham_united|2|4.105128|1.680769|12.525641|home|381|norwich_city|1|1.618519|0.889815|7.590741|away
345669|363|chelsea|0|1.616667|0.959707|10.426740|home|334|queens_park_rangers|1|4.660256|1.025641|10.153846|away
345670|382|manchester_city|3|2.881323|0.792857|8.053122|home|336|stoke_city|0|3.774206|0.982672|8.185317|away
345671|364|liverpool|3|3.579487|0.748718|8.671795|home|366|sunderland|0|2.758951|0.723765|8.123457|away
345672|368|everton|1|3.328922|0.565196|5.764216|home|363|chelsea|2|4.473611|1.148016|11.222024|away
345673|334|queens_park_rangers|0|4.660256|1.141026|10.423077|home|364|liverpool|3|7.913333|1.560000|8.693333|away
345674|381|norwich_city|3|1.757407|0.871296|8.507407|home|382|manchester_city|4|2.939656|0.884524|8.699788|away
345675|359|arsenal|7|2.700000|0.710256|6.442308|home|361|newcastle_united|3|3.348039|0.558824|9.484314|away
345676|370|fulham|1|1.989356|0.718768|6.258403|home|318|swansea_city|2|3.191111|0.800000|7.568889|away
345677|366|sunderland|1|2.897712|0.739869|8.266013|home|367|tottenham_hotspur|2|3.930208|1.232292|14.665625|away
345678|360|manchester_united|2|3.056969|0.835863|6.854663|home|383|west_bromwich_albion|0|6.028125|0.798363|7.900595|away
345679|362|aston_villa|0|2.777604|0.545312|4.053125|home|350|wigan_athletic|3|3.536667|0.336667|8.098333|away
345680|381|norwich_city|0|1.961111|0.875000|9.140741|home|363|chelsea|1|4.306944|1.095238|10.549802|away
345681|336|stoke_city|3|3.774206|0.982672|8.185317|home|364|liverpool|1|3.213333|0.743333|9.043333|away
345682|366|sunderland|1|2.758951|0.723765|8.123457|home|382|manchester_city|0|2.881323|0.754762|7.938836|away
345683|360|manchester_united|4|2.738072|0.716667|5.647806|home|361|newcastle_united|3|3.195098|0.593137|8.757843|away
345684|362|aston_villa|0|2.752604|0.532813|3.925000|home|367|tottenham_hotspur|4|3.613542|1.186458|12.465625|away
345685|334|queens_park_rangers|1|4.653846|1.121795|10.480769|home|383|west_bromwich_albion|2|5.755882|0.831793|8.590756|away
345686|359|arsenal|5|2.581868|0.591575|5.405678|home|371|west_ham_united|1|5.800980|1.652941|14.431373|away
345687|368|everton|2|3.164484|0.543717|5.516733|home|350|wigan_athletic|1|3.536667|0.336667|8.098333|away
345688|350|wigan_athletic|0|3.357292|0.336458|7.988021|home|359|arsenal|1|2.515306|0.656463|6.012415|away
345689|363|chelsea|8|4.473611|1.148016|11.222024|home|362|aston_villa|0|2.614216|0.513235|3.976471|away
345690|371|west_ham_united|1|3.897619|1.685714|13.509524|home|368|everton|2|3.159854|0.502050|5.451918|away
345691|364|liverpool|4|3.579487|0.800000|9.184615|home|370|fulham|0|3.960565|0.716815|5.716518|away
345692|318|swansea_city|1|3.157778|0.800000|6.735556|home|360|manchester_united|1|3.192017|0.862115|8.191106|away
345693|383|west_bromwich_albion|2|5.736275|0.765126|8.014286|home|381|norwich_city|1|2.246296|0.897222|8.007407|away
345694|361|newcastle_united|1|3.217593|0.568519|9.368519|home|334|queens_park_rangers|0|4.398810|1.059524|9.696429|away
345695|367|tottenham_hotspur|0|3.613542|1.186458|12.465625|home|336|stoke_city|0|3.755688|0.922487|7.569577|away
345696|364|liverpool|1|3.442857|0.748810|9.213095|home|362|aston_villa|3|2.633824|0.513235|4.623529|away
345697|336|stoke_city|1|3.732540|0.968783|8.143651|home|368|everton|1|3.124669|0.576124|6.058399|away
345698|334|queens_park_rangers|2|4.660256|1.141026|10.423077|home|370|fulham|1|2.443277|0.716807|7.440756|away
345699|361|newcastle_united|1|3.037037|0.551852|9.232407|home|382|manchester_city|3|2.731622|0.835317|8.226017|away
345700|360|manchester_united|3|3.020084|0.787434|7.702756|home|366|sunderland|1|2.803395|0.709877|8.684568|away
345701|367|tottenham_hotspur|1|3.763542|1.105208|13.046875|home|318|swansea_city|0|3.311111|0.866667|6.855556|away
345702|383|west_bromwich_albion|0|2.970588|0.911204|8.476050|home|371|west_ham_united|0|4.079487|1.871795|13.638462|away
345703|381|norwich_city|2|1.969444|0.866667|9.224074|home|350|wigan_athletic|1|3.263542|0.336458|7.706771|away
345704|366|sunderland|1|2.603395|0.697840|7.640123|home|363|chelsea|3|3.834524|0.998299|9.833163|away
345705|371|west_ham_united|2|3.757778|1.688889|14.553333|home|364|liverpool|3|3.121429|0.689286|7.498810|away
345706|382|manchester_city|2|3.152608|0.846514|8.338067|home|360|manchester_united|3|2.709436|0.816601|7.797332|away
345707|370|fulham|2|2.502101|0.775630|7.709664|home|361|newcastle_united|1|3.282407|0.579630|9.625926|away
345708|318|swansea_city|3|3.344444|0.911111|7.866667|home|381|norwich_city|4|1.960185|0.950000|9.103704|away
345709|350|wigan_athletic|2|3.263542|0.336458|7.102604|home|334|queens_park_rangers|2|4.422619|1.089286|9.958333|away
345710|362|aston_villa|0|2.664216|0.520098|4.591176|home|336|stoke_city|0|3.755688|0.922487|7.569577|away
345711|368|everton|2|3.110780|0.562235|5.826918|home|367|tottenham_hotspur|1|3.751042|1.092708|12.855208|away
345712|359|arsenal|2|2.515385|0.548718|4.889744|home|383|west_bromwich_albion|0|3.044118|0.984734|9.226050|away
345713|334|queens_park_rangers|1|4.724359|1.173077|9.532051|home|362|aston_villa|1|2.664216|0.520098|4.591176|away
345714|371|west_ham_united|3|4.079487|1.871795|13.638462|home|363|chelsea|1|3.839744|0.946886|8.974176|away
345715|382|manchester_city|1|3.105397|0.877910|9.806799|home|368|everton|1|3.129299|0.654828|6.012103|away
345716|383|west_bromwich_albion|0|2.902778|0.930026|8.907937|home|336|stoke_city|1|3.618651|0.963228|7.488095|away
345717|381|norwich_city|2|1.983333|0.908333|9.057407|home|366|sunderland|1|2.758951|0.723765|8.123457|away
345718|359|arsenal|0|2.638462|0.687179|6.074359|home|318|swansea_city|2|3.214286|0.738095|5.952381|away
345719|370|fulham|0|2.521709|0.763866|7.652521|home|367|tottenham_hotspur|3|3.370833|0.813542|11.177083|away
345720|361|newcastle_united|3|3.240741|0.528704|9.505556|home|350|wigan_athletic|0|3.319792|0.298958|7.700521|away
345721|368|everton|1|3.129299|0.654828|6.012103|home|359|arsenal|1|2.507143|0.695238|6.136905|away
345722|363|chelsea|0|3.608333|0.893537|8.876020|home|370|fulham|0|2.462885|0.736415|7.205462|away
345723|367|tottenham_hotspur|2|3.391667|0.886458|11.125000|home|364|liverpool|1|3.938462|0.774359|9.197436|away
345724|350|wigan_athletic|0|3.226042|0.298958|7.419271|home|382|manchester_city|2|3.261735|0.881094|9.838634|away
345725|336|stoke_city|2|3.774206|0.996561|8.088095|home|361|newcastle_united|1|3.037037|0.477778|8.862037|away
345726|366|sunderland|0|2.811728|0.734877|8.825309|home|334|queens_park_rangers|0|5.034722|1.270833|10.305556|away
345727|318|swansea_city|3|3.250000|0.952381|6.559524|home|383|west_bromwich_albion|1|2.975490|0.906303|8.647619|away
345728|360|manchester_united|1|3.072736|0.713655|7.515803|home|371|west_ham_united|0|3.859524|1.473810|15.871429|away
345729|362|aston_villa|0|2.566204|0.577315|4.477778|home|359|arsenal|0|2.570330|0.537729|5.105678|away
345730|336|stoke_city|1|3.774206|0.996561|8.088095|home|370|fulham|0|2.595982|0.782440|7.530804|away
345731|318|swansea_city|0|3.226190|1.000000|6.559524|home|364|liverpool|0|3.419048|0.772619|9.522619|away
345732|363|chelsea|0|3.608333|0.893537|8.876020|home|382|manchester_city|0|3.181378|0.907880|8.749348|away
345733|368|everton|1|3.060648|0.644907|5.337500|home|381|norwich_city|1|4.159259|0.922222|8.807407|away
345734|360|manchester_united|3|3.134360|0.671639|7.697876|home|334|queens_park_rangers|1|4.691026|1.137179|10.246154|away
345735|366|sunderland|2|2.783951|0.734877|8.880864|home|383|west_bromwich_albion|4|2.995098|0.847479|8.196639|away
345736|367|tottenham_hotspur|3|3.370833|0.844792|11.187500|home|371|west_ham_united|1|3.891111|1.742222|16.080000|away
345737|382|manchester_city|5|3.143282|0.963577|9.424376|home|362|aston_villa|0|2.543981|0.566204|4.488889|away
345738|383|west_bromwich_albion|2|3.038235|1.031793|9.090756|home|363|chelsea|1|3.763095|0.964966|10.405782|away
345739|381|norwich_city|1|4.131481|0.894444|8.862963|home|360|manchester_united|0|1.566049|0.754034|6.509303|away
345740|371|west_ham_united|1|3.954762|1.688095|15.550000|home|336|stoke_city|1|3.755688|0.903968|8.051058|away
345741|370|fulham|1|4.168899|0.818899|7.452679|home|366|sunderland|3|2.742284|0.734877|7.908642|away
345742|361|newcastle_united|1|2.610185|0.504630|6.271296|home|318|swansea_city|2|3.344444|0.933333|7.722222|away
345743|359|arsenal|5|2.666484|0.618498|5.971062|home|367|tottenham_hotspur|2|3.933333|1.230208|13.718750|away
345744|364|liverpool|3|3.651282|0.755128|8.778205|home|350|wigan_athletic|0|3.652222|0.416667|9.262778|away
345745|359|arsenal|3|2.685714|0.599267|6.201832|home|370|fulham|3|3.982493|0.809944|7.802801|away
345746|363|chelsea|1|3.803571|0.860204|10.016497|home|364|liverpool|1|6.383333|1.469048|9.629762|away
345747|362|aston_villa|2|2.693627|0.599510|4.694118|home|360|manchester_united|3|3.176167|0.776891|7.931489|away
345748|336|stoke_city|1|3.732540|0.968783|8.143651|home|334|queens_park_rangers|0|4.443027|1.188776|10.802721|away
345749|368|everton|2|3.131944|0.575463|5.800463|home|366|sunderland|1|2.747840|0.668210|8.406790|away
345750|382|manchester_city|2|3.068282|0.856434|8.749376|home|367|tottenham_hotspur|1|3.912500|1.188542|13.781250|away
345751|350|wigan_athletic|1|3.683333|0.412222|9.551667|home|383|west_bromwich_albion|2|2.847222|0.874471|8.352381|away
345752|361|newcastle_united|0|3.305556|0.729630|9.367593|home|371|west_ham_united|1|4.161905|1.459524|15.171429|away
345753|360|manchester_united|2|3.154272|0.865126|8.108123|home|359|arsenal|1|0.608791|0.560806|6.278755|away
345754|366|sunderland|0|2.783951|0.734877|8.880864|home|362|aston_villa|1|2.658333|0.611275|4.711765|away
345755|318|swansea_city|1|3.511905|0.928571|7.654762|home|363|chelsea|1|3.830586|0.782051|9.465018|away
345756|370|fulham|2|3.982493|0.829552|7.508683|home|368|everton|2|3.159722|0.556944|5.823611|away
345757|371|west_ham_united|0|4.379487|1.405128|15.376923|home|382|manchester_city|0|2.998915|0.752116|8.931825|away
345758|364|liverpool|1|6.820513|1.497436|9.324359|home|361|newcastle_united|1|3.370370|0.586111|9.650000|away
345759|381|norwich_city|1|4.159259|0.894444|9.140741|home|336|stoke_city|0|3.732540|0.968783|8.143651|away
345760|367|tottenham_hotspur|0|3.896875|1.172917|13.755208|home|350|wigan_athletic|1|3.638889|0.390000|9.129444|away
345761|368|everton|2|3.076389|0.553241|5.574537|home|364|liverpool|2|3.935897|0.728205|8.728205|away
345762|363|chelsea|2|3.763095|0.964966|10.405782|home|360|manchester_united|3|3.093849|0.946693|8.383598|away
345763|362|aston_villa|1|2.703431|0.529902|4.782353|home|381|norwich_city|1|3.998148|0.837963|9.140741|away
345764|359|arsenal|1|0.651099|0.649267|6.686447|home|334|queens_park_rangers|0|4.789927|1.244322|10.931136|away
