MatchID|Team1ID|Team1|score_t1|mean_goals_t1_bin_5|mean_assists_t1_bin_5|mean_shots_t1_bin_5|HAteam01|Team2ID|Team2|score_t2|mean_goals_t2_bin_5|mean_assists_t2_bin_5|mean_shots_t2_bin_5|HAteam02
345579|360|manchester_united|1|3.203437|1.052281|9.579188|home|382|manchester_city|2|3.909182|1.127002|9.464707|away
345580|363|chelsea|2|4.248293|0.933701|11.380347|home|366|sunderland|1|6.913819|0.967512|9.360317|away
345581|381|norwich_city|2|7.614856|1.560703|10.461159|home|318|swansea_city|2|4.994866|0.960948|7.700116|away
345582|364|liverpool|0|4.408207|0.899186|8.844218|home|371|west_ham_united|0|5.372162|1.007348|10.089392|away
345583|334|queens_park_rangers|1|3.890904|0.869122|10.459445|home|350|wigan_athletic|1|2.333744|0.450321|6.136497|away
345584|362|aston_villa|1|3.169314|0.618193|5.297933|home|364|liverpool|2|4.422088|0.945799|9.180499|away
345585|366|sunderland|0|6.512956|0.922668|9.077380|home|360|manchester_united|1|2.856456|0.866042|7.368192|away
345586|382|manchester_city|4|3.794076|1.091520|9.678268|home|361|newcastle_united|0|6.111724|1.031381|8.399335|away
345587|350|wigan_athletic|1|2.333744|0.450321|6.136497|home|381|norwich_city|0|6.212151|1.545952|10.301921|away
345588|370|fulham|3|3.123215|0.677265|7.860727|home|334|queens_park_rangers|2|3.890904|0.869122|10.459445|away
345589|368|everton|1|2.880360|0.567580|5.271098|home|336|stoke_city|0|3.378782|0.845299|10.368309|away
345590|318|swansea_city|1|4.975352|0.896928|7.427788|home|367|tottenham_hotspur|2|4.929760|1.034631|11.007775|away
345591|371|west_ham_united|3|5.256121|1.058039|10.825661|home|383|west_bromwich_albion|1|3.923127|0.728559|7.234586|away
345592|318|swansea_city|0|4.981304|0.953476|7.478384|home|359|arsenal|2|3.570334|0.835846|6.036654|away
345593|367|tottenham_hotspur|0|5.065953|0.875793|11.560182|home|370|fulham|1|3.318741|0.706188|8.831541|away
345594|368|everton|2|1.067191|0.542745|5.557807|home|382|manchester_city|0|3.866620|1.053722|8.532593|away
345595|350|wigan_athletic|2|2.352494|0.431571|5.917747|home|361|newcastle_united|1|5.432337|0.899296|7.771635|away
345596|366|sunderland|1|6.218539|0.967458|8.928470|home|381|norwich_city|1|7.805892|1.585353|11.349114|away
345597|362|aston_villa|3|3.405516|0.644562|5.384396|home|334|queens_park_rangers|2|2.330245|0.928369|11.062596|away
345598|336|stoke_city|0|3.384909|0.942725|10.132198|home|383|west_bromwich_albion|0|3.909883|0.702760|7.546248|away
345599|363|chelsea|2|4.035022|0.921503|12.693718|home|371|west_ham_united|0|3.242115|0.880688|9.841534|away
345600|370|fulham|0|3.177999|0.581471|7.522246|home|363|chelsea|3|4.360028|0.975537|13.249735|away
345601|359|arsenal|0|4.858829|0.924553|6.469460|home|368|everton|0|2.889203|0.619551|5.159455|away
345602|371|west_ham_united|2|5.566955|1.170902|11.510730|home|360|manchester_united|2|2.987575|0.865395|8.408177|away
345603|361|newcastle_united|2|5.727787|1.009117|8.786986|home|336|stoke_city|1|3.455170|0.964512|10.937754|away
345604|334|queens_park_rangers|3|5.200031|1.050669|10.204088|home|366|sunderland|1|6.196843|0.851721|8.565751|away
345605|383|west_bromwich_albion|2|3.821945|0.733063|7.499011|home|318|swansea_city|1|5.028243|1.072524|8.396411|away
345606|364|liverpool|3|4.156645|1.091374|9.270780|home|367|tottenham_hotspur|2|4.668783|0.752456|8.420580|away
345607|382|manchester_city|1|3.767052|0.983327|9.493251|home|350|wigan_athletic|0|2.333744|0.450321|6.136497|away
345608|367|tottenham_hotspur|2|4.922320|0.934928|10.046465|home|359|arsenal|1|4.843406|0.925758|6.226352|away
345609|366|sunderland|2|6.624324|0.989775|9.543075|home|370|fulham|2|3.297980|0.710513|8.963029|away
345610|350|wigan_athletic|0|2.333744|0.450321|6.136497|home|364|liverpool|4|4.763780|1.115731|8.483793|away
345611|362|aston_villa|0|3.224786|0.611927|5.183146|home|382|manchester_city|1|3.779718|1.089055|9.369841|away
345612|318|swansea_city|1|4.981304|0.953476|7.478384|home|361|newcastle_united|0|3.678737|0.853055|8.990693|away
345613|360|manchester_united|4|3.007484|0.901525|9.035025|home|381|norwich_city|0|7.741000|1.660050|11.242205|away
345614|363|chelsea|1|4.035022|0.921503|12.693718|home|383|west_bromwich_albion|0|4.144012|0.750323|7.391287|away
345615|336|stoke_city|0|3.353721|0.964512|10.872536|home|371|west_ham_united|1|3.474571|0.960206|10.678915|away
345616|359|arsenal|2|4.899266|0.956894|6.700711|home|362|aston_villa|1|2.550342|0.676372|5.229813|away
345617|382|manchester_city|2|3.912530|0.987493|10.135466|home|363|chelsea|0|4.035022|0.921503|12.693718|away
345618|381|norwich_city|2|7.741000|1.660050|11.242205|home|368|everton|1|2.947880|0.646593|5.884027|away
345619|334|queens_park_rangers|0|4.186358|0.924439|11.160171|home|360|manchester_united|2|2.885195|0.970768|8.930245|away
345620|370|fulham|1|3.243863|0.659729|8.260284|home|336|stoke_city|0|3.477602|1.059583|11.536667|away
345621|383|west_bromwich_albion|2|3.939208|0.765316|7.563992|home|366|sunderland|1|6.251465|0.944158|9.166591|away
345622|364|liverpool|5|4.692109|1.180247|9.623195|home|318|swansea_city|0|4.664602|0.900167|7.195209|away
345623|371|west_ham_united|2|3.472015|0.990195|11.236436|home|367|tottenham_hotspur|3|4.735108|0.897486|9.066627|away
345624|366|sunderland|0|6.201426|0.871202|8.894246|home|359|arsenal|1|5.116009|0.913512|5.636393|away
345625|360|manchester_united|2|2.839535|0.849088|8.271454|home|368|everton|0|2.947880|0.628074|5.809953|away
345626|381|norwich_city|0|7.512978|1.495826|10.233588|home|370|fulham|0|3.230088|0.631837|8.120137|away
345627|367|tottenham_hotspur|2|4.937489|0.957010|10.959484|home|361|newcastle_united|1|5.399437|0.998112|8.903473|away
345628|318|swansea_city|4|4.980951|0.957237|7.671823|home|334|queens_park_rangers|1|3.974970|0.901592|10.510204|away
345629|364|liverpool|0|4.163936|0.920540|8.787968|home|383|west_bromwich_albion|2|3.883103|0.776932|7.615896|away
345630|362|aston_villa|2|3.322213|0.584799|5.575234|home|371|west_ham_united|1|3.534009|1.103585|11.874612|away
345631|363|chelsea|4|4.288110|0.970165|11.630248|home|350|wigan_athletic|1|2.330619|0.457612|6.313581|away
345632|368|everton|3|2.960226|0.637333|5.880941|home|362|aston_villa|3|3.441790|0.598291|5.836345|away
345633|361|newcastle_united|3|4.925878|0.984416|8.678310|home|363|chelsea|2|4.294360|0.980433|11.473551|away
345634|382|manchester_city|2|4.175056|1.133277|10.255850|home|364|liverpool|2|4.009685|0.893352|8.976911|away
345635|370|fulham|0|3.054270|0.650528|7.335548|home|360|manchester_united|1|2.981900|0.885320|8.363302|away
345636|334|queens_park_rangers|0|3.949573|0.877782|10.334013|home|381|norwich_city|0|7.520997|1.531846|11.471077|away
345637|359|arsenal|1|4.826316|0.885550|5.910517|home|336|stoke_city|0|3.444884|0.937991|10.585481|away
345638|371|west_ham_united|1|3.568577|1.083215|12.092514|home|318|swansea_city|0|5.110273|1.108689|7.898568|away
345639|383|west_bromwich_albion|0|3.846524|0.753699|7.406059|home|367|tottenham_hotspur|1|4.614284|0.876893|10.251822|away
345640|368|everton|2|3.031564|0.673949|6.000891|home|383|west_bromwich_albion|1|3.823899|0.736505|7.334565|away
345641|370|fulham|3|3.236019|0.717082|8.663225|home|371|west_ham_united|1|5.367343|1.197602|11.874612|away
345642|359|arsenal|2|4.432093|0.771056|4.996344|home|364|liverpool|2|4.009685|0.893352|8.976911|away
345643|334|queens_park_rangers|0|4.932486|0.906485|8.689550|home|382|manchester_city|0|3.914115|1.062448|9.614859|away
345644|362|aston_villa|1|3.444217|0.701325|6.111882|home|361|newcastle_united|2|5.318041|0.895754|7.856601|away
345645|366|sunderland|0|6.003981|0.856886|8.662974|home|318|swansea_city|0|5.408858|1.203193|8.714025|away
345646|381|norwich_city|1|7.261168|1.532131|10.944866|home|367|tottenham_hotspur|1|4.583034|0.809928|9.350037|away
345647|336|stoke_city|2|3.378085|0.828202|10.045137|home|350|wigan_athletic|2|2.173355|0.423131|5.566844|away
345648|363|chelsea|2|4.489311|0.985082|11.749978|home|359|arsenal|1|3.934935|0.749210|5.078296|away
345649|383|west_bromwich_albion|2|3.691625|0.682813|7.382840|home|362|aston_villa|2|2.748080|0.772119|6.086591|away
345650|382|manchester_city|2|3.958048|1.090552|10.040488|home|370|fulham|0|3.224003|0.622612|8.143416|away
345651|367|tottenham_hotspur|1|4.321480|0.887878|10.105405|home|360|manchester_united|1|2.881915|0.788067|7.796397|away
345652|364|liverpool|5|3.977822|1.008548|8.755833|home|381|norwich_city|0|3.616759|1.443195|10.889676|away
345653|371|west_ham_united|1|3.387870|1.010581|10.386220|home|334|queens_park_rangers|1|4.140627|0.727172|9.664285|away
345654|318|swansea_city|3|5.293804|1.051690|8.322134|home|336|stoke_city|1|3.433612|0.933666|10.778626|away
345655|350|wigan_athletic|2|2.309190|0.439160|5.831438|home|366|sunderland|3|5.954248|0.899667|8.256022|away
345656|336|stoke_city|0|3.357352|0.936495|10.399606|home|363|chelsea|4|4.454493|0.976175|11.658480|away
345657|360|manchester_united|2|2.781325|0.841982|7.074047|home|364|liverpool|1|4.004783|0.839430|8.630833|away
345658|359|arsenal|0|4.383623|0.708131|4.413011|home|382|manchester_city|2|3.927809|1.040026|8.664555|away
345659|381|norwich_city|0|3.547115|1.393958|10.615239|home|361|newcastle_united|0|4.868975|0.821120|6.096491|away
345660|368|everton|0|2.954408|0.712230|5.782419|home|318|swansea_city|0|5.103655|1.059780|7.720922|away
345661|334|queens_park_rangers|0|4.074446|0.592225|9.859674|home|367|tottenham_hotspur|0|4.804813|1.019359|12.349849|away
345662|366|sunderland|3|6.046160|0.947461|8.539110|home|371|west_ham_united|0|3.362913|0.932376|10.455451|away
345663|370|fulham|1|4.989801|0.734729|8.715536|home|350|wigan_athletic|1|2.398480|0.454257|5.953534|away
345664|318|swansea_city|2|5.178794|1.063491|8.019624|home|362|aston_villa|2|3.233903|0.589511|4.238559|away
345665|361|newcastle_united|1|4.292865|0.687395|4.998824|home|368|everton|2|3.035941|0.680852|5.872439|away
345666|383|west_bromwich_albion|1|3.981308|0.703272|7.594895|home|370|fulham|2|2.784186|0.580796|7.073381|away
345667|350|wigan_athletic|0|2.398480|0.454257|5.953534|home|360|manchester_united|4|2.769643|0.838349|7.093435|away
345668|371|west_ham_united|2|3.661721|1.071803|9.493868|home|381|norwich_city|1|3.236372|1.381690|9.141123|away
345669|363|chelsea|0|2.025101|0.916891|9.601660|home|334|queens_park_rangers|1|3.816636|0.587476|9.922874|away
345670|382|manchester_city|3|3.915821|1.055001|8.950513|home|336|stoke_city|0|3.357352|0.936495|10.399606|away
345671|364|liverpool|3|4.355976|0.880799|8.554944|home|366|sunderland|0|5.731551|0.914168|8.303028|away
345672|368|everton|1|3.140551|0.688222|5.705102|home|363|chelsea|2|4.322795|1.021859|10.353622|away
345673|334|queens_park_rangers|0|3.821398|0.604143|9.906207|home|364|liverpool|3|4.793671|1.126601|8.741945|away
345674|381|norwich_city|3|3.585713|1.362222|11.168361|home|382|manchester_city|4|3.999956|1.115097|9.680481|away
345675|359|arsenal|7|4.521293|0.884704|5.997832|home|361|newcastle_united|3|5.418902|0.761210|8.112733|away
345676|370|fulham|1|2.673416|0.653613|7.194872|home|318|swansea_city|2|4.889602|0.994486|7.893694|away
345677|366|sunderland|1|6.050774|0.955150|8.324962|home|367|tottenham_hotspur|2|4.520138|0.971274|11.734234|away
345678|360|manchester_united|2|2.932877|0.857851|7.388749|home|383|west_bromwich_albion|0|4.156997|0.735186|7.525880|away
345679|362|aston_villa|0|3.235864|0.565982|3.966010|home|350|wigan_athletic|3|2.398480|0.454257|5.953534|away
345680|381|norwich_city|0|3.811612|1.462304|12.030698|home|363|chelsea|1|4.211684|0.999423|9.857896|away
345681|336|stoke_city|3|3.357352|0.936495|10.399606|home|364|liverpool|1|4.176057|0.965427|9.277173|away
345682|366|sunderland|1|5.731551|0.914168|8.303028|home|382|manchester_city|0|3.910821|1.020001|8.748013|away
345683|360|manchester_united|4|2.613814|0.710589|6.002591|home|361|newcastle_united|3|4.990544|0.758608|7.939634|away
345684|362|aston_villa|0|3.212895|0.581108|3.889820|home|367|tottenham_hotspur|4|4.355641|0.899660|9.672602|away
345685|334|queens_park_rangers|1|3.762668|0.576365|9.845096|home|383|west_bromwich_albion|2|3.982831|0.785240|7.819866|away
345686|359|arsenal|5|4.433293|0.803519|5.244243|home|371|west_ham_united|1|5.198981|1.149043|10.669553|away
345687|368|everton|2|2.996211|0.683209|5.755941|home|350|wigan_athletic|1|2.398480|0.454257|5.953534|away
345688|350|wigan_athletic|0|2.269408|0.436283|5.800188|home|359|arsenal|1|4.271629|0.908563|6.182682|away
345689|363|chelsea|8|4.322795|1.021859|10.353622|home|362|aston_villa|0|3.082020|0.564697|4.030861|away
345690|371|west_ham_united|1|3.549094|1.119398|10.515977|home|368|everton|2|2.924872|0.646593|5.635992|away
345691|364|liverpool|4|4.361532|0.941910|8.947166|home|370|fulham|0|4.880732|0.666764|7.156335|away
345692|318|swansea_city|1|4.877986|0.935647|7.658593|home|360|manchester_united|1|3.026514|0.953000|8.978378|away
345693|383|west_bromwich_albion|2|3.941460|0.760676|7.621741|home|381|norwich_city|1|3.821297|1.188898|10.795469|away
345694|361|newcastle_united|1|5.192706|0.800670|8.107031|home|334|queens_park_rangers|0|4.699972|0.738866|9.337460|away
345695|367|tottenham_hotspur|0|4.355641|0.899660|9.672602|home|336|stoke_city|0|3.281265|0.859684|9.660475|away
345696|364|liverpool|1|4.170849|0.908135|8.896964|home|362|aston_villa|3|3.096259|0.585472|4.656912|away
345697|336|stoke_city|1|3.324916|0.932700|10.541427|home|368|everton|1|2.963873|0.662025|6.036945|away
345698|334|queens_park_rangers|2|3.821398|0.604143|9.906207|home|370|fulham|1|3.084549|0.631963|8.519982|away
345699|361|newcastle_united|1|4.730464|0.766681|8.062917|home|382|manchester_city|3|3.815900|0.886974|8.952767|away
345700|360|manchester_united|3|2.872348|0.897249|8.531992|home|366|sunderland|1|5.831022|0.910023|8.785744|away
345701|367|tottenham_hotspur|1|4.484919|0.926259|11.314715|home|318|swansea_city|0|4.987750|1.061573|7.796977|away
345702|383|west_bromwich_albion|0|4.616444|0.813811|8.068858|home|371|west_ham_united|0|3.709651|1.201185|10.567907|away
345703|381|norwich_city|2|3.827240|1.478234|12.090993|home|350|wigan_athletic|1|2.224765|0.418426|5.532331|away
345704|366|sunderland|1|5.643913|0.852744|7.913851|home|363|chelsea|3|3.714182|0.890165|9.038819|away
345705|371|west_ham_united|2|3.338965|1.123142|10.459077|home|364|liverpool|3|4.154461|0.929788|7.851206|away
345706|382|manchester_city|2|4.233822|1.111799|9.899654|home|360|manchester_united|3|2.544083|0.860748|8.327576|away
345707|370|fulham|2|3.092952|0.638265|8.690151|home|361|newcastle_united|1|5.235149|0.834299|8.369036|away
345708|318|swansea_city|3|5.002700|1.123189|8.211522|home|381|norwich_city|4|3.778790|1.598881|12.009645|away
345709|350|wigan_athletic|2|2.213047|0.391082|5.075300|home|334|queens_park_rangers|2|4.688861|0.763311|9.626349|away
345710|362|aston_villa|0|3.510504|0.638443|5.462664|home|336|stoke_city|0|3.281265|0.859684|9.660475|away
345711|368|everton|2|2.989126|0.656974|6.011693|home|367|tottenham_hotspur|1|4.438044|0.887197|10.800392|away
345712|359|arsenal|2|2.963102|0.707118|5.238435|home|383|west_bromwich_albion|0|4.490049|0.836737|7.756239|away
345713|334|queens_park_rangers|1|4.988065|0.817833|9.206802|home|362|aston_villa|1|3.510504|0.638443|5.462664|away
345714|371|west_ham_united|3|3.709651|1.201185|10.567907|home|363|chelsea|1|3.690707|0.804679|7.507868|away
345715|382|manchester_city|1|4.117482|1.084692|10.499556|home|368|everton|1|3.010702|0.713347|5.903627|away
345716|383|west_bromwich_albion|0|4.279491|0.795807|7.630892|home|336|stoke_city|1|3.205868|0.887065|9.735872|away
345717|381|norwich_city|2|3.813969|1.490155|11.875968|home|366|sunderland|1|5.731551|0.914168|8.303028|away
345718|359|arsenal|0|4.477983|0.853242|5.744771|home|318|swansea_city|2|4.912470|0.949404|6.879698|away
345719|370|fulham|0|3.081870|0.636895|8.578441|home|367|tottenham_hotspur|3|3.992794|0.683514|8.113140|away
345720|361|newcastle_united|3|5.180921|0.798475|8.178189|home|350|wigan_athletic|0|2.211716|0.400225|5.389130|away
345721|368|everton|1|3.010702|0.713347|5.903627|home|359|arsenal|1|4.216541|0.856835|5.684643|away
345722|363|chelsea|0|3.469942|0.761487|7.514448|home|370|fulham|0|3.023046|0.608464|8.067166|away
345723|367|tottenham_hotspur|2|4.054860|0.794191|9.270258|home|364|liverpool|1|4.613462|0.899103|8.663657|away
345724|350|wigan_athletic|0|2.167073|0.382368|5.121273|home|382|manchester_city|2|4.317290|1.161720|10.789353|away
345725|336|stoke_city|2|3.364598|0.937461|10.571586|home|361|newcastle_united|1|4.635347|0.731749|7.589432|away
345726|366|sunderland|0|5.734317|0.901902|8.567218|home|334|queens_park_rangers|0|4.064070|0.678820|9.809249|away
345727|318|swansea_city|3|4.983899|1.100197|7.324142|home|383|west_bromwich_albion|1|4.473842|0.790995|7.484129|away
345728|360|manchester_united|1|2.890789|0.767084|8.009055|home|371|west_ham_united|0|3.598838|1.071166|11.272272|away
345729|362|aston_villa|0|3.230785|0.628189|4.460138|home|359|arsenal|0|4.462460|0.876317|5.644303|away
345730|336|stoke_city|1|3.364598|0.937461|10.571586|home|370|fulham|0|3.191153|0.646493|8.446364|away
345731|318|swansea_city|0|5.074375|1.144543|7.800035|home|364|liverpool|0|4.426391|0.973648|9.358809|away
345732|363|chelsea|0|3.469942|0.761487|7.514448|home|382|manchester_city|0|4.276875|1.190902|10.739414|away
345733|368|everton|1|2.929220|0.729508|5.165748|home|381|norwich_city|1|6.402669|1.451151|11.673805|away
345734|360|manchester_united|3|2.919597|0.765445|8.068224|home|334|queens_park_rangers|1|3.827747|0.627952|10.099064|away
345735|366|sunderland|2|5.712095|0.912087|8.407958|home|383|west_bromwich_albion|4|4.517004|0.813531|7.931417|away
345736|367|tottenham_hotspur|3|4.035763|0.757732|8.959494|home|371|west_ham_united|1|3.498135|1.162358|11.672168|away
345737|382|manchester_city|5|4.213651|1.134391|10.030415|home|362|aston_villa|0|3.214119|0.619459|4.387916|away
345738|383|west_bromwich_albion|2|4.554243|0.863316|7.967945|home|363|chelsea|1|3.577510|0.778919|8.340979|away
345739|381|norwich_city|1|6.432584|1.451151|11.861840|home|360|manchester_united|0|1.418648|0.793435|7.124654|away
345740|371|west_ham_united|1|3.560518|1.023695|10.813137|home|336|stoke_city|1|3.343231|0.914385|10.361330|away
345741|370|fulham|1|5.265414|0.739221|8.456551|home|366|sunderland|3|5.740433|0.912929|8.424513|away
345742|361|newcastle_united|1|4.513432|0.738387|6.919349|home|318|swansea_city|2|5.009972|1.139351|8.285866|away
345743|359|arsenal|5|4.565655|0.876279|6.196859|home|367|tottenham_hotspur|2|4.500693|0.927524|10.951508|away
345744|364|liverpool|3|4.344573|0.882739|7.922445|home|350|wigan_athletic|0|2.504869|0.504535|6.695200|away
345745|359|arsenal|3|4.648849|0.868716|6.554002|home|370|fulham|3|5.019213|0.739631|8.879751|away
345746|363|chelsea|1|3.572575|0.749548|7.929181|home|364|liverpool|1|4.643951|1.150387|9.261780|away
345747|362|aston_villa|2|3.403184|0.647495|4.587205|home|360|manchester_united|3|2.986799|0.871595|8.571128|away
345748|336|stoke_city|1|3.324916|0.932700|10.541427|home|334|queens_park_rangers|0|3.708861|0.703126|10.854682|away
345749|368|everton|2|3.048848|0.685061|5.850273|home|366|sunderland|1|5.741240|0.867860|8.409256|away
345750|382|manchester_city|2|4.104833|1.065426|9.381469|home|367|tottenham_hotspur|1|4.481596|0.891066|10.640744|away
345751|350|wigan_athletic|1|2.513758|0.488979|6.795200|home|383|west_bromwich_albion|2|4.313679|0.800081|7.780465|away
345752|361|newcastle_united|0|5.014290|0.936241|9.518238|home|371|west_ham_united|1|3.648884|1.078563|9.973506|away
345753|360|manchester_united|2|2.954922|0.909943|8.727780|home|359|arsenal|1|2.344227|0.769137|6.718288|away
345754|366|sunderland|0|5.712095|0.912087|8.407958|home|362|aston_villa|1|3.203008|0.628189|4.469398|away
345755|318|swansea_city|1|5.292827|1.195435|8.023249|home|363|chelsea|1|3.633472|0.598177|7.255120|away
345756|370|fulham|2|4.968793|0.709098|8.312805|home|368|everton|2|3.033416|0.685061|5.967557|away
345757|371|west_ham_united|0|3.858069|1.103800|10.136554|home|382|manchester_city|0|3.994205|0.968735|9.687145|away
345758|364|liverpool|1|4.565812|1.029231|8.361734|home|361|newcastle_united|1|5.327954|0.857961|8.990361|away
345759|381|norwich_city|1|6.447415|1.400874|11.999597|home|336|stoke_city|0|3.324916|0.932700|10.541427|away
345760|367|tottenham_hotspur|0|4.465971|0.875441|10.630327|home|350|wigan_athletic|1|2.491535|0.477868|6.561867|away
345761|368|everton|2|3.014338|0.660878|5.415894|home|364|liverpool|2|4.596368|0.837564|8.220067|away
345762|363|chelsea|2|3.577510|0.778919|8.340979|home|360|manchester_united|3|2.911395|1.003439|9.145681|away
345763|362|aston_villa|1|3.383333|0.620170|5.382330|home|381|norwich_city|1|4.837755|1.544937|12.077383|away
345764|359|arsenal|1|2.301370|0.826279|6.775430|home|334|queens_park_rangers|0|3.975087|0.741968|11.033339|away
