MatchID|Year|Team1|score1|Team2|score2
220121002|2002|toronto_raptors|97|boston_celtics|106
220121004|2002|indiana_pacers|93|chicago_bulls|81
220121005|2002|miami_heat|95|cleveland_cavaliers|93
220121008|2002|milwaukee_bucks|97|detroit_pistons|79
220121009|2002|utah_jazz|101|golden_state_warriors|99
220121012|2002|denver_nuggets|89|los_angeles_clippers|102
220121016|2002|washington_wizards|101|minnesota_timberwolves|105
220121023|2002|memphis_grizzlies|98|sacramento_kings|112
220122010|2002|dallas_mavericks|113|houston_rockets|107
220122013|2002|denver_nuggets|107|los_angeles_lakers|91
220122014|2002|chicago_bulls|79|miami_heat|92
220122015|2002|phoenix_suns|92|milwaukee_bucks|81
220122019|2002|atlanta_hawks|86|orlando_magic|100
220122022|2002|sacramento_kings|110|portland_trail_blazers|116
220122027|2002|philadelphia_76ers|91|washington_wizards|84
220123002|2002|indiana_pacers|94|boston_celtics|98
220123008|2002|minnesota_timberwolves|83|detroit_pistons|104
220123009|2002|memphis_grizzlies|95|golden_state_warriors|107
220123012|2002|los_angeles_lakers|90|los_angeles_clippers|95
220123026|2002|san_antonio_spurs|98|utah_jazz|92
220123028|2002|new_york_knicks|96|toronto_raptors|92
220124007|2002|dallas_mavericks|104|denver_nuggets|97
220124018|2002|phoenix_suns|91|new_york_knicks|96
220124019|2002|miami_heat|87|orlando_magic|92
220124022|2002|memphis_grizzlies|82|portland_trail_blazers|120
220124023|2002|utah_jazz|80|sacramento_kings|113
220124027|2002|cleveland_cavaliers|85|washington_wizards|94
220125001|2002|detroit_pistons|107|atlanta_hawks|90
220125002|2002|philadelphia_76ers|106|boston_celtics|90
220125013|2002|san_antonio_spurs|91|los_angeles_lakers|94
220125028|2002|minnesota_timberwolves|100|toronto_raptors|107
220126004|2002|memphis_grizzlies|92|chicago_bulls|95
220126005|2002|boston_celtics|108|cleveland_cavaliers|101
220126009|2002|san_antonio_spurs|90|golden_state_warriors|82
220126012|2002|dallas_mavericks|133|los_angeles_clippers|112
220126015|2002|new_york_knicks|129|milwaukee_bucks|127
220126016|2002|atlanta_hawks|80|minnesota_timberwolves|103
220126026|2002|sacramento_kings|114|utah_jazz|90
220126027|2002|phoenix_suns|102|washington_wizards|112
220127020|2002|los_angeles_lakers|87|philadelphia_76ers|93
220127028|2002|orlando_magic|97|toronto_raptors|106
220128026|2002|miami_heat|89|utah_jazz|101
220128029|2002|los_angeles_clippers|115|memphis_grizzlies|119
220129001|2002|los_angeles_lakers|127|atlanta_hawks|93
220129005|2002|minnesota_timberwolves|81|cleveland_cavaliers|114
220129006|2002|los_angeles_clippers|117|dallas_mavericks|100
220129007|2002|miami_heat|100|denver_nuggets|94
220129010|2002|golden_state_warriors|96|houston_rockets|100
220129015|2002|boston_celtics|90|milwaukee_bucks|109
220129018|2002|philadelphia_76ers|71|new_york_knicks|78
220129021|2002|chicago_bulls|90|phoenix_suns|91
220129027|2002|detroit_pistons|89|washington_wizards|86
220130008|2002|atlanta_hawks|71|detroit_pistons|88
220130011|2002|memphis_grizzlies|82|indiana_pacers|83
220130019|2002|los_angeles_lakers|111|orlando_magic|93
220130020|2002|minnesota_timberwolves|91|philadelphia_76ers|96
