PlayerID_Name|season|Year|Team|dpbm|bpm|vorp
2772__david_lee|2013-14|2013|GSW|0.8|0.8|1.6
2772__david_lee|2014-15|2014|GSW|2.0|1.4|0.8
2772__david_lee|2015-16|2015|BOS|1.2|-1.3|0.1
2772__david_lee|2015-16|2015|DAL|2.2|4.3|0.7
2772__david_lee|2015-16|2015|TOT|1.7|1.4|0.8
2772__david_lee|2016-17|2016|SAS|2.5|3.2|1.9
3017__david_noel|2006-07|2006|MIL|-0.8|-3.4|-0.3
904__david_wesley|1993-94|1993|NJN|-1.4|-3.2|-0.2
904__david_wesley|1994-95|1994|BOS|-0.2|0.5|0.9
904__david_wesley|1995-96|1995|BOS|-0.9|2.7|2.5
904__david_wesley|1996-97|1996|BOS|-1.5|0.9|2.2
904__david_wesley|1997-98|1997|CHH|-0.8|0.3|1.6
904__david_wesley|1998-99|1998|CHH|-0.6|1.9|1.8
904__david_wesley|1999-00|1999|CHH|-1.4|-0.1|1.3
904__david_wesley|2000-01|2000|CHH|-1.1|0.3|1.8
904__david_wesley|2001-02|2001|CHH|-1.6|-1.7|0.2
904__david_wesley|2002-03|2002|NOH|-1.2|0.8|1.9
904__david_wesley|2003-04|2003|NOH|-2.0|-2.0|0.0
904__david_wesley|2004-05|2004|HOU|0.6|1.5|1.6
904__david_wesley|2004-05|2004|NOH|-1.0|-1.8|0.0
904__david_wesley|2004-05|2004|TOT|0.1|0.4|1.6
904__david_wesley|2005-06|2005|HOU|-0.1|-0.7|0.8
904__david_wesley|2006-07|2006|CLE|0.5|-3.6|-0.1
2177__david_west|2003-04|2003|NOH|1.4|0.1|0.5
2177__david_west|2004-05|2004|NOH|0.2|-4.6|-0.4
2177__david_west|2005-06|2005|NOK|0.1|1.0|1.9
2177__david_west|2006-07|2006|NOK|0.5|1.2|1.5
2177__david_west|2007-08|2007|NOH|1.4|1.1|2.3
2177__david_west|2008-09|2008|NOH|0.2|-0.5|1.2
2177__david_west|2009-10|2009|NOH|0.4|1.2|2.4
2177__david_west|2010-11|2010|NOH|1.5|2.7|2.9
2177__david_west|2011-12|2011|IND|1.0|1.7|1.8
2177__david_west|2012-13|2012|IND|2.4|3.3|3.3
2177__david_west|2013-14|2013|IND|2.7|2.0|2.5
2177__david_west|2014-15|2014|IND|2.4|1.7|1.8
2177__david_west|2015-16|2015|SAS|3.3|3.4|1.9
2177__david_west|2016-17|2016|GSW|3.9|2.2|0.9
2177__david_west|2017-18|2017|GSW|4.8|8.5|0.3
262__dean_garrett|1996-97|1996|MIN|1.3|0.7|1.1
262__dean_garrett|1997-98|1997|DEN|0.9|-1.9|0.1
262__dean_garrett|1998-99|1998|MIN|1.6|-0.2|0.5
262__dean_garrett|1999-00|1999|MIN|1.8|-2.6|-0.1
262__dean_garrett|2000-01|2000|MIN|1.8|-1.3|0.2
262__dean_garrett|2001-02|2001|GSW|-0.8|-12.0|-0.1
262__dean_garrett|2001-02|2001|MIN|1.5|-5.6|-0.1
262__dean_garrett|2001-02|2001|TOT|1.1|-6.7|-0.2
1043__dean_oliver|2001-02|2001|GSW|-5.1|-9.6|-0.3
1043__dean_oliver|2002-03|2002|GSW|-1.1|-3.1|0.0
3442__deandre_jordan|2008-09|2008|LAC|0.6|-4.1|-0.4
3442__deandre_jordan|2009-10|2009|LAC|0.3|-3.7|-0.5
3442__deandre_jordan|2010-11|2010|LAC|2.5|1.3|1.7
3442__deandre_jordan|2011-12|2011|LAC|2.1|1.0|1.4
3442__deandre_jordan|2012-13|2012|LAC|1.1|0.3|1.2
3442__deandre_jordan|2013-14|2013|LAC|4.2|4.1|4.4
3442__deandre_jordan|2014-15|2014|LAC|3.2|4.1|4.3
3442__deandre_jordan|2015-16|2015|LAC|3.8|3.4|3.5
3442__deandre_jordan|2016-17|2016|LAC|3.0|4.1|3.9
3442__deandre_jordan|2017-18|2017|LAC|0.6|1.4|0.4
6453__deandre_liggins|2011-12|2011|ORL|0.1|-4.4|-0.1
6453__deandre_liggins|2012-13|2012|OKC|1.5|-0.1|0.1
6453__deandre_liggins|2013-14|2013|MIA|-23.1|24.8|0.0
6453__deandre_liggins|2016-17|2016|CLE|2.0|-2.0|0.0
6453__deandre_liggins|2016-17|2016|DAL|-2.0|-3.9|0.0
6453__deandre_liggins|2016-17|2016|TOT|1.8|-2.1|0.0
6453__deandre_liggins|2017-18|2017|MIL|-0.2|-2.7|0.0
97__dee_brown|1990-91|1990|BOS|-0.7|-1.3|0.3
97__dee_brown|1991-92|1991|BOS|-0.8|-1.6|0.1
97__dee_brown|1992-93|1992|BOS|1.2|3.0|2.9
97__dee_brown|1993-94|1993|BOS|0.8|2.4|3.2
97__dee_brown|1994-95|1994|BOS|-0.3|2.4|3.1
97__dee_brown|1995-96|1995|BOS|-1.2|-1.0|0.4
97__dee_brown|1996-97|1996|BOS|-1.0|-2.5|-0.1
97__dee_brown|1997-98|1997|BOS|-1.1|-1.8|0.0
97__dee_brown|1997-98|1997|TOR|-2.5|0.1|0.5
97__dee_brown|1997-98|1997|TOT|-1.9|-0.8|0.5
97__dee_brown|1998-99|1998|TOR|-3.0|-0.1|0.7
97__dee_brown|1999-00|1999|TOR|-3.1|-1.9|0.0
97__dee_brown|2000-01|2000|ORL|-2.7|-3.5|-0.1
97__dee_brown|2001-02|2001|ORL|-0.6|-11.4|-0.2
97__dee_brown|2006-07|2006|UTA|-0.3|-3.7|-0.2
97__dee_brown|2008-09|2008|PHO|-4.5|-10.5|-0.1
97__dee_brown|2008-09|2008|TOT|-1.7|-4.9|-0.2
97__dee_brown|2008-09|2008|WAS|-1.3|-4.2|-0.1
3965__dejuan_blair|2009-10|2009|SAS|1.4|0.7|1.0
3965__dejuan_blair|2010-11|2010|SAS|2.2|1.1|1.3
3965__dejuan_blair|2011-12|2011|SAS|0.8|1.6|1.2
3965__dejuan_blair|2012-13|2012|SAS|1.3|-0.8|0.3
3965__dejuan_blair|2013-14|2013|DAL|0.8|0.6|0.8
3965__dejuan_blair|2014-15|2014|WAS|-1.0|-7.4|-0.2
3965__dejuan_blair|2015-16|2015|WAS|-0.1|-6.4|-0.2
175__dell_curry|1986-87|1986|UTA|-1.0|-2.7|-0.1
175__dell_curry|1987-88|1987|CLE|-0.3|-1.1|0.3
175__dell_curry|1988-89|1988|CHH|-2.5|-1.4|0.1
175__dell_curry|1989-90|1989|CHH|-0.7|-0.1|0.9
175__dell_curry|1990-91|1990|CHH|-0.5|0.4|0.9
175__dell_curry|1991-92|1991|CHH|-1.6|-0.5|0.8
175__dell_curry|1992-93|1992|CHH|-1.6|-0.8|0.6
175__dell_curry|1993-94|1993|CHH|-1.9|1.8|2.1
175__dell_curry|1994-95|1994|CHH|-1.8|0.0|0.9
175__dell_curry|1995-96|1995|CHH|-1.2|1.5|2.1
175__dell_curry|1996-97|1996|CHH|-2.2|-0.7|0.7
175__dell_curry|1997-98|1997|CHH|-2.7|-1.5|0.1
175__dell_curry|1998-99|1998|MIL|-2.0|1.9|0.8
175__dell_curry|1999-00|1999|TOR|-3.2|-1.4|0.2
175__dell_curry|2000-01|2000|TOR|-2.7|-1.6|0.1
175__dell_curry|2001-02|2001|TOR|-2.7|-3.4|-0.3
2422__delonte_west|2004-05|2004|BOS|-0.7|-0.6|0.2
2422__delonte_west|2005-06|2005|BOS|0.4|1.9|2.4
2422__delonte_west|2006-07|2006|BOS|-0.5|-0.3|1.0
2422__delonte_west|2007-08|2007|CLE|0.6|0.3|0.5
2422__delonte_west|2007-08|2007|SEA|0.2|-3.3|-0.2
2422__delonte_west|2007-08|2007|TOT|0.4|-1.4|0.2
2422__delonte_west|2008-09|2008|CLE|1.2|2.3|2.3
2422__delonte_west|2009-10|2009|CLE|0.8|-0.3|0.6
2422__delonte_west|2010-11|2010|BOS|1.3|-0.5|0.2
2422__delonte_west|2011-12|2011|DAL|0.7|0.5|0.7
3978__demar_derozan|2009-10|2009|TOR|-1.9|-2.8|-0.3
3978__demar_derozan|2010-11|2010|TOR|-1.9|-2.4|-0.3
3978__demar_derozan|2011-12|2011|TOR|-1.5|-2.8|-0.5
3978__demar_derozan|2012-13|2012|TOR|-1.4|-1.9|0.1
3978__demar_derozan|2013-14|2013|TOR|-0.7|0.7|2.0
3978__demar_derozan|2014-15|2014|TOR|-1.4|-1.6|0.2
3978__demar_derozan|2015-16|2015|TOR|-1.2|1.4|2.4
3978__demar_derozan|2016-17|2016|TOR|-1.5|0.9|1.9
3978__demar_derozan|2017-18|2017|TOR|-1.4|0.5|0.2
4258__demarcus_cousins|2010-11|2010|SAC|1.5|-1.4|0.4
4258__demarcus_cousins|2011-12|2011|SAC|0.0|-0.3|0.8
4258__demarcus_cousins|2012-13|2012|SAC|1.0|1.0|1.7
4258__demarcus_cousins|2013-14|2013|SAC|2.9|4.7|3.9
4258__demarcus_cousins|2014-15|2014|SAC|3.3|4.7|3.4
4258__demarcus_cousins|2015-16|2015|SAC|1.6|2.6|2.6
4258__demarcus_cousins|2016-17|2016|NOP|2.8|4.8|1.0
4258__demarcus_cousins|2016-17|2016|SAC|2.6|7.1|4.3
4258__demarcus_cousins|2016-17|2016|TOT|2.6|6.6|5.3
4258__demarcus_cousins|2017-18|2017|NOP|4.2|8.7|1.1
3838__demarcus_nelson|2008-09|2008|GSW|-1.0|-6.6|-0.2
3970__demarre_carroll|2009-10|2009|MEM|-0.7|-4.1|-0.4
3970__demarre_carroll|2010-11|2010|HOU|-7.8|-21.1|-0.1
3970__demarre_carroll|2010-11|2010|MEM|0.5|-1.5|0.0
3970__demarre_carroll|2010-11|2010|TOT|-1.3|-5.8|0.0
3970__demarre_carroll|2011-12|2011|DEN|-3.4|1.4|0.0
3970__demarre_carroll|2011-12|2011|TOT|-1.3|-1.3|0.1
3970__demarre_carroll|2011-12|2011|UTA|-1.1|-1.5|0.0
3970__demarre_carroll|2012-13|2012|UTA|0.7|2.0|1.1
3970__demarre_carroll|2013-14|2013|ATL|1.1|2.1|2.4
3970__demarre_carroll|2014-15|2014|ATL|0.5|2.9|2.7
3970__demarre_carroll|2015-16|2015|TOR|0.3|0.2|0.4
3970__demarre_carroll|2016-17|2016|TOR|0.4|1.0|1.4
3970__demarre_carroll|2017-18|2017|BRK|0.6|0.7|0.2
3223__demetris_nichols|2007-08|2007|CHI|-1.2|-6.8|0.0
3223__demetris_nichols|2007-08|2007|CLE|-8.3|-31.6|-0.1
3223__demetris_nichols|2007-08|2007|TOT|-3.5|-14.7|-0.1
3223__demetris_nichols|2008-09|2008|CHI|-12.3|-21.7|0.0
3223__demetris_nichols|2008-09|2008|NYK|-4.9|-14.9|0.0
3223__demetris_nichols|2008-09|2008|TOT|-7.6|-17.3|-0.1
2808__deng_gai|2005-06|2005|PHI|-0.7|-7.0|0.0
3032979__dennis_schroder|2013-14|2013|ATL|-2.1|-8.3|-1.0
3032979__dennis_schroder|2014-15|2014|ATL|-2.1|-2.4|-0.2
3032979__dennis_schroder|2015-16|2015|ATL|-0.9|-1.4|0.3
3032979__dennis_schroder|2016-17|2016|ATL|-1.4|-0.7|0.8
3032979__dennis_schroder|2017-18|2017|ATL|-3.7|1.0|0.2
2325490__dequan_jones|2012-13|2012|ORL|-1.1|-6.1|-0.8
18__derek_anderson|1997-98|1997|CLE|0.7|1.0|1.4
18__derek_anderson|1998-99|1998|CLE|-0.4|0.8|0.7
18__derek_anderson|1999-00|1999|LAC|-1.9|-0.2|1.0
18__derek_anderson|2000-01|2000|SAS|1.0|3.6|4.0
18__derek_anderson|2001-02|2001|POR|-1.1|0.9|1.3
18__derek_anderson|2002-03|2002|POR|-0.6|2.5|2.9
18__derek_anderson|2003-04|2003|POR|-1.6|0.3|1.1
18__derek_anderson|2004-05|2004|POR|-1.8|-2.1|0.0
18__derek_anderson|2005-06|2005|HOU|0.2|-0.8|0.2
18__derek_anderson|2005-06|2005|MIA|-1.1|-2.5|-0.1
18__derek_anderson|2005-06|2005|TOT|-0.4|-1.5|0.1
18__derek_anderson|2006-07|2006|CHA|-0.4|1.0|0.9
18__derek_anderson|2007-08|2007|CHA|-1.8|-3.7|-0.2
246__derek_fisher|1996-97|1996|LAL|-1.0|-3.5|-0.3
246__derek_fisher|1997-98|1997|LAL|-0.8|-1.3|0.3
246__derek_fisher|1998-99|1998|LAL|-1.2|-1.1|0.2
246__derek_fisher|1999-00|1999|LAL|0.0|-1.6|0.2
246__derek_fisher|2000-01|2000|LAL|-0.6|0.7|0.5
246__derek_fisher|2001-02|2001|LAL|-1.3|0.8|1.4
246__derek_fisher|2002-03|2002|LAL|-1.2|-0.9|0.8
246__derek_fisher|2003-04|2003|LAL|-0.2|-1.4|0.3
246__derek_fisher|2004-05|2004|GSW|-1.3|-1.0|0.6
246__derek_fisher|2005-06|2005|GSW|-0.5|0.5|1.6
246__derek_fisher|2006-07|2006|UTA|-1.3|-1.6|0.2
246__derek_fisher|2007-08|2007|LAL|-1.5|-0.3|1.0
246__derek_fisher|2008-09|2008|LAL|-0.3|0.6|1.6
246__derek_fisher|2009-10|2009|LAL|0.4|-0.8|0.7
246__derek_fisher|2010-11|2010|LAL|0.3|-1.2|0.4
246__derek_fisher|2011-12|2011|LAL|-0.4|-2.4|-0.1
246__derek_fisher|2011-12|2011|OKC|-1.5|-4.6|-0.3
246__derek_fisher|2011-12|2011|TOT|-0.7|-3.0|-0.4
246__derek_fisher|2012-13|2012|DAL|-2.4|-5.1|-0.2
246__derek_fisher|2012-13|2012|OKC|-1.7|-3.5|-0.1
246__derek_fisher|2012-13|2012|TOT|-2.0|-4.1|-0.3
246__derek_fisher|2013-14|2013|OKC|-0.5|-0.5|0.5
343__derek_hood|1999-00|1999|CHH|-10.9|-42.1|0.0
398__dermarr_johnson|2000-01|2000|ATL|-0.3|-3.3|-0.4
398__dermarr_johnson|2001-02|2001|ATL|0.2|-0.9|0.5
398__dermarr_johnson|2003-04|2003|NYK|-1.3|-3.2|-0.1
398__dermarr_johnson|2004-05|2004|DEN|-0.7|0.3|0.7
398__dermarr_johnson|2005-06|2005|DEN|-0.8|-1.2|0.2
398__dermarr_johnson|2006-07|2006|DEN|-0.6|-5.3|-0.3
398__dermarr_johnson|2007-08|2007|SAS|-4.3|-0.4|0.0
2798__deron_williams|2005-06|2005|UTA|-2.4|-2.3|-0.2
2798__deron_williams|2006-07|2006|UTA|-2.0|0.8|2.1
2798__deron_williams|2007-08|2007|UTA|-2.2|2.1|3.2
2798__deron_williams|2008-09|2008|UTA|-2.5|1.8|2.4
2798__deron_williams|2009-10|2009|UTA|-1.0|3.3|3.7
2798__deron_williams|2010-11|2010|NJN|-1.8|0.5|0.3
2798__deron_williams|2010-11|2010|TOT|-2.4|2.8|3.0
2798__deron_williams|2010-11|2010|UTA|-2.6|3.3|2.7
2798__deron_williams|2011-12|2011|NJN|-2.8|2.1|2.1
2798__deron_williams|2012-13|2012|BRK|-2.0|3.5|3.9
2798__deron_williams|2013-14|2013|BRK|-1.5|1.2|1.6
2798__deron_williams|2014-15|2014|BRK|-1.2|0.1|1.1
2798__deron_williams|2015-16|2015|DAL|-1.0|-0.1|1.0
2798__deron_williams|2016-17|2016|CLE|-2.6|-4.5|-0.3
2798__deron_williams|2016-17|2016|DAL|-2.4|-1.4|0.2
2798__deron_williams|2016-17|2016|TOT|-2.4|-2.3|-0.1
3967__derrick_brown|2009-10|2009|CHA|0.3|-2.2|0.0
3967__derrick_brown|2010-11|2010|CHA|0.2|-1.7|0.0
3967__derrick_brown|2010-11|2010|NYK|-0.7|0.8|0.1
3967__derrick_brown|2010-11|2010|TOT|0.1|-1.3|0.1
3967__derrick_brown|2011-12|2011|CHA|-1.2|-1.5|0.2
3193__derrick_byars|2011-12|2011|SAS|-1.1|0.6|0.0
4272__derrick_caracter|2010-11|2010|LAL|-0.3|-4.9|-0.2
156__derrick_coleman|1990-91|1990|NJN|0.7|0.5|1.7
156__derrick_coleman|1991-92|1991|NJN|0.7|1.9|2.2
156__derrick_coleman|1992-93|1992|NJN|2.9|4.8|4.8
156__derrick_coleman|1993-94|1993|NJN|2.1|4.5|4.5
156__derrick_coleman|1994-95|1994|NJN|1.5|2.1|2.2
156__derrick_coleman|1995-96|1995|PHI|-0.5|-4.5|-0.2
156__derrick_coleman|1996-97|1996|PHI|0.4|0.1|1.1
156__derrick_coleman|1997-98|1997|PHI|0.4|-0.2|1.0
156__derrick_coleman|1998-99|1998|CHH|0.9|-1.1|0.3
156__derrick_coleman|1999-00|1999|CHH|1.3|1.1|1.8
156__derrick_coleman|2000-01|2000|CHH|-0.3|-3.3|-0.2
156__derrick_coleman|2001-02|2001|PHI|0.8|0.7|1.4
156__derrick_coleman|2002-03|2002|PHI|1.6|1.1|1.4
156__derrick_coleman|2003-04|2003|PHI|1.3|-2.0|0.0
156__derrick_coleman|2004-05|2004|DET|-5.5|-17.4|-0.2
201__derrick_dial|1999-00|1999|SAS|-2.4|-3.5|0.0
201__derrick_dial|2000-01|2000|SAS|-0.1|-1.4|0.0
201__derrick_dial|2001-02|2001|NJN|0.1|-5.1|-0.2
201__derrick_dial|2001-02|2001|TOR|-2.1|-3.1|0.0
201__derrick_dial|2001-02|2001|TOT|-0.2|-4.7|-0.2
201__derrick_dial|2003-04|2003|ORL|-2.4|-4.2|0.0
4257__derrick_favors|2010-11|2010|NJN|-0.2|-2.7|-0.2
4257__derrick_favors|2010-11|2010|TOT|0.0|-2.1|0.0
4257__derrick_favors|2010-11|2010|UTA|0.5|-0.7|0.1
4257__derrick_favors|2011-12|2011|UTA|0.5|-0.8|0.4
4257__derrick_favors|2012-13|2012|UTA|2.7|1.1|1.4
4257__derrick_favors|2013-14|2013|UTA|1.4|0.7|1.5
4257__derrick_favors|2014-15|2014|UTA|1.7|2.4|2.6
4257__derrick_favors|2015-16|2015|UTA|2.3|2.7|2.3
4257__derrick_favors|2016-17|2016|UTA|2.3|-0.1|0.6
4257__derrick_favors|2017-18|2017|UTA|0.6|-0.7|0.1
538__derrick_mckey|1987-88|1987|SEA|1.2|0.8|1.2
538__derrick_mckey|1988-89|1988|SEA|0.6|2.2|3.0
538__derrick_mckey|1989-90|1989|SEA|1.0|2.0|2.8
538__derrick_mckey|1990-91|1990|SEA|0.7|2.3|2.7
538__derrick_mckey|1991-92|1991|SEA|0.4|1.1|1.4
538__derrick_mckey|1992-93|1992|SEA|1.1|2.5|2.8
538__derrick_mckey|1993-94|1993|IND|2.0|2.2|2.8
538__derrick_mckey|1994-95|1994|IND|2.2|3.5|3.9
538__derrick_mckey|1995-96|1995|IND|1.7|2.8|3.0
538__derrick_mckey|1996-97|1996|IND|2.2|0.8|1.0
538__derrick_mckey|1997-98|1997|IND|2.9|1.4|1.1
538__derrick_mckey|1998-99|1998|IND|1.8|1.7|0.2
538__derrick_mckey|1999-00|1999|IND|2.8|1.9|0.6
538__derrick_mckey|2000-01|2000|IND|2.4|-0.5|0.4
538__derrick_mckey|2001-02|2001|PHI|2.5|0.4|0.5
3456__derrick_rose|2008-09|2008|CHI|-1.5|-0.6|1.1
3456__derrick_rose|2009-10|2009|CHI|-1.3|0.5|1.8
3456__derrick_rose|2010-11|2010|CHI|0.1|5.9|6.0
3456__derrick_rose|2011-12|2011|CHI|-0.6|4.9|2.4
3456__derrick_rose|2013-14|2013|CHI|-2.3|-5.1|-0.2
3456__derrick_rose|2014-15|2014|CHI|-2.3|-1.3|0.3
3456__derrick_rose|2015-16|2015|CHI|-2.1|-3.3|-0.7
3456__derrick_rose|2016-17|2016|NYK|-2.2|-1.9|0.0
3456__derrick_rose|2017-18|2017|CLE|-4.9|-8.0|-0.3
6480__derrick_williams|2011-12|2011|MIN|-0.8|-3.1|-0.4
6480__derrick_williams|2012-13|2012|MIN|-1.5|-3.7|-0.8
6480__derrick_williams|2013-14|2013|MIN|-1.7|-7.7|-0.2
6480__derrick_williams|2013-14|2013|SAC|-0.4|-2.1|-0.1
6480__derrick_williams|2013-14|2013|TOT|-0.5|-2.6|-0.3
6480__derrick_williams|2014-15|2014|SAC|-2.7|-3.2|-0.5
6480__derrick_williams|2015-16|2015|NYK|-2.4|-2.6|-0.2
6480__derrick_williams|2016-17|2016|CLE|-2.1|-3.2|-0.1
6480__derrick_williams|2016-17|2016|MIA|-1.4|-5.2|-0.3
6480__derrick_williams|2016-17|2016|TOT|-1.8|-4.2|-0.4
2180__derrick_zimmerman|2005-06|2005|NJN|-2.6|-9.7|-0.1
992__desagana_diop|2001-02|2001|CLE|1.1|-8.0|-0.2
992__desagana_diop|2002-03|2002|CLE|3.4|-3.5|-0.3
992__desagana_diop|2003-04|2003|CLE|3.0|-0.7|0.2
992__desagana_diop|2004-05|2004|CLE|3.3|-3.0|-0.1
992__desagana_diop|2005-06|2005|DAL|4.8|3.4|2.1
992__desagana_diop|2006-07|2006|DAL|4.7|2.4|1.7
992__desagana_diop|2007-08|2007|DAL|3.8|2.7|1.1
992__desagana_diop|2007-08|2007|NJN|2.1|-2.4|0.0
992__desagana_diop|2007-08|2007|TOT|3.3|1.1|1.0
992__desagana_diop|2008-09|2008|CHA|3.0|-1.0|0.1
992__desagana_diop|2008-09|2008|DAL|3.0|-0.8|0.1
992__desagana_diop|2008-09|2008|TOT|3.0|-0.9|0.3
992__desagana_diop|2009-10|2009|CHA|3.0|-2.0|0.0
992__desagana_diop|2010-11|2010|CHA|4.2|-3.3|-0.1
992__desagana_diop|2011-12|2011|CHA|1.7|-4.1|-0.2
992__desagana_diop|2012-13|2012|CHA|3.0|-4.1|-0.1
808__deshawn_stevenson|2000-01|2000|UTA|-1.7|-7.8|-0.4
808__deshawn_stevenson|2001-02|2001|UTA|-1.0|-4.9|-0.8
808__deshawn_stevenson|2002-03|2002|UTA|-1.9|-6.7|-0.9
808__deshawn_stevenson|2003-04|2003|ORL|-1.9|-3.2|-0.3
808__deshawn_stevenson|2003-04|2003|TOT|-1.9|-3.5|-0.9
808__deshawn_stevenson|2003-04|2003|UTA|-1.9|-3.7|-0.6
808__deshawn_stevenson|2004-05|2004|ORL|-3.1|-5.9|-1.1
808__deshawn_stevenson|2005-06|2005|ORL|-0.8|-2.6|-0.4
808__deshawn_stevenson|2006-07|2006|WAS|-1.9|-1.7|0.2
808__deshawn_stevenson|2007-08|2007|WAS|-1.7|-0.4|1.1
808__deshawn_stevenson|2008-09|2008|WAS|-2.5|-4.7|-0.6
808__deshawn_stevenson|2009-10|2009|DAL|-0.8|-5.6|-0.2
808__deshawn_stevenson|2009-10|2009|TOT|-0.5|-5.0|-0.7
808__deshawn_stevenson|2009-10|2009|WAS|-0.4|-4.8|-0.4
808__deshawn_stevenson|2010-11|2010|DAL|-0.8|-0.3|0.5
808__deshawn_stevenson|2011-12|2011|NJN|-1.4|-4.5|-0.6
808__deshawn_stevenson|2012-13|2012|ATL|-0.6|-1.5|0.1
2459__desmon_farmer|2006-07|2006|SEA|-7.8|-6.4|0.0
2459__desmon_farmer|2008-09|2008|SAS|-2.2|-8.4|-0.1
2366__desmond_ferguson|2003-04|2003|POR|-5.8|-7.1|0.0
518__desmond_mason|2000-01|2000|SEA|-1.1|-3.0|-0.4
518__desmond_mason|2001-02|2001|SEA|-0.7|-1.6|0.3
518__desmond_mason|2002-03|2002|MIL|-1.5|-0.6|0.3
518__desmond_mason|2002-03|2002|SEA|-0.2|-1.4|0.3
518__desmond_mason|2002-03|2002|TOT|-0.6|-1.1|0.6
518__desmond_mason|2003-04|2003|MIL|-1.0|-0.3|1.1
518__desmond_mason|2004-05|2004|MIL|-1.3|-1.4|0.4
518__desmond_mason|2005-06|2005|NOK|-1.0|-5.5|-1.8
518__desmond_mason|2006-07|2006|NOK|-0.5|-3.5|-1.0
518__desmond_mason|2007-08|2007|MIL|-0.6|-2.6|-0.2
518__desmond_mason|2008-09|2008|OKC|0.1|-4.9|-0.8
518__desmond_mason|2009-10|2009|SAC|-0.6|-6.5|-0.1
2364__desmond_penigar|2003-04|2003|ORL|-2.3|-6.1|-0.1
267__devean_george|1999-00|1999|LAL|-2.2|-4.0|-0.2
267__devean_george|2000-01|2000|LAL|-2.5|-7.3|-0.8
267__devean_george|2001-02|2001|LAL|1.1|0.7|1.2
267__devean_george|2002-03|2002|LAL|-0.2|-1.3|0.3
267__devean_george|2003-04|2003|LAL|1.1|0.1|1.1
267__devean_george|2004-05|2004|LAL|-2.4|-3.2|-0.1
267__devean_george|2005-06|2005|LAL|0.7|-0.8|0.5
267__devean_george|2006-07|2006|DAL|0.8|-0.6|0.4
267__devean_george|2007-08|2007|DAL|0.3|-2.9|-0.2
267__devean_george|2008-09|2008|DAL|0.2|-1.8|0.0
267__devean_george|2009-10|2009|GSW|-0.6|-0.6|0.3
1858__devin_brown|2002-03|2002|DEN|0.7|-6.0|-0.1
1858__devin_brown|2002-03|2002|SAS|-2.4|-5.5|0.0
1858__devin_brown|2002-03|2002|TOT|0.0|-5.9|-0.1
1858__devin_brown|2003-04|2003|SAS|0.3|-2.4|-0.1
1858__devin_brown|2004-05|2004|SAS|0.6|0.4|0.7
1858__devin_brown|2005-06|2005|UTA|-1.7|-3.7|-0.7
1858__devin_brown|2006-07|2006|NOK|-0.3|1.0|1.2
1858__devin_brown|2007-08|2007|CLE|-0.4|-2.2|-0.1
1858__devin_brown|2008-09|2008|NOH|-1.3|-5.0|-0.7
1858__devin_brown|2009-10|2009|CHI|-0.9|-8.9|-0.2
1858__devin_brown|2009-10|2009|NOH|-1.5|-2.5|-0.1
1858__devin_brown|2009-10|2009|TOT|-1.4|-3.0|-0.3
4256__devin_ebanks|2010-11|2010|LAL|-2.5|-4.3|-0.1
4256__devin_ebanks|2011-12|2011|LAL|-0.2|-3.4|-0.1
4256__devin_ebanks|2012-13|2012|LAL|-2.2|-7.6|-0.3
2886__devin_green|2005-06|2005|LAL|-1.6|-7.7|-0.2
2382__devin_harris|2004-05|2004|DAL|0.3|1.1|0.9
2382__devin_harris|2005-06|2005|DAL|-0.4|0.6|0.8
2382__devin_harris|2006-07|2006|DAL|0.9|1.9|2.1
2382__devin_harris|2007-08|2007|DAL|-0.9|1.7|1.1
2382__devin_harris|2007-08|2007|NJN|-1.6|0.1|0.5
2382__devin_harris|2007-08|2007|TOT|-1.2|1.0|1.6
2382__devin_harris|2008-09|2008|NJN|-1.5|2.5|2.8
2382__devin_harris|2009-10|2009|NJN|-2.0|-0.5|0.8
2382__devin_harris|2010-11|2010|NJN|-2.6|-0.9|0.5
2382__devin_harris|2010-11|2010|TOT|-2.9|-1.3|0.4
2382__devin_harris|2010-11|2010|UTA|-3.9|-2.5|-0.1
2382__devin_harris|2011-12|2011|UTA|-2.4|0.3|1.0
2382__devin_harris|2012-13|2012|ATL|-0.9|-0.1|0.7
2382__devin_harris|2013-14|2013|DAL|-2.1|-1.6|0.1
2382__devin_harris|2014-15|2014|DAL|-0.8|1.2|1.3
2382__devin_harris|2015-16|2015|DAL|0.4|0.3|0.7
2382__devin_harris|2016-17|2016|DAL|-0.3|-0.4|0.4
2382__devin_harris|2017-18|2017|DAL|-2.5|-2.3|0.0
2580913__dewayne_dedmon|2013-14|2013|GSW|-3.1|-13.3|0.0
2580913__dewayne_dedmon|2013-14|2013|ORL|0.4|-4.6|-0.2
2580913__dewayne_dedmon|2013-14|2013|PHI|-0.5|-7.9|-0.2
2580913__dewayne_dedmon|2013-14|2013|TOT|0.0|-6.0|-0.4
2580913__dewayne_dedmon|2014-15|2014|ORL|0.3|-3.3|-0.3
2580913__dewayne_dedmon|2015-16|2015|ORL|1.3|-1.3|0.1
2580913__dewayne_dedmon|2016-17|2016|SAS|3.2|1.7|1.2
2580913__dewayne_dedmon|2017-18|2017|ATL|0.1|-2.2|0.0
4283__dexter_pittman|2010-11|2010|MIA|-5.5|-21.2|-0.1
4283__dexter_pittman|2011-12|2011|MIA|-0.6|-4.0|-0.2
