MatchID|Team1|InningsNumteam1|runrate_t1|score_t1|mean_sr_t1_bin_3|median_sr_t1_bin_3|mean_er_t1_bin_3|median_er_t1_bin_3|Team2|InningsNumteam2|runrate_t2|score_t2|mean_sr_t2_bin_3|median_sr_t2_bin_3|mean_er_t2_bin_3|median_er_t2_bin_3|Won_By|Winning_type
548369|Delhi_Daredevils|2|7.360000|140.000000|120.053420|138.361266|7.915106|7.915106|Kings_XI_Punjab|1|6.800000|136.000000|91.270874|112.334574|6.450565|6.312500|Delhi_Daredevils|5_wickets_(with_6_balls_remaining)
548368|Kolkata_Knight_Riders|1|7.900000|158.000000|121.931511|120.971867|7.904467|7.904467|Chennai_Super_Kings|2|8.000000|160.000000|112.357523|114.225352|7.127670|7.401190|Chennai_Super_Kings|5_wickets_(with_0_balls_remaining)
548367|Royal_Challengers_Bangalore|1|8.550000|171.000000|101.869918|126.822157|7.743539|8.285706|Mumbai_Indians|2|8.790000|173.000000|94.585636|110.000000|8.079606|8.270270|Mumbai_Indians|5_wickets_(with_2_balls_remaining)
548366|Kings_XI_Punjab|2|9.700000|194.000000|110.424100|112.514866|6.921257|6.539484|Deccan_Chargers|1|9.500000|190.000000|115.760831|117.516447|7.067227|6.580882|Kings_XI_Punjab|4_wickets_(with_0_balls_remaining)
548365|Rajasthan_Royals|1|8.500000|170.000000|130.566313|145.238095|7.010816|7.062315|Pune_Warriors|2|6.250000|125.000000|101.807438|115.213816|7.589083|7.615954|Rajasthan_Royals|45_runs
548364|Chennai_Super_Kings|2|7.500000|115.000000|116.929263|120.000000|7.396351|7.916667|Delhi_Daredevils|1|5.700000|114.000000|120.430943|138.361266|7.587343|6.931818|Chennai_Super_Kings|9_wickets_(with_28_balls_remaining)
548363|Kolkata_Knight_Riders|2|7.750000|155.000000|124.230301|120.785559|7.771199|7.904467|Mumbai_Indians|1|9.100000|182.000000|101.993043|114.942529|8.006136|8.270270|Mumbai_Indians|27_runs
548362|Pune_Warriors|2|6.900000|138.000000|89.819793|102.035419|7.938414|7.885835|Royal_Challengers_Bangalore|1|8.650000|173.000000|101.869918|126.822157|7.743539|8.285706|Royal_Challengers_Bangalore|35_runs
548361|Rajasthan_Royals|1|6.300000|126.000000|130.566313|145.238095|7.010816|7.062315|Chennai_Super_Kings|2|6.990000|127.000000|116.929263|120.000000|7.396351|7.916667|Chennai_Super_Kings|4_wickets_(with_11_balls_remaining)
548329|Deccan_Chargers|1|9.350000|187.000000|108.487702|122.532895|6.519231|6.000000|Delhi_Daredevils|2|11.580000|193.000000|115.475277|138.361266|8.221182|8.833333|Delhi_Daredevils|9_wickets_(with_20_balls_remaining)
548360|Mumbai_Indians|1|7.050000|141.000000|110.600961|110.000000|7.756560|7.680029|Royal_Challengers_Bangalore|2|7.880000|142.000000|101.869918|126.822157|7.743539|8.285706|Royal_Challengers_Bangalore|9_wickets_(with_12_balls_remaining)
548359|Deccan_Chargers|2|7.250000|145.000000|113.833632|122.532895|6.498756|6.000000|Kings_XI_Punjab|1|8.500000|170.000000|91.270874|112.334574|6.450565|6.312500|Kings_XI_Punjab|25_runs
548358|Pune_Warriors|1|6.250000|125.000000|109.339739|115.213816|8.018431|7.885835|Rajasthan_Royals|2|7.710000|126.000000|125.774958|133.488613|7.010816|7.062315|Rajasthan_Royals|7_wickets_(with_22_balls_remaining)
548357|Delhi_Daredevils|1|7.650000|153.000000|120.053420|138.361266|7.915106|7.915106|Kolkata_Knight_Riders|2|8.250000|154.000000|129.387370|128.189283|8.338610|8.742268|Kolkata_Knight_Riders|6_wickets_(with_8_balls_remaining)
548356|Royal_Challengers_Bangalore|2|9.820000|185.000000|110.514904|128.411079|7.623536|8.229167|Deccan_Chargers|1|9.050000|181.000000|98.912997|112.500000|6.137255|6.000000|Royal_Challengers_Bangalore|5_wickets_(with_7_balls_remaining)
548355|Mumbai_Indians|2|8.700000|174.000000|91.444266|106.250000|8.035499|7.998512|Chennai_Super_Kings|1|8.650000|173.000000|111.884825|116.216216|7.795743|7.958333|Mumbai_Indians|2_wickets_(with_0_balls_remaining)
548354|Kings_XI_Punjab|2|6.700000|134.000000|110.424100|112.514866|6.921257|6.539484|Rajasthan_Royals|1|8.850000|177.000000|130.566313|145.238095|7.010816|7.062315|Rajasthan_Royals|43_runs
548353|Kolkata_Knight_Riders|1|7.500000|150.000000|121.931511|120.971867|7.904467|7.904467|Pune_Warriors|2|7.150000|143.000000|102.256405|102.035419|7.770689|7.600000|Kolkata_Knight_Riders|7_runs
548352|Chennai_Super_Kings|1|8.000000|160.000000|111.884825|116.216216|7.795743|7.958333|Deccan_Chargers|2|7.500000|150.000000|115.760831|117.516447|7.067227|6.580882|Chennai_Super_Kings|10_runs
548351|Pune_Warriors|2|5.950000|119.000000|107.790938|108.552632|7.771966|7.742918|Mumbai_Indians|1|6.000000|120.000000|102.164515|110.256410|7.580730|7.680029|Mumbai_Indians|1_run
548350|Royal_Challengers_Bangalore|1|7.900000|158.000000|111.140655|123.000120|7.346373|8.229167|Kings_XI_Punjab|2|8.210000|163.000000|110.424100|112.514866|6.921257|6.539484|Kings_XI_Punjab|4_wickets_(with_1_ball_remaining)
548349|Rajasthan_Royals|1|7.050000|141.000000|137.394321|146.428571|7.653061|7.653061|Delhi_Daredevils|2|9.390000|144.000000|119.801742|138.361266|8.810071|9.111111|Delhi_Daredevils|6_wickets_(with_28_balls_remaining)
548348|Deccan_Chargers|1|9.300000|186.000000|103.369381|117.516447|6.679864|6.580882|Pune_Warriors|2|8.650000|173.000000|106.093905|105.476316|7.249216|7.885835|Deccan_Chargers|13_runs
548347|Chennai_Super_Kings|1|6.950000|139.000000|130.996283|130.559611|7.529076|7.958333|Kolkata_Knight_Riders|2|7.110000|140.000000|129.387370|128.189283|8.338610|8.742268|Kolkata_Knight_Riders|5_wickets_(with_2_balls_remaining)
548346|Mumbai_Indians|2|5.550000|101.000000|89.593550|105.000000|7.685732|7.809524|Deccan_Chargers|1|5.350000|100.000000|116.280565|119.075651|7.315320|7.161765|Mumbai_Indians|5_wickets_(with_11_balls_remaining)
548345|Delhi_Daredevils|1|7.600000|152.000000|119.801742|138.361266|8.810071|9.111111|Rajasthan_Royals|2|7.550000|151.000000|131.558442|145.238095|nan|nan|Delhi_Daredevils|1_run
548344|Kolkata_Knight_Riders|1|9.500000|190.000000|129.387370|128.189283|8.338610|8.742268|Royal_Challengers_Bangalore|2|7.150000|143.000000|114.227641|126.822157|7.586263|8.285706|Kolkata_Knight_Riders|47_runs
548343|Chennai_Super_Kings|2|7.450000|149.000000|121.021536|118.108108|8.092906|8.181818|Kings_XI_Punjab|1|7.800000|156.000000|91.270874|112.334574|6.450565|6.312500|Kings_XI_Punjab|7_runs
548342|Delhi_Daredevils|1|10.350000|207.000000|119.801742|138.361266|8.810071|9.111111|Mumbai_Indians|2|8.500000|170.000000|105.762086|110.256410|7.610145|7.869018|Delhi_Daredevils|37_runs
548341|Pune_Warriors|2|7.950000|159.000000|101.431820|108.552632|6.627565|7.085775|Deccan_Chargers|1|8.850000|177.000000|115.803243|124.092099|6.950990|7.123134|Deccan_Chargers|18_runs
548337|Pune_Warriors|1|7.300000|146.000000|105.903276|124.757282|7.823993|8.085775|Delhi_Daredevils|2|9.250000|148.000000|119.801742|138.361266|8.810071|9.111111|Delhi_Daredevils|8_wickets_(with_24_balls_remaining)
548336|Rajasthan_Royals|2|7.150000|143.000000|131.558442|145.238095|nan|nan|Royal_Challengers_Bangalore|1|9.450000|189.000000|114.227641|126.822157|7.586263|8.285706|Royal_Challengers_Bangalore|46_runs
548335|Deccan_Chargers|1|6.300000|126.000000|103.369381|117.516447|6.679864|6.580882|Kolkata_Knight_Riders|2|6.680000|127.000000|129.387370|128.189283|8.338610|8.742268|Kolkata_Knight_Riders|5_wickets_(with_6_balls_remaining)
548334|Mumbai_Indians|1|8.150000|163.000000|108.358247|116.000000|7.497259|7.584762|Kings_XI_Punjab|2|8.410000|164.000000|91.270874|112.334574|6.450565|6.312500|Kings_XI_Punjab|6_wickets_(with_3_balls_remaining)
548333|Delhi_Daredevils|2|8.600000|172.000000|119.801742|138.361266|8.810071|9.111111|Pune_Warriors|1|9.600000|192.000000|105.326820|121.875000|7.589083|7.615954|Pune_Warriors|20_runs
548332|Chennai_Super_Kings|2|7.350000|147.000000|116.381300|116.216216|7.820666|7.958333|Rajasthan_Royals|1|7.300000|146.000000|131.558442|145.238095|nan|nan|Chennai_Super_Kings|7_wickets_(with_0_balls_remaining)
548331|Kings_XI_Punjab|1|8.150000|163.000000|91.270874|112.334574|6.450565|6.312500|Royal_Challengers_Bangalore|2|8.510000|166.000000|111.140655|123.000120|7.346373|8.229167|Royal_Challengers_Bangalore|5_wickets_(with_3_balls_remaining)
548330|Chennai_Super_Kings|1|8.200000|164.000000|116.381300|116.216216|7.820666|7.958333|Pune_Warriors|2|7.550000|151.000000|104.839017|115.213816|6.771266|7.346072|Chennai_Super_Kings|13_runs
548321|Delhi_Daredevils|2|8.450000|162.000000|119.801742|138.361266|8.810071|9.111111|Deccan_Chargers|1|7.850000|157.000000|113.986087|117.516447|7.644150|7.734729|Delhi_Daredevils|5_wickets_(with_5_balls_remaining)
548328|Kings_XI_Punjab|1|6.200000|124.000000|83.757433|97.307692|6.247014|6.292614|Kolkata_Knight_Riders|2|7.690000|127.000000|129.387370|128.189283|8.338610|8.742268|Kolkata_Knight_Riders|8_wickets_(with_21_balls_remaining)
548327|Royal_Challengers_Bangalore|2|9.300000|186.000000|114.227641|126.822157|7.586263|8.285706|Pune_Warriors|1|9.100000|182.000000|103.433443|108.552632|6.909389|7.473036|Royal_Challengers_Bangalore|6_wickets_(with_0_balls_remaining)
548326|Rajasthan_Royals|2|10.010000|197.000000|129.103614|133.488613|6.317073|6.317073|Deccan_Chargers|1|9.800000|196.000000|114.283304|122.532895|7.644150|7.734729|Rajasthan_Royals|5_wickets_(with_2_balls_remaining)
548325|Mumbai_Indians|1|4.750000|92.000000|105.843108|113.000000|7.079793|6.800000|Delhi_Daredevils|2|6.260000|93.000000|119.801742|138.361266|8.810071|9.111111|Delhi_Daredevils|7_wickets_(with_31_balls_remaining)
548324|Royal_Challengers_Bangalore|2|6.850000|136.000000|98.120561|119.178082|7.168489|7.355324|Rajasthan_Royals|1|9.750000|195.000000|129.103614|133.488613|6.317073|6.317073|Rajasthan_Royals|59_runs
548323|Kolkata_Knight_Riders|2|6.600000|132.000000|119.021968|120.785559|7.446748|7.487879|Kings_XI_Punjab|1|6.700000|134.000000|83.757433|97.307692|6.247014|6.292614|Kings_XI_Punjab|2_runs
548322|Pune_Warriors|2|8.060000|156.000000|103.433443|108.552632|6.909389|7.473036|Chennai_Super_Kings|1|7.750000|155.000000|118.506598|116.216216|8.092906|8.181818|Pune_Warriors|7_wickets_(with_4_balls_remaining)
548320|Kolkata_Knight_Riders|2|7.080000|137.000000|119.021968|120.785559|7.446748|7.487879|Rajasthan_Royals|1|6.550000|131.000000|129.103614|133.488613|6.317073|6.317073|Kolkata_Knight_Riders|5_wickets_(with_4_balls_remaining)
548319|Kings_XI_Punjab|2|6.560000|116.000000|83.757433|97.307692|6.247014|6.292614|Pune_Warriors|1|6.050000|115.000000|103.433443|108.552632|6.909389|7.473036|Kings_XI_Punjab|7_wickets_(with_14_balls_remaining)
548318|Chennai_Super_Kings|2|10.400000|208.000000|123.092650|118.108108|7.924909|7.958333|Royal_Challengers_Bangalore|1|10.250000|205.000000|98.120561|119.178082|7.168489|7.355324|Chennai_Super_Kings|5_wickets_(with_0_balls_remaining)
548317|Mumbai_Indians|1|9.850000|197.000000|98.644832|113.000000|7.624087|7.809524|Rajasthan_Royals|2|8.640000|170.000000|129.103614|133.488613|6.317073|6.317073|Mumbai_Indians|27_runs
548316|Delhi_Daredevils|2|8.320000|111.000000|120.179265|138.361266|8.340508|8.021465|Chennai_Super_Kings|1|5.500000|110.000000|123.092650|118.108108|7.924909|7.958333|Delhi_Daredevils|8_wickets_(with_40_balls_remaining)
548315|Royal_Challengers_Bangalore|2|6.150000|123.000000|98.120561|119.178082|7.168489|7.355324|Kolkata_Knight_Riders|1|8.250000|165.000000|125.828354|120.971867|7.798778|7.909091|Kolkata_Knight_Riders|42_runs
548314|Deccan_Chargers|1|6.900000|138.000000|115.760831|117.516447|7.067227|6.580882|Mumbai_Indians|2|7.100000|142.000000|98.644832|113.000000|7.624087|7.809524|Mumbai_Indians|5_wickets_(with_0_balls_remaining)
548313|Pune_Warriors|1|8.300000|166.000000|98.052804|102.400000|6.822052|7.600000|Kings_XI_Punjab|2|7.200000|144.000000|77.915894|93.333333|6.247014|6.292614|Pune_Warriors|22_runs
548312|Rajasthan_Royals|1|8.200000|164.000000|129.103614|133.488613|6.317073|6.317073|Kolkata_Knight_Riders|2|7.100000|142.000000|129.387370|128.189283|8.338610|8.742268|Rajasthan_Royals|22_runs
548311|Deccan_Chargers|2|6.930000|119.000000|114.406418|112.500000|7.672969|7.161765|Chennai_Super_Kings|1|9.650000|193.000000|123.092650|118.108108|7.924909|7.958333|Chennai_Super_Kings|74_runs
548310|Royal_Challengers_Bangalore|1|7.850000|157.000000|92.084051|112.841074|6.956354|6.481481|Delhi_Daredevils|2|6.850000|137.000000|118.730856|144.680851|7.543404|6.800000|Royal_Challengers_Bangalore|20_runs
548309|Rajasthan_Royals|1|9.550000|191.000000|129.103614|133.488613|6.317073|6.317073|Kings_XI_Punjab|2|8.000000|160.000000|80.565466|101.282051|6.450565|6.312500|Rajasthan_Royals|31_runs
548308|Mumbai_Indians|2|5.050000|101.000000|98.644832|113.000000|7.624087|7.809524|Pune_Warriors|1|6.450000|129.000000|97.125958|98.700000|6.606009|7.519101|Pune_Warriors|28_runs
548307|Kolkata_Knight_Riders|1|8.080000|97.000000|129.387370|128.189283|8.338610|8.742268|Delhi_Daredevils|2|8.950000|100.000000|117.942380|129.340426|7.587343|6.931818|Delhi_Daredevils|8_wickets_(with_5_balls_remaining)
548306|Chennai_Super_Kings|1|5.640000|112.000000|123.092650|118.108108|7.924909|7.958333|Mumbai_Indians|2|6.830000|115.000000|112.736950|116.000000|7.461435|7.680029|Mumbai_Indians|8_wickets_(with_19_balls_remaining)
