PlayerID_Name|Year|AVG|OBP|OPS|WAR
1510__fred_mcgriff|1992|0.286000|0.394000|0.950000|4.900000
1510__fred_mcgriff|1993|0.310000|0.392000|1.004000|3.100000
1510__fred_mcgriff|1993|0.275000|0.361000|0.858000|0.800000
1510__fred_mcgriff|1993|0.291000|0.375000|0.924000|3.900000
1510__fred_mcgriff|1994|0.318000|0.389000|1.012000|4.300000
1510__fred_mcgriff|1995|0.280000|0.361000|0.850000|1.200000
1510__fred_mcgriff|1996|0.295000|0.365000|0.859000|1.400000
1510__fred_mcgriff|1997|0.277000|0.356000|0.797000|0.000000
1510__fred_mcgriff|1998|0.284000|0.371000|0.814000|2.600000
1510__fred_mcgriff|1999|0.310000|0.405000|0.957000|3.700000
1510__fred_mcgriff|2000|0.277000|0.373000|0.825000|-0.100000
1510__fred_mcgriff|2001|0.282000|0.383000|0.942000|1.100000
1510__fred_mcgriff|2001|0.318000|0.387000|0.923000|2.300000
1510__fred_mcgriff|2001|0.306000|0.386000|0.930000|3.400000
1510__fred_mcgriff|2002|0.273000|0.353000|0.858000|1.900000
1510__fred_mcgriff|2003|0.249000|0.322000|0.750000|0.200000
1510__fred_mcgriff|2004|0.181000|0.272000|0.578000|-0.700000
1605__mark_mclemore|1986|0.000000|0.200000|0.200000|0.200000
1605__mark_mclemore|1987|0.236000|0.310000|0.610000|-0.100000
1605__mark_mclemore|1988|0.240000|0.312000|0.642000|1.200000
1605__mark_mclemore|1989|0.243000|0.295000|0.586000|-0.200000
1605__mark_mclemore|1990|0.146000|0.212000|0.400000|-0.400000
1605__mark_mclemore|1990|0.167000|0.167000|0.334000|-0.200000
1605__mark_mclemore|1990|0.150000|0.203000|0.386000|-0.600000
1605__mark_mclemore|1991|0.148000|0.221000|0.385000|-0.500000
1605__mark_mclemore|1992|0.246000|0.308000|0.602000|0.000000
1605__mark_mclemore|1993|0.284000|0.353000|0.721000|2.000000
1605__mark_mclemore|1994|0.257000|0.354000|0.675000|1.100000
1605__mark_mclemore|1995|0.261000|0.346000|0.704000|1.100000
1605__mark_mclemore|1996|0.290000|0.389000|0.768000|4.000000
1605__mark_mclemore|1997|0.261000|0.338000|0.668000|0.300000
1605__mark_mclemore|1998|0.247000|0.369000|0.686000|2.200000
1605__mark_mclemore|1999|0.274000|0.363000|0.729000|1.600000
1605__mark_mclemore|2000|0.245000|0.353000|0.669000|1.000000
1605__mark_mclemore|2001|0.286000|0.384000|0.790000|3.200000
1605__mark_mclemore|2002|0.270000|0.380000|0.775000|1.400000
1605__mark_mclemore|2003|0.233000|0.318000|0.632000|-0.700000
1605__mark_mclemore|2004|0.248000|0.355000|0.683000|-0.800000
1720__ruben_sierra|1986|0.264000|0.302000|0.778000|1.200000
1720__ruben_sierra|1987|0.263000|0.302000|0.772000|0.700000
1720__ruben_sierra|1988|0.254000|0.301000|0.725000|2.100000
1720__ruben_sierra|1989|0.306000|0.347000|0.890000|5.500000
1720__ruben_sierra|1990|0.280000|0.330000|0.756000|1.300000
1720__ruben_sierra|1991|0.307000|0.357000|0.859000|4.900000
1720__ruben_sierra|1992|0.277000|0.359000|0.785000|0.800000
1720__ruben_sierra|1992|0.278000|0.315000|0.761000|2.200000
1720__ruben_sierra|1992|0.278000|0.323000|0.766000|3.000000
1720__ruben_sierra|1993|0.233000|0.288000|0.678000|-2.000000
1720__ruben_sierra|1994|0.268000|0.298000|0.782000|0.000000
1720__ruben_sierra|1995|0.260000|0.322000|0.750000|-0.200000
1720__ruben_sierra|1995|0.265000|0.323000|0.789000|-0.600000
1720__ruben_sierra|1995|0.263000|0.323000|0.772000|-0.800000
1720__ruben_sierra|1996|0.222000|0.306000|0.616000|-0.400000
1720__ruben_sierra|1996|0.258000|0.327000|0.730000|-1.100000
1720__ruben_sierra|1996|0.247000|0.320000|0.695000|-1.500000
1720__ruben_sierra|1997|0.208000|0.250000|0.604000|-0.100000
1720__ruben_sierra|1997|0.244000|0.292000|0.681000|0.000000
1720__ruben_sierra|1997|0.232000|0.277000|0.654000|-0.100000
1720__ruben_sierra|1998|0.216000|0.247000|0.706000|-0.300000
1720__ruben_sierra|2000|0.233000|0.281000|0.564000|-0.500000
1720__ruben_sierra|2001|0.291000|0.322000|0.883000|0.800000
1720__ruben_sierra|2002|0.270000|0.319000|0.737000|-0.200000
1720__ruben_sierra|2003|0.276000|0.323000|0.760000|0.000000
1720__ruben_sierra|2003|0.263000|0.333000|0.731000|-0.100000
1720__ruben_sierra|2003|0.270000|0.327000|0.747000|-0.100000
1720__ruben_sierra|2004|0.244000|0.296000|0.752000|-0.100000
1720__ruben_sierra|2005|0.229000|0.265000|0.636000|-0.700000
1720__ruben_sierra|2006|0.179000|0.273000|0.487000|-0.200000
1764__rafael_palmeiro|1986|0.247000|0.295000|0.720000|-0.200000
1764__rafael_palmeiro|1987|0.276000|0.336000|0.879000|0.600000
1764__rafael_palmeiro|1988|0.307000|0.349000|0.785000|2.000000
1764__rafael_palmeiro|1989|0.275000|0.354000|0.728000|2.300000
1764__rafael_palmeiro|1990|0.319000|0.361000|0.829000|4.000000
1764__rafael_palmeiro|1991|0.322000|0.389000|0.921000|5.600000
1764__rafael_palmeiro|1992|0.268000|0.352000|0.786000|3.800000
1764__rafael_palmeiro|1993|0.295000|0.371000|0.925000|6.500000
1764__rafael_palmeiro|1994|0.319000|0.392000|0.942000|3.800000
1764__rafael_palmeiro|1995|0.310000|0.380000|0.963000|5.200000
1764__rafael_palmeiro|1996|0.289000|0.381000|0.927000|4.200000
1764__rafael_palmeiro|1997|0.254000|0.329000|0.814000|2.800000
1764__rafael_palmeiro|1998|0.296000|0.379000|0.944000|5.900000
1764__rafael_palmeiro|1999|0.324000|0.420000|1.050000|4.800000
1764__rafael_palmeiro|2000|0.288000|0.397000|0.955000|2.600000
1764__rafael_palmeiro|2001|0.273000|0.381000|0.944000|4.400000
1764__rafael_palmeiro|2002|0.273000|0.391000|0.962000|4.200000
1764__rafael_palmeiro|2003|0.260000|0.359000|0.867000|3.200000
1764__rafael_palmeiro|2004|0.258000|0.359000|0.795000|0.400000
1764__rafael_palmeiro|2005|0.266000|0.339000|0.786000|0.000000
1768__barry_larkin|1986|0.283000|0.320000|0.723000|1.400000
1768__barry_larkin|1987|0.244000|0.306000|0.677000|1.000000
1768__barry_larkin|1988|0.296000|0.347000|0.776000|6.800000
1768__barry_larkin|1989|0.342000|0.375000|0.821000|3.800000
1768__barry_larkin|1990|0.301000|0.358000|0.754000|5.400000
1768__barry_larkin|1991|0.302000|0.378000|0.884000|5.900000
1768__barry_larkin|1992|0.304000|0.377000|0.831000|5.500000
1768__barry_larkin|1993|0.315000|0.394000|0.839000|3.700000
1768__barry_larkin|1994|0.279000|0.369000|0.788000|3.800000
1768__barry_larkin|1995|0.319000|0.394000|0.886000|5.700000
1768__barry_larkin|1996|0.298000|0.410000|0.977000|6.900000
1768__barry_larkin|1997|0.317000|0.440000|0.913000|3.400000
1768__barry_larkin|1998|0.309000|0.397000|0.901000|5.500000
1768__barry_larkin|1999|0.293000|0.390000|0.810000|4.800000
1768__barry_larkin|2000|0.313000|0.389000|0.876000|2.400000
1768__barry_larkin|2001|0.256000|0.373000|0.745000|0.400000
1768__barry_larkin|2002|0.245000|0.305000|0.672000|-0.600000
1768__barry_larkin|2003|0.282000|0.345000|0.727000|0.800000
1768__barry_larkin|2004|0.289000|0.352000|0.771000|0.500000
1785__barry_bonds|1986|0.223000|0.330000|0.746000|3.300000
1785__barry_bonds|1987|0.261000|0.329000|0.821000|5.500000
1785__barry_bonds|1988|0.283000|0.368000|0.859000|6.000000
1785__barry_bonds|1989|0.248000|0.351000|0.777000|7.800000
1785__barry_bonds|1990|0.301000|0.406000|0.971000|9.500000
1785__barry_bonds|1991|0.292000|0.410000|0.924000|7.600000
1785__barry_bonds|1992|0.311000|0.456000|1.080000|8.900000
1785__barry_bonds|1993|0.336000|0.458000|1.135000|9.700000
1785__barry_bonds|1994|0.312000|0.426000|1.073000|6.000000
1785__barry_bonds|1995|0.294000|0.431000|1.008000|7.300000
1785__barry_bonds|1996|0.308000|0.461000|1.076000|9.400000
1785__barry_bonds|1997|0.291000|0.446000|1.031000|8.000000
1785__barry_bonds|1998|0.303000|0.438000|1.047000|7.900000
1785__barry_bonds|1999|0.262000|0.389000|1.006000|3.600000
1785__barry_bonds|2000|0.306000|0.440000|1.128000|7.500000
1785__barry_bonds|2001|0.328000|0.515000|1.378000|11.600000
1785__barry_bonds|2002|0.370000|0.582000|1.381000|11.600000
1785__barry_bonds|2003|0.341000|0.529000|1.278000|8.900000
1785__barry_bonds|2004|0.362000|0.609000|1.421000|10.400000
1785__barry_bonds|2005|0.286000|0.404000|1.071000|0.600000
1785__barry_bonds|2006|0.270000|0.454000|0.999000|3.800000
1785__barry_bonds|2007|0.276000|0.480000|1.045000|3.200000
1791__benito_santiago|1986|0.290000|0.308000|0.776000|-0.100000
1791__benito_santiago|1987|0.300000|0.324000|0.791000|3.100000
1791__benito_santiago|1988|0.248000|0.282000|0.644000|2.900000
1791__benito_santiago|1989|0.236000|0.277000|0.664000|2.200000
1791__benito_santiago|1990|0.270000|0.323000|0.742000|1.900000
1791__benito_santiago|1991|0.267000|0.296000|0.699000|1.900000
1791__benito_santiago|1992|0.251000|0.287000|0.670000|1.100000
1791__benito_santiago|1993|0.230000|0.291000|0.671000|0.500000
1791__benito_santiago|1994|0.273000|0.322000|0.746000|1.300000
1791__benito_santiago|1995|0.286000|0.351000|0.836000|1.500000
1791__benito_santiago|1996|0.264000|0.332000|0.835000|2.700000
1791__benito_santiago|1997|0.243000|0.279000|0.666000|0.600000
1791__benito_santiago|1998|0.310000|0.333000|0.816000|0.000000
1791__benito_santiago|1999|0.249000|0.313000|0.690000|0.600000
1791__benito_santiago|2000|0.262000|0.310000|0.719000|-0.300000
1791__benito_santiago|2001|0.262000|0.295000|0.664000|0.200000
1791__benito_santiago|2002|0.278000|0.315000|0.765000|2.400000
1791__benito_santiago|2003|0.279000|0.329000|0.753000|1.300000
1791__benito_santiago|2004|0.274000|0.312000|0.746000|0.800000
1791__benito_santiago|2005|0.261000|0.261000|0.652000|-0.100000
1799__jamie_moyer|1986|0.091000|0.231000|0.322000|0.000000
1799__jamie_moyer|1987|0.230000|0.294000|0.540000|0.600000
1799__jamie_moyer|1988|0.083000|0.127000|0.227000|-0.300000
1799__jamie_moyer|1989|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|1990|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|1991|0.000000|0.111000|0.111000|-0.100000
1799__jamie_moyer|1993|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|1994|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|1995|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|1996|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|1996|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|1996|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|1997|0.333000|0.333000|0.666000|0.000000
1799__jamie_moyer|1998|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|1999|0.500000|0.667000|1.167000|0.100000
1799__jamie_moyer|2000|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|2001|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|2002|0.200000|0.200000|0.400000|0.000000
1799__jamie_moyer|2003|0.400000|0.400000|0.800000|0.100000
1799__jamie_moyer|2004|0.500000|0.500000|1.000000|0.100000
1799__jamie_moyer|2005|0.000000|0.000000|0.000000|0.000000
1799__jamie_moyer|2006|0.333000|0.333000|0.666000|0.000000
1799__jamie_moyer|2006|0.056000|0.105000|0.161000|-0.200000
1799__jamie_moyer|2006|0.095000|0.136000|0.231000|-0.200000
1799__jamie_moyer|2007|0.123000|0.147000|0.298000|-0.300000
1799__jamie_moyer|2008|0.078000|0.190000|0.288000|0.000000
1799__jamie_moyer|2009|0.119000|0.240000|0.359000|0.100000
1799__jamie_moyer|2010|0.077000|0.172000|0.249000|-0.100000
1799__jamie_moyer|2012|0.154000|0.214000|0.368000|0.000000
1800__greg_maddux|1986|0.333000|0.333000|0.666000|0.200000
1800__greg_maddux|1987|0.119000|0.119000|0.238000|-0.300000
1800__greg_maddux|1988|0.198000|0.198000|0.427000|0.500000
1800__greg_maddux|1989|0.210000|0.229000|0.464000|0.300000
1800__greg_maddux|1990|0.145000|0.165000|0.310000|-0.300000
1800__greg_maddux|1991|0.205000|0.222000|0.483000|0.600000
1800__greg_maddux|1992|0.170000|0.180000|0.419000|0.200000
1800__greg_maddux|1993|0.165000|0.174000|0.350000|-0.100000
1800__greg_maddux|1994|0.222000|0.234000|0.488000|0.200000
1800__greg_maddux|1995|0.153000|0.187000|0.368000|-0.100000
1800__greg_maddux|1996|0.147000|0.183000|0.359000|0.000000
1800__greg_maddux|1997|0.104000|0.167000|0.301000|-0.100000
1800__greg_maddux|1998|0.240000|0.278000|0.558000|0.500000
1800__greg_maddux|1999|0.172000|0.197000|0.510000|0.500000
1800__greg_maddux|2000|0.188000|0.217000|0.455000|0.100000
1800__greg_maddux|2001|0.188000|0.235000|0.423000|0.100000
1800__greg_maddux|2002|0.186000|0.186000|0.423000|0.200000
1800__greg_maddux|2003|0.147000|0.157000|0.348000|-0.100000
1800__greg_maddux|2004|0.159000|0.171000|0.330000|0.000000
1800__greg_maddux|2005|0.171000|0.171000|0.382000|0.200000
1800__greg_maddux|2006|0.093000|0.133000|0.249000|-0.100000
1800__greg_maddux|2006|0.200000|0.192000|0.432000|0.100000
1800__greg_maddux|2006|0.132000|0.155000|0.317000|0.000000
1800__greg_maddux|2007|0.145000|0.159000|0.336000|-0.200000
1800__greg_maddux|2008|0.077000|0.077000|0.154000|-0.100000
1800__greg_maddux|2008|0.119000|0.140000|0.259000|-0.100000
1800__greg_maddux|2008|0.109000|0.125000|0.234000|-0.200000
1809__mike_jackson|1986|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|1987|0.118000|0.167000|0.285000|-0.100000
1809__mike_jackson|1988|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|1989|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|1990|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|1991|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|1992|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|1993|0.667000|0.667000|2.000000|0.100000
1809__mike_jackson|1994|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|1995|0.250000|0.250000|0.500000|0.000000
1809__mike_jackson|1996|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|1997|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|1998|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|1999|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|2001|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|2002|0.000000|0.000000|0.000000|0.000000
1809__mike_jackson|2004|0.000000|0.000000|0.000000|0.000000
1818__terry_mulholland|1986|0.053000|0.053000|0.106000|-0.100000
1818__terry_mulholland|1988|0.000000|0.125000|0.125000|0.000000
1818__terry_mulholland|1989|0.059000|0.059000|0.147000|-0.300000
1818__terry_mulholland|1989|0.000000|0.000000|0.000000|-0.100000
1818__terry_mulholland|1989|0.056000|0.056000|0.139000|-0.400000
1818__terry_mulholland|1990|0.097000|0.111000|0.224000|-0.300000
1818__terry_mulholland|1991|0.088000|0.110000|0.198000|-0.400000
1818__terry_mulholland|1992|0.096000|0.128000|0.236000|-0.200000
1818__terry_mulholland|1993|0.065000|0.079000|0.144000|-0.500000
1818__terry_mulholland|1994|0.000000|0.000000|0.000000|0.000000
1818__terry_mulholland|1995|0.102000|0.118000|0.342000|0.000000
1818__terry_mulholland|1996|0.000000|0.000000|0.000000|0.000000
1818__terry_mulholland|1996|0.178000|0.178000|0.445000|0.100000
1818__terry_mulholland|1996|0.178000|0.178000|0.445000|0.100000
1818__terry_mulholland|1997|0.163000|0.163000|0.367000|-0.100000
1818__terry_mulholland|1997|0.167000|0.167000|0.500000|0.100000
1818__terry_mulholland|1997|0.164000|0.164000|0.382000|0.000000
1818__terry_mulholland|1998|0.294000|0.368000|0.780000|0.200000
1818__terry_mulholland|1999|0.125000|0.222000|0.347000|-0.100000
1818__terry_mulholland|1999|0.094000|0.094000|0.188000|-0.300000
1818__terry_mulholland|1999|0.104000|0.140000|0.244000|-0.400000
1818__terry_mulholland|2000|0.250000|0.250000|0.583000|0.400000
1818__terry_mulholland|2001|0.000000|0.000000|0.000000|-0.100000
1818__terry_mulholland|2001|0.000000|0.000000|0.000000|-0.100000
1818__terry_mulholland|2001|0.000000|0.000000|0.000000|-0.200000
1818__terry_mulholland|2002|0.000000|0.000000|0.000000|0.000000
1818__terry_mulholland|2002|0.000000|0.000000|0.000000|0.000000
1818__terry_mulholland|2002|0.000000|0.000000|0.000000|0.000000
1818__terry_mulholland|2003|0.000000|0.000000|0.000000|0.000000
1818__terry_mulholland|2004|0.000000|0.000000|0.000000|0.000000
1818__terry_mulholland|2005|0.000000|0.000000|0.000000|0.000000
1818__terry_mulholland|2006|0.000000|0.000000|0.000000|0.000000
1829__b.j._surhoff|1987|0.299000|0.350000|0.773000|2.300000
1829__b.j._surhoff|1988|0.245000|0.292000|0.610000|0.800000
1829__b.j._surhoff|1989|0.248000|0.287000|0.626000|0.100000
1829__b.j._surhoff|1990|0.276000|0.331000|0.707000|2.300000
1829__b.j._surhoff|1991|0.289000|0.319000|0.691000|1.400000
1829__b.j._surhoff|1992|0.252000|0.314000|0.635000|1.700000
1829__b.j._surhoff|1993|0.274000|0.318000|0.709000|1.900000
1829__b.j._surhoff|1994|0.261000|0.336000|0.821000|0.400000
1829__b.j._surhoff|1995|0.320000|0.378000|0.870000|2.600000
1829__b.j._surhoff|1996|0.292000|0.352000|0.834000|2.900000
1829__b.j._surhoff|1997|0.284000|0.345000|0.803000|3.200000
1829__b.j._surhoff|1998|0.279000|0.332000|0.789000|1.100000
1829__b.j._surhoff|1999|0.308000|0.347000|0.839000|4.800000
1829__b.j._surhoff|2000|0.292000|0.341000|0.794000|2.300000
1829__b.j._surhoff|2000|0.289000|0.352000|0.766000|0.200000
1829__b.j._surhoff|2000|0.291000|0.344000|0.787000|2.500000
1829__b.j._surhoff|2001|0.271000|0.321000|0.726000|0.400000
1829__b.j._surhoff|2002|0.293000|0.369000|0.729000|0.400000
1829__b.j._surhoff|2003|0.295000|0.353000|0.757000|0.500000
1829__b.j._surhoff|2004|0.309000|0.365000|0.785000|1.200000
1829__b.j._surhoff|2005|0.257000|0.282000|0.638000|-0.200000
1834__kenny_rogers|1989|0.000000|0.000000|0.000000|0.000000
1834__kenny_rogers|1990|0.000000|0.000000|0.000000|0.000000
1834__kenny_rogers|1991|0.000000|0.000000|0.000000|0.000000
1834__kenny_rogers|1992|0.000000|0.000000|0.000000|0.000000
1834__kenny_rogers|1993|0.000000|0.000000|0.000000|0.000000
1834__kenny_rogers|1994|0.000000|0.000000|0.000000|0.000000
1834__kenny_rogers|1995|0.000000|0.000000|0.000000|0.000000
1834__kenny_rogers|1996|0.000000|0.000000|0.000000|0.000000
1834__kenny_rogers|1997|0.000000|0.000000|0.000000|-0.100000
1834__kenny_rogers|1998|0.000000|0.000000|0.000000|-0.100000
1834__kenny_rogers|1999|0.000000|0.000000|0.000000|-0.100000
1834__kenny_rogers|1999|0.120000|0.185000|0.305000|-0.100000
1834__kenny_rogers|1999|0.107000|0.167000|0.274000|-0.200000
1834__kenny_rogers|2000|0.500000|0.500000|1.000000|0.100000
1834__kenny_rogers|2001|0.000000|0.000000|0.000000|0.000000
1834__kenny_rogers|2002|0.667000|0.750000|1.417000|0.200000
1834__kenny_rogers|2003|0.000000|0.200000|0.200000|0.000000
1834__kenny_rogers|2004|0.000000|0.000000|0.000000|-0.100000
1834__kenny_rogers|2005|0.333000|0.333000|1.333000|0.100000
1834__kenny_rogers|2006|0.143000|0.143000|0.429000|0.000000
1834__kenny_rogers|2007|0.000000|0.000000|0.000000|0.000000
1834__kenny_rogers|2008|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|1986|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|1988|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|1989|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|1990|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|1991|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|1992|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|1993|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|1994|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|1995|0.000000|0.000000|0.000000|0.000000
1837__kevin_brown|1996|0.120000|0.185000|0.318000|-0.100000
1837__kevin_brown|1997|0.125000|0.182000|0.321000|-0.100000
1837__kevin_brown|1998|0.207000|0.244000|0.488000|0.500000
