MatchID|Team1|mean_PTS_t1_bin_3|mean_STL_t1_bin_3|mean_AST_t1_bin_3|mean_DBPM_t1_bin_3|mean_BPM_t1_bin_3|mean_VORP_t1_bin_3|HAteam01|Team2|mean_PTS_t2_bin_3|mean_STL_t2_bin_3|mean_AST_t2_bin_3|mean_DBPM_t2_bin_3|mean_BPM_t2_bin_3|mean_VORP_t2_bin_3|HAteam02
400488919|atlanta_hawks|8.017273|0.624545|1.599091|-1.078485|-2.073712|0.820227|away|los_angeles_lakers|8.725694|0.518056|2.243056|-1.008681|-2.355208|0.328472|home
400488920|minnesota_timberwolves|11.370833|0.873333|2.630000|-0.710833|-0.804167|0.513333|away|cleveland_cavaliers|10.455606|0.713636|1.987727|-1.530087|-1.771212|0.538961|home
400488921|golden_state_warriors|10.056061|0.785606|2.281818|0.300000|-0.685606|0.982576|away|philadelphia_76ers|6.123148|0.477778|1.275000|0.221481|-2.195556|0.147593|home
400488922|boston_celtics|9.288667|0.723333|1.494333|-0.045917|-1.493167|0.438726|away|memphis_grizzlies|8.901515|0.782576|1.989394|0.253333|-0.241212|1.121061|home
400488923|houston_rockets|8.644231|0.803205|1.853846|0.731273|0.555266|1.049451|away|los_angeles_clippers|11.489583|0.804861|2.594444|-0.636111|-0.186806|1.354167|home
400488924|miami_heat|9.915385|0.796154|1.987179|0.584722|0.907639|1.702083|away|toronto_raptors|8.825641|0.700641|1.864103|-0.091667|-0.619231|0.558333|home
400488925|utah_jazz|6.778333|0.455000|1.365000|-1.161667|-2.640667|0.280667|away|brooklyn_nets|12.600000|0.847222|2.888889|-0.173264|0.384722|1.438889|home
400488926|indiana_pacers|8.715000|0.604444|1.748889|-0.158611|-1.179742|0.886468|away|detroit_pistons|11.283333|0.925833|2.543333|-0.286667|0.000833|1.260000|home
400488927|charlotte_bobcats|8.373485|0.608333|2.022727|-1.133333|-2.729167|0.070833|away|new_york_knicks|12.568182|0.996970|2.621212|-0.121970|0.248485|1.103030|home
400488928|phoenix_suns|6.452500|0.619167|1.492500|-0.123457|-2.028086|0.507407|away|new_orleans_pelicans|9.725000|0.807576|2.150000|-0.277273|-1.203788|0.467424|home
400488929|los_angeles_lakers|8.725694|0.518056|2.243056|-1.008681|-2.355208|0.328472|away|dallas_mavericks|10.695833|0.834167|2.445833|0.062500|-0.020833|0.929167|home
400488930|san_antonio_spurs|8.780769|0.650000|2.117949|0.206410|0.385256|1.200641|away|denver_nuggets|8.187179|0.603846|1.855769|-0.848654|-1.633590|0.509295|home
400488931|houston_rockets|8.644231|0.803205|1.853846|0.731273|0.555266|1.049451|away|portland_trail_blazers|10.269444|0.775000|2.358333|-0.540278|-1.170139|0.759722|home
400488932|atlanta_hawks|8.017273|0.624545|1.599091|-1.078485|-2.073712|0.820227|away|sacramento_kings|9.678030|0.732576|2.146212|-1.067667|-1.115333|0.511833|home
400488933|toronto_raptors|9.227778|0.725694|1.986111|-0.207639|-0.729167|0.588194|away|charlotte_bobcats|8.373485|0.608333|2.022727|-1.133333|-2.729167|0.070833|home
400488934|chicago_bulls|10.250758|0.682576|2.520455|0.401515|-0.395455|1.214394|away|indiana_pacers|8.715000|0.604444|1.748889|-0.158611|-1.179742|0.886468|home
400488935|los_angeles_clippers|11.489583|0.804861|2.594444|-0.636111|-0.186806|1.354167|away|orlando_magic|7.217361|0.555556|1.545833|-0.284722|-2.433333|0.162500|home
400488936|washington_wizards|9.089583|0.761806|2.059722|0.324190|-0.907523|0.654630|away|philadelphia_76ers|6.123148|0.477778|1.275000|0.221481|-2.195556|0.147593|home
400488937|utah_jazz|6.778333|0.455000|1.365000|-1.161667|-2.640667|0.280667|away|boston_celtics|9.288667|0.723333|1.494333|-0.045917|-1.493167|0.438726|home
400488938|new_orleans_pelicans|9.725000|0.807576|2.150000|-0.277273|-1.203788|0.467424|away|memphis_grizzlies|8.901515|0.782576|1.989394|0.253333|-0.241212|1.121061|home
400488939|cleveland_cavaliers|11.301167|0.785000|2.186500|-0.363095|-1.038333|0.592857|away|milwaukee_bucks|8.915000|0.659167|1.533333|0.191000|-0.889333|0.483833|home
400488940|golden_state_warriors|10.056061|0.785606|2.281818|0.300000|-0.685606|0.982576|away|minnesota_timberwolves|11.370833|0.873333|2.630000|-0.710833|-0.804167|0.513333|home
400488941|phoenix_suns|6.452500|0.619167|1.492500|-0.123457|-2.028086|0.507407|away|san_antonio_spurs|8.608974|0.673077|2.205128|0.281410|0.173718|1.125641|home
400488942|dallas_mavericks|10.695833|0.834167|2.445833|0.062500|-0.020833|0.929167|away|oklahoma_city_thunder|8.596212|0.658182|1.747121|0.079924|-1.221591|1.261364|home
400488943|los_angeles_clippers|11.489583|0.804861|2.594444|-0.636111|-0.186806|1.354167|away|miami_heat|10.930769|0.839744|2.053846|0.549359|0.912821|1.713462|home
400488944|atlanta_hawks|8.017273|0.624545|1.599091|-1.078485|-2.073712|0.820227|away|denver_nuggets|8.187179|0.603846|1.855769|-0.848654|-1.633590|0.509295|home
400488945|los_angeles_lakers|8.725694|0.518056|2.243056|-1.008681|-2.355208|0.328472|away|houston_rockets|8.644231|0.803205|1.853846|0.731273|0.555266|1.049451|home
400488946|new_york_knicks|11.790909|0.954545|2.570455|-0.165152|-0.163333|0.904394|away|charlotte_bobcats|8.373485|0.608333|2.022727|-1.133333|-2.729167|0.070833|home
400488947|toronto_raptors|9.221528|0.706944|1.927778|-0.472917|-0.700000|0.611806|away|indiana_pacers|8.715000|0.604444|1.748889|-0.158611|-1.179742|0.886468|home
400488948|boston_celtics|9.288667|0.723333|1.494333|-0.045917|-1.493167|0.438726|away|orlando_magic|7.217361|0.555556|1.545833|-0.284722|-2.433333|0.162500|home
400488949|cleveland_cavaliers|11.301167|0.785000|2.186500|-0.363095|-1.038333|0.592857|away|philadelphia_76ers|6.123148|0.477778|1.275000|0.221481|-2.195556|0.147593|home
400488950|brooklyn_nets|12.600000|0.847222|2.888889|-0.173264|0.384722|1.438889|away|washington_wizards|9.089583|0.761806|2.059722|0.324190|-0.907523|0.654630|home
400488951|oklahoma_city_thunder|8.596212|0.658182|1.747121|0.079924|-1.221591|1.261364|away|detroit_pistons|11.283333|0.925833|2.543333|-0.286667|0.000833|1.260000|home
400488952|utah_jazz|6.778333|0.455000|1.365000|-1.161667|-2.640667|0.280667|away|chicago_bulls|10.250758|0.682576|2.520455|0.401515|-0.395455|1.214394|home
400488953|dallas_mavericks|10.695833|0.834167|2.445833|0.062500|-0.020833|0.929167|away|minnesota_timberwolves|11.370833|0.873333|2.630000|-0.710833|-0.804167|0.513333|home
400488954|los_angeles_lakers|8.725694|0.518056|2.243056|-1.008681|-2.355208|0.328472|away|new_orleans_pelicans|9.725000|0.807576|2.150000|-0.277273|-1.203788|0.467424|home
400488955|golden_state_warriors|10.056061|0.785606|2.281818|0.300000|-0.685606|0.982576|away|san_antonio_spurs|8.608974|0.673077|2.205128|0.281410|0.173718|1.125641|home
400488956|denver_nuggets|8.187179|0.603846|1.855769|-0.848654|-1.633590|0.509295|away|phoenix_suns|6.452500|0.619167|1.492500|-0.123457|-2.028086|0.507407|home
400488957|sacramento_kings|9.678030|0.732576|2.146212|-1.067667|-1.115333|0.511833|away|portland_trail_blazers|10.169444|0.758333|2.308333|-0.615278|-1.411806|0.743056|home
400488958|utah_jazz|6.778333|0.455000|1.365000|-1.161667|-2.640667|0.280667|away|toronto_raptors|9.282639|0.715278|1.911111|-0.400694|-0.455556|0.624306|home
400488959|orlando_magic|7.217361|0.555556|1.545833|-0.284722|-2.433333|0.162500|away|atlanta_hawks|8.253636|0.679091|1.705152|-0.478485|-1.464621|0.858864|home
400488960|indiana_pacers|8.715000|0.604444|1.748889|-0.158611|-1.179742|0.886468|away|brooklyn_nets|11.729167|0.747222|2.663889|-0.442708|-0.451389|1.205556|home
400488961|philadelphia_76ers|6.123148|0.477778|1.275000|0.221481|-2.195556|0.147593|away|cleveland_cavaliers|10.001167|0.740000|2.046500|-1.859762|-2.165000|0.402857|home
400488962|boston_celtics|9.288667|0.723333|1.494333|-0.045917|-1.493167|0.438726|away|miami_heat|10.823077|0.826923|2.082051|0.599306|1.230556|1.877083|home
400488963|los_angeles_clippers|11.489583|0.804861|2.594444|-0.636111|-0.186806|1.354167|away|houston_rockets|8.644231|0.803205|1.853846|0.731273|0.555266|1.049451|home
400488964|golden_state_warriors|10.056061|0.785606|2.281818|0.300000|-0.685606|0.982576|away|memphis_grizzlies|8.901515|0.782576|1.989394|0.253333|-0.241212|1.121061|home
400488965|dallas_mavericks|10.695833|0.834167|2.445833|0.062500|-0.020833|0.929167|away|milwaukee_bucks|8.915000|0.659167|1.533333|0.191000|-0.889333|0.483833|home
400488966|portland_trail_blazers|10.169444|0.758333|2.308333|-0.615278|-1.411806|0.743056|away|sacramento_kings|9.678030|0.732576|2.146212|-1.067667|-1.115333|0.511833|home
400488967|san_antonio_spurs|8.608974|0.673077|2.205128|0.281410|0.173718|1.125641|away|new_york_knicks|11.790909|0.954545|2.570455|-0.165152|-0.163333|0.904394|home
400488968|washington_wizards|9.089583|0.761806|2.059722|0.324190|-0.907523|0.654630|away|oklahoma_city_thunder|8.597727|0.665758|1.722879|-0.082955|-1.610985|1.147727|home
400488969|new_orleans_pelicans|9.725000|0.807576|2.150000|-0.277273|-1.203788|0.467424|away|phoenix_suns|6.452500|0.619167|1.492500|-0.123457|-2.028086|0.507407|home
400488970|minnesota_timberwolves|11.370833|0.873333|2.630000|-0.710833|-0.804167|0.513333|away|los_angeles_lakers|8.725694|0.518056|2.243056|-1.008681|-2.355208|0.328472|home
400488971|atlanta_hawks|8.253636|0.679091|1.705152|-0.478485|-1.464621|0.858864|away|charlotte_bobcats|9.220139|0.624306|2.023611|-0.964394|-2.385606|0.230303|home
400488972|memphis_grizzlies|8.901515|0.782576|1.989394|0.253333|-0.241212|1.121061|away|indiana_pacers|8.715000|0.604444|1.748889|-0.158611|-1.179742|0.886468|home
400488973|san_antonio_spurs|8.608974|0.673077|2.205128|0.281410|0.173718|1.125641|away|philadelphia_76ers|6.123148|0.477778|1.275000|0.221481|-2.195556|0.147593|home
400488974|orlando_magic|7.217361|0.555556|1.545833|-0.284722|-2.433333|0.162500|away|boston_celtics|9.288667|0.723333|1.494333|-0.045917|-1.493167|0.438726|home
400488975|cleveland_cavaliers|10.455606|0.713636|1.987727|-1.530087|-1.771212|0.538961|away|chicago_bulls|10.250758|0.682576|2.520455|0.401515|-0.395455|1.214394|home
400488976|toronto_raptors|9.117361|0.727778|1.946528|-0.079861|-0.505556|0.606250|away|houston_rockets|8.644231|0.803205|1.853846|0.731273|0.555266|1.049451|home
400488977|denver_nuggets|8.377564|0.626923|1.951923|-0.976859|-1.719487|0.492628|away|utah_jazz|6.778333|0.455000|1.365000|-1.161667|-2.640667|0.280667|home
400488978|detroit_pistons|11.808333|0.935833|2.591667|-0.326667|0.308333|1.262500|away|portland_trail_blazers|10.169444|0.758333|2.308333|-0.615278|-1.411806|0.743056|home
400488979|minnesota_timberwolves|11.370833|0.873333|2.630000|-0.710833|-0.804167|0.513333|away|los_angeles_clippers|11.489583|0.804861|2.594444|-0.636111|-0.186806|1.354167|home
400488980|milwaukee_bucks|8.915000|0.659167|1.533333|0.191000|-0.889333|0.483833|away|miami_heat|10.215385|0.788462|1.951282|0.626389|0.820139|1.656250|home
400488981|washington_wizards|9.089583|0.761806|2.059722|0.324190|-0.907523|0.654630|away|dallas_mavericks|10.695833|0.834167|2.445833|0.062500|-0.020833|0.929167|home
400488982|detroit_pistons|11.808333|0.935833|2.591667|-0.326667|0.308333|1.262500|away|golden_state_warriors|10.056061|0.785606|2.281818|0.300000|-0.685606|0.982576|home
400488983|new_orleans_pelicans|9.089306|0.782500|2.026944|-0.156548|-1.353274|0.470536|away|los_angeles_lakers|8.309848|0.510606|1.574242|-0.823106|-2.587500|0.237879|home
400488984|milwaukee_bucks|8.915000|0.659167|1.533333|0.191000|-0.889333|0.483833|away|orlando_magic|7.217361|0.555556|1.545833|-0.284722|-2.433333|0.162500|home
400488985|houston_rockets|8.644231|0.803205|1.853846|0.731273|0.555266|1.049451|away|philadelphia_76ers|6.123148|0.477778|1.275000|0.221481|-2.195556|0.147593|home
400488986|charlotte_bobcats|9.526515|0.635606|2.037121|-1.155833|-2.635833|0.195000|away|boston_celtics|9.288667|0.723333|1.494333|-0.045917|-1.493167|0.438726|home
400488987|toronto_raptors|9.419444|0.729861|1.927778|-0.107639|-0.691667|0.600694|away|memphis_grizzlies|8.901515|0.782576|1.989394|0.253333|-0.241212|1.121061|home
400488988|cleveland_cavaliers|10.001167|0.740000|2.046500|-1.859762|-2.165000|0.402857|away|minnesota_timberwolves|11.370833|0.873333|2.630000|-0.710833|-0.804167|0.513333|home
400488989|new_york_knicks|11.790909|0.954545|2.570455|-0.165152|-0.163333|0.904394|away|atlanta_hawks|8.253636|0.679091|1.705152|-0.478485|-1.464621|0.858864|home
400488990|washington_wizards|9.089583|0.761806|2.059722|0.324190|-0.907523|0.654630|away|san_antonio_spurs|8.608974|0.673077|2.205128|0.281410|0.173718|1.125641|home
400488991|los_angeles_lakers|8.309848|0.510606|1.574242|-0.823106|-2.587500|0.237879|away|denver_nuggets|8.377564|0.626923|1.951923|-0.976859|-1.719487|0.492628|home
400488992|new_orleans_pelicans|9.089306|0.782500|2.026944|-0.156548|-1.353274|0.470536|away|utah_jazz|6.628333|0.430000|1.140000|-1.198333|-2.864000|0.294000|home
400488993|phoenix_suns|6.452500|0.619167|1.492500|-0.123457|-2.028086|0.507407|away|portland_trail_blazers|10.027778|0.783333|2.341667|-0.573611|-1.470139|0.734722|home
400488994|brooklyn_nets|11.779167|0.755556|2.697222|-0.484375|-0.559722|1.188889|away|sacramento_kings|8.909028|0.675694|1.967361|-1.067667|-1.115333|0.511833|home
400488995|oklahoma_city_thunder|8.534848|0.680909|1.740303|-0.159470|-1.342803|1.234091|away|los_angeles_clippers|11.489583|0.804861|2.594444|-0.636111|-0.186806|1.354167|home
400488996|houston_rockets|8.644231|0.803205|1.853846|0.731273|0.555266|1.049451|away|new_york_knicks|11.790909|0.954545|2.570455|-0.165152|-0.163333|0.904394|home
400488997|oklahoma_city_thunder|8.534848|0.680909|1.740303|-0.159470|-1.342803|1.234091|away|golden_state_warriors|10.286667|0.761667|2.272500|0.463333|-0.675833|1.040833|home
400488998|milwaukee_bucks|9.505000|0.715833|1.930000|-0.336500|-0.903500|0.505500|away|indiana_pacers|8.715000|0.604444|1.748889|-0.158611|-1.179742|0.886468|home
400488999|chicago_bulls|10.250758|0.682576|2.520455|0.401515|-0.395455|1.214394|away|toronto_raptors|9.282639|0.715278|1.911111|-0.400694|-0.455556|0.624306|home
400489000|philadelphia_76ers|6.123148|0.477778|1.275000|0.221481|-2.195556|0.147593|away|atlanta_hawks|8.993030|0.736667|1.941515|-0.296333|-1.331083|0.964750|home
400489001|portland_trail_blazers|10.027778|0.783333|2.341667|-0.573611|-1.470139|0.734722|away|boston_celtics|9.288667|0.723333|1.494333|-0.045917|-1.493167|0.438726|home
400489002|charlotte_bobcats|8.373485|0.608333|2.022727|-1.133333|-2.729167|0.070833|away|cleveland_cavaliers|9.479074|0.711111|1.940556|-1.766402|-2.050000|0.503175|home
400489003|dallas_mavericks|10.695833|0.834167|2.445833|0.062500|-0.020833|0.929167|away|miami_heat|10.215385|0.788462|1.951282|0.626389|0.820139|1.656250|home
400489004|minnesota_timberwolves|11.370833|0.873333|2.630000|-0.710833|-0.804167|0.513333|away|denver_nuggets|8.377564|0.626923|1.951923|-0.976859|-1.719487|0.492628|home
400489005|brooklyn_nets|11.779167|0.755556|2.697222|-0.484375|-0.559722|1.188889|away|phoenix_suns|6.452500|0.619167|1.492500|-0.123457|-2.028086|0.507407|home
400489006|san_antonio_spurs|8.780769|0.650000|2.117949|0.206410|0.385256|1.200641|away|utah_jazz|6.628333|0.430000|1.140000|-1.198333|-2.864000|0.294000|home
400489007|memphis_grizzlies|8.901515|0.782576|1.989394|0.253333|-0.241212|1.121061|away|los_angeles_lakers|8.309848|0.510606|1.574242|-0.823106|-2.587500|0.237879|home
400489008|detroit_pistons|11.525926|0.959259|2.407407|-0.087037|0.201852|1.249074|away|sacramento_kings|9.678030|0.732576|2.146212|-1.067667|-1.115333|0.511833|home
400489009|miami_heat|10.215385|0.788462|1.951282|0.626389|0.820139|1.656250|away|charlotte_bobcats|8.373485|0.608333|2.022727|-1.133333|-2.729167|0.070833|home
400489010|dallas_mavericks|10.695833|0.834167|2.445833|0.062500|-0.020833|0.929167|away|orlando_magic|7.344167|0.596667|1.661667|-0.374167|-2.627500|0.160000|home
400489011|cleveland_cavaliers|10.031167|0.685000|1.886500|-1.413095|-1.628333|0.642857|away|washington_wizards|9.089583|0.761806|2.059722|0.324190|-0.907523|0.654630|home
400489012|atlanta_hawks|8.253636|0.679091|1.705152|-0.478485|-1.464621|0.858864|away|new_york_knicks|12.016667|0.910000|2.634167|-0.284167|-0.292167|0.807333|home
400489013|indiana_pacers|8.715000|0.604444|1.748889|-0.158611|-1.179742|0.886468|away|chicago_bulls|10.250758|0.682576|2.520455|0.401515|-0.395455|1.214394|home
400489014|denver_nuggets|8.973889|0.636667|1.861667|-0.813278|-1.429111|0.559167|away|houston_rockets|8.644231|0.803205|1.853846|0.731273|0.555266|1.049451|home
400489015|boston_celtics|9.288667|0.723333|1.494333|-0.045917|-1.493167|0.438726|away|minnesota_timberwolves|11.370833|0.873333|2.630000|-0.710833|-0.804167|0.513333|home
400489016|philadelphia_76ers|6.123148|0.477778|1.275000|0.221481|-2.195556|0.147593|away|new_orleans_pelicans|9.993472|0.778333|2.070000|-0.727381|-1.240774|0.589286|home
400489017|oklahoma_city_thunder|8.497727|0.614242|1.716818|-0.151136|-1.642803|1.095455|away|milwaukee_bucks|9.505000|0.715833|1.930000|-0.336500|-0.903500|0.505500|home
400489018|utah_jazz|6.628333|0.430000|1.140000|-1.198333|-2.864000|0.294000|away|golden_state_warriors|10.056061|0.785606|2.281818|0.300000|-0.685606|0.982576|home
400489019|brooklyn_nets|9.892424|0.645455|2.348485|-0.973864|-1.792424|0.735606|away|los_angeles_clippers|11.489583|0.804861|2.594444|-0.636111|-0.186806|1.354167|home
400489020|portland_trail_blazers|10.027778|0.783333|2.341667|-0.573611|-1.470139|0.734722|away|toronto_raptors|9.413194|0.711111|1.869444|-0.372917|-0.662500|0.624306|home
400489021|memphis_grizzlies|8.901515|0.782576|1.989394|0.253333|-0.241212|1.121061|away|sacramento_kings|8.909028|0.675694|1.967361|-1.067667|-1.115333|0.511833|home
400489022|detroit_pistons|10.998148|0.922222|2.105556|-0.000926|0.012963|1.282407|away|los_angeles_lakers|8.309848|0.510606|1.574242|-0.823106|-2.587500|0.237879|home
400489023|portland_trail_blazers|10.027778|0.783333|2.341667|-0.573611|-1.470139|0.734722|away|brooklyn_nets|10.273611|0.738889|2.611111|-0.467708|-1.063889|1.049306|home
400489024|charlotte_bobcats|8.373485|0.608333|2.022727|-1.133333|-2.729167|0.070833|away|chicago_bulls|10.250758|0.682576|2.520455|0.401515|-0.395455|1.214394|home
400489025|denver_nuggets|8.377564|0.626923|1.951923|-0.976859|-1.719487|0.492628|away|oklahoma_city_thunder|8.596212|0.658182|1.747121|0.079924|-1.221591|1.261364|home
400489026|philadelphia_76ers|6.123148|0.477778|1.275000|0.221481|-2.195556|0.147593|away|dallas_mavericks|10.695833|0.834167|2.445833|0.062500|-0.020833|0.929167|home
