MatchID|Team1|mu_rel_suc_t1|std_rel_suc_t1|med_rel_suc_t1_bin|score01|HAteam01|Team2|mu_rel_suc_t2|std_rel_suc_t2|med_rel_suc_t2|score02|HAteam02
400488934|chicago_bulls|49.179487|58.633967|22.500000|80|away|indiana_pacers|22.269231|34.533400|3.000000|97|home
400488935|los_angeles_clippers|22.743590|31.392240|5.000000|90|away|orlando_magic|9.474359|14.603937|2.000000|98|home
400488936|washington_wizards|15.538462|18.004054|1.000000|116|away|philadelphia_76ers|9.666667|26.390617|1.000000|102|home
400488937|utah_jazz|15.606061|27.984779|1.000000|87|away|boston_celtics|10.115385|16.374606|2.000000|97|home
400488938|new_orleans_pelicans|5.102564|4.903138|7.000000|99|away|memphis_grizzlies|31.333333|44.936613|3.000000|84|home
400488939|cleveland_cavaliers|8.974359|10.886329|4.000000|104|away|milwaukee_bucks|2.923077|9.487872|0.000000|109|home
400488940|golden_state_warriors|15.487179|23.562652|3.000000|106|away|minnesota_timberwolves|12.628205|16.862269|3.000000|93|home
400488941|phoenix_suns|5.820513|8.576569|4.000000|96|away|san_antonio_spurs|68.243590|90.441536|56.500000|99|home
400488942|dallas_mavericks|10.727273|23.058914|4.000000|93|away|oklahoma_city_thunder|53.256410|60.536159|35.500000|107|home
400488943|los_angeles_clippers|22.743590|31.392240|5.000000|97|away|miami_heat|115.320513|79.517535|88.000000|102|home
400488944|atlanta_hawks|11.269231|26.904710|1.000000|107|away|denver_nuggets|29.641026|35.156053|2.000000|109|home
400488945|los_angeles_lakers|9.987179|15.787445|4.000000|99|away|houston_rockets|21.294872|19.613646|18.000000|98|home
400488946|new_york_knicks|18.653846|41.436336|2.000000|101|away|charlotte_bobcats|11.525641|11.161661|5.000000|91|home
400488947|toronto_raptors|16.333333|19.442002|6.000000|84|away|indiana_pacers|22.269231|34.533400|3.000000|91|home
400488948|boston_celtics|10.115385|16.374606|2.000000|91|away|orlando_magic|9.474359|14.603937|2.000000|89|home
400488949|cleveland_cavaliers|8.974359|10.886329|4.000000|79|away|philadelphia_76ers|9.666667|26.390617|1.000000|94|home
400488950|brooklyn_nets|20.923077|44.103831|5.000000|108|away|washington_wizards|15.538462|18.004054|1.000000|112|home
400488951|oklahoma_city_thunder|53.256410|60.536159|35.500000|119|away|detroit_pistons|12.717949|25.921923|3.000000|110|home
400488952|utah_jazz|15.606061|27.984779|1.000000|73|away|chicago_bulls|49.179487|58.633967|22.500000|97|home
400488953|dallas_mavericks|10.727273|23.058914|4.000000|108|away|minnesota_timberwolves|12.628205|16.862269|3.000000|116|home
400488954|los_angeles_lakers|9.987179|15.787445|4.000000|85|away|new_orleans_pelicans|5.102564|4.903138|7.000000|96|home
400488955|golden_state_warriors|15.487179|23.562652|3.000000|74|away|san_antonio_spurs|68.243590|90.441536|56.500000|76|home
400488956|denver_nuggets|29.641026|35.156053|2.000000|103|away|phoenix_suns|5.820513|8.576569|4.000000|114|home
400488957|sacramento_kings|19.782051|21.653239|5.000000|91|away|portland_trail_blazers|16.269231|23.979517|5.000000|104|home
400488958|utah_jazz|15.606061|27.984779|1.000000|91|away|toronto_raptors|15.025641|18.199728|6.000000|115|home
400488959|orlando_magic|9.474359|14.603937|2.000000|94|away|atlanta_hawks|10.666667|26.524622|1.000000|104|home
400488960|indiana_pacers|22.269231|34.533400|3.000000|96|away|brooklyn_nets|19.269231|35.700920|5.000000|91|home
400488961|philadelphia_76ers|9.666667|26.390617|1.000000|125|away|cleveland_cavaliers|9.102564|10.820908|4.000000|127|home
400488962|boston_celtics|10.115385|16.374606|2.000000|111|away|miami_heat|91.769231|77.598890|84.000000|110|home
400488963|los_angeles_clippers|22.743590|31.392240|5.000000|107|away|houston_rockets|21.294872|19.613646|18.000000|94|home
400488964|golden_state_warriors|15.487179|23.562652|3.000000|90|away|memphis_grizzlies|31.333333|44.936613|3.000000|108|home
400488965|dallas_mavericks|10.727273|23.058914|4.000000|91|away|milwaukee_bucks|2.923077|9.487872|0.000000|83|home
400488966|portland_trail_blazers|16.269231|23.979517|5.000000|96|away|sacramento_kings|19.782051|21.653239|5.000000|85|home
400488967|san_antonio_spurs|68.243590|90.441536|56.500000|120|away|new_york_knicks|18.653846|41.436336|2.000000|89|home
400488968|washington_wizards|15.538462|18.004054|1.000000|105|away|oklahoma_city_thunder|39.679487|51.833929|28.000000|106|home
400488969|new_orleans_pelicans|5.102564|4.903138|7.000000|94|away|phoenix_suns|5.820513|8.576569|4.000000|101|home
400488970|minnesota_timberwolves|12.628205|16.862269|3.000000|113|away|los_angeles_lakers|9.987179|15.787445|4.000000|90|home
400488971|atlanta_hawks|10.666667|26.524622|1.000000|103|away|charlotte_bobcats|11.589744|11.190009|5.000000|94|home
400488972|memphis_grizzlies|31.333333|44.936613|3.000000|79|away|indiana_pacers|22.269231|34.533400|3.000000|95|home
400488973|san_antonio_spurs|68.243590|90.441536|56.500000|109|away|philadelphia_76ers|9.666667|26.390617|1.000000|85|home
400488974|orlando_magic|9.474359|14.603937|2.000000|105|away|boston_celtics|10.115385|16.374606|2.000000|120|home
400488975|cleveland_cavaliers|9.076923|10.819936|4.000000|81|away|chicago_bulls|49.179487|58.633967|22.500000|96|home
400488976|toronto_raptors|18.179487|19.571528|6.000000|104|away|houston_rockets|21.294872|19.613646|18.000000|110|home
400488977|denver_nuggets|29.089744|34.419429|2.000000|100|away|utah_jazz|15.606061|27.984779|1.000000|81|home
400488978|detroit_pistons|17.923077|31.087457|3.000000|103|away|portland_trail_blazers|16.269231|23.979517|5.000000|109|home
400488979|minnesota_timberwolves|12.628205|16.862269|3.000000|107|away|los_angeles_clippers|22.743590|31.392240|5.000000|109|home
400488980|milwaukee_bucks|2.923077|9.487872|0.000000|95|away|miami_heat|104.858974|87.732946|88.000000|118|home
400488981|washington_wizards|15.538462|18.004054|1.000000|95|away|dallas_mavericks|10.727273|23.058914|4.000000|105|home
400488982|detroit_pistons|17.923077|31.087457|3.000000|95|away|golden_state_warriors|15.487179|23.562652|3.000000|113|home
400488983|new_orleans_pelicans|4.935897|4.683139|7.000000|95|away|los_angeles_lakers|8.679487|15.156867|4.000000|116|home
400488984|milwaukee_bucks|2.923077|9.487872|0.000000|91|away|orlando_magic|9.474359|14.603937|2.000000|94|home
400488985|houston_rockets|21.294872|19.613646|18.000000|117|away|philadelphia_76ers|9.666667|26.390617|1.000000|123|home
400488986|charlotte_bobcats|10.512821|11.349623|5.000000|89|away|boston_celtics|10.115385|16.374606|2.000000|83|home
400488987|toronto_raptors|18.102564|19.630947|6.000000|103|away|memphis_grizzlies|31.333333|44.936613|3.000000|87|home
400488988|cleveland_cavaliers|9.102564|10.820908|4.000000|95|away|minnesota_timberwolves|12.628205|16.862269|3.000000|124|home
400488989|new_york_knicks|18.653846|41.436336|2.000000|95|away|atlanta_hawks|10.666667|26.524622|1.000000|91|home
400488990|washington_wizards|15.538462|18.004054|1.000000|79|away|san_antonio_spurs|68.243590|90.441536|56.500000|92|home
400488991|los_angeles_lakers|8.679487|15.156867|4.000000|99|away|denver_nuggets|29.089744|34.419429|2.000000|111|home
400488992|new_orleans_pelicans|4.935897|4.683139|7.000000|105|away|utah_jazz|10.303030|23.302341|1.000000|111|home
400488993|phoenix_suns|5.820513|8.576569|4.000000|89|away|portland_trail_blazers|16.166667|23.846419|5.000000|90|home
400488994|brooklyn_nets|21.064103|36.377416|5.000000|86|away|sacramento_kings|20.000000|21.550775|6.000000|107|home
400488995|oklahoma_city_thunder|40.448718|57.023982|20.500000|103|away|los_angeles_clippers|22.743590|31.392240|5.000000|111|home
400488996|houston_rockets|21.294872|19.613646|18.000000|109|away|new_york_knicks|18.653846|41.436336|2.000000|106|home
400488997|oklahoma_city_thunder|40.448718|57.023982|20.500000|115|away|golden_state_warriors|17.136364|24.476263|3.000000|116|home
400488998|milwaukee_bucks|2.435897|8.896254|0.000000|77|away|indiana_pacers|22.269231|34.533400|3.000000|104|home
400488999|chicago_bulls|49.179487|58.633967|22.500000|96|away|toronto_raptors|15.025641|18.199728|6.000000|80|home
400489000|philadelphia_76ers|9.666667|26.390617|1.000000|103|away|atlanta_hawks|11.051282|27.731726|1.000000|113|home
400489001|portland_trail_blazers|16.166667|23.846419|5.000000|109|away|boston_celtics|10.115385|16.374606|2.000000|96|home
400489002|charlotte_bobcats|11.525641|11.161661|5.000000|86|away|cleveland_cavaliers|7.192308|10.484491|4.000000|80|home
400489003|dallas_mavericks|10.727273|23.058914|4.000000|104|away|miami_heat|104.858974|87.732946|88.000000|110|home
400489004|minnesota_timberwolves|12.628205|16.862269|3.000000|113|away|denver_nuggets|29.089744|34.419429|2.000000|117|home
400489005|brooklyn_nets|21.064103|36.377416|5.000000|100|away|phoenix_suns|5.820513|8.576569|4.000000|98|home
400489006|san_antonio_spurs|80.615385|101.302825|68.000000|91|away|utah_jazz|10.303030|23.302341|1.000000|82|home
400489007|memphis_grizzlies|31.333333|44.936613|3.000000|89|away|los_angeles_lakers|8.679487|15.156867|4.000000|86|home
400489008|detroit_pistons|17.102564|30.809418|3.000000|97|away|sacramento_kings|19.782051|21.653239|5.000000|90|home
400489009|miami_heat|104.858974|87.732946|88.000000|97|away|charlotte_bobcats|11.525641|11.161661|5.000000|81|home
400489010|dallas_mavericks|10.727273|23.058914|4.000000|108|away|orlando_magic|9.527273|16.507689|2.000000|100|home
400489011|cleveland_cavaliers|7.551282|10.276495|4.000000|103|away|washington_wizards|15.538462|18.004054|1.000000|96|home
400489012|atlanta_hawks|10.666667|26.524622|1.000000|110|away|new_york_knicks|18.474359|41.405662|2.000000|90|home
400489013|indiana_pacers|22.269231|34.533400|3.000000|94|away|chicago_bulls|49.179487|58.633967|22.500000|110|home
400489014|denver_nuggets|31.447619|35.281988|13.000000|111|away|houston_rockets|21.294872|19.613646|18.000000|122|home
400489015|boston_celtics|10.115385|16.374606|2.000000|88|away|minnesota_timberwolves|12.628205|16.862269|3.000000|106|home
400489016|philadelphia_76ers|9.666667|26.390617|1.000000|98|away|new_orleans_pelicans|4.769231|4.364551|7.000000|135|home
400489017|oklahoma_city_thunder|39.769231|51.156352|28.000000|92|away|milwaukee_bucks|2.435897|8.896254|0.000000|79|home
400489018|utah_jazz|10.303030|23.302341|1.000000|88|away|golden_state_warriors|15.487179|23.562652|3.000000|102|home
400489019|brooklyn_nets|20.530303|21.461890|5.000000|103|away|los_angeles_clippers|22.743590|31.392240|5.000000|110|home
400489020|portland_trail_blazers|16.166667|23.846419|5.000000|118|away|toronto_raptors|18.551282|19.748838|6.000000|110|home
400489021|memphis_grizzlies|31.333333|44.936613|3.000000|97|away|sacramento_kings|20.000000|21.550775|6.000000|86|home
400489022|detroit_pistons|11.038462|22.002006|3.000000|99|away|los_angeles_lakers|8.679487|15.156867|4.000000|114|home
400489023|portland_trail_blazers|16.166667|23.846419|5.000000|108|away|brooklyn_nets|18.628205|35.348488|5.000000|98|home
400489024|charlotte_bobcats|11.525641|11.161661|5.000000|81|away|chicago_bulls|49.179487|58.633967|22.500000|86|home
400489025|denver_nuggets|29.089744|34.419429|2.000000|113|away|oklahoma_city_thunder|53.256410|60.536159|35.500000|115|home
400489026|philadelphia_76ers|9.666667|26.390617|1.000000|94|away|dallas_mavericks|9.538462|21.393560|4.000000|97|home
400489027|golden_state_warriors|17.121212|24.485317|3.000000|98|away|utah_jazz|10.303030|23.302341|1.000000|87|home
400489028|memphis_grizzlies|31.333333|44.936613|3.000000|106|away|los_angeles_clippers|22.743590|31.392240|5.000000|102|home
400489029|minnesota_timberwolves|12.628205|16.862269|3.000000|100|away|washington_wizards|15.538462|18.004054|1.000000|104|home
400489030|new_york_knicks|18.653846|41.436336|2.000000|86|away|detroit_pistons|11.038462|22.002006|3.000000|92|home
400489031|atlanta_hawks|11.897436|24.803634|1.000000|88|away|miami_heat|88.474359|71.417287|84.000000|104|home
400489032|boston_celtics|10.115385|16.374606|2.000000|85|away|houston_rockets|21.294872|19.613646|18.000000|109|home
400489033|phoenix_suns|5.820513|8.576569|4.000000|104|away|sacramento_kings|20.000000|21.550775|6.000000|107|home
400489034|brooklyn_nets|18.628205|35.348488|5.000000|91|away|charlotte_bobcats|11.525641|11.161661|5.000000|95|home
400489035|washington_wizards|15.538462|18.004054|1.000000|98|away|cleveland_cavaliers|7.538462|9.950766|4.000000|91|home
400489036|indiana_pacers|22.269231|34.533400|3.000000|103|away|new_york_knicks|18.653846|41.436336|2.000000|96|home
400489037|miami_heat|88.474359|71.417287|84.000000|120|away|orlando_magic|9.474359|14.603937|2.000000|92|home
400489038|toronto_raptors|13.141026|17.677832|6.000000|108|away|philadelphia_76ers|8.303030|25.996486|0.000000|98|home
400489039|detroit_pistons|11.038462|22.002006|3.000000|85|away|atlanta_hawks|11.051282|27.731726|1.000000|93|home
400489040|portland_trail_blazers|16.166667|23.846419|5.000000|91|away|milwaukee_bucks|2.435897|8.896254|0.000000|82|home
400489041|los_angeles_clippers|22.743590|31.392240|5.000000|102|away|minnesota_timberwolves|12.628205|16.862269|3.000000|98|home
400489042|utah_jazz|10.576923|25.345570|1.000000|98|away|new_orleans_pelicans|4.769231|4.364551|7.000000|105|home
400489043|boston_celtics|10.115385|16.374606|2.000000|93|away|san_antonio_spurs|80.615385|101.302825|68.000000|104|home
400489044|sacramento_kings|20.000000|21.550775|6.000000|113|away|phoenix_suns|5.820513|8.576569|4.000000|106|home
400489045|houston_rockets|21.294872|19.613646|18.000000|120|away|dallas_mavericks|9.538462|21.393560|4.000000|123|home
400489046|memphis_grizzlies|31.333333|44.936613|3.000000|88|away|golden_state_warriors|9.393939|18.501334|3.000000|81|home
400489047|los_angeles_clippers|22.743590|31.392240|5.000000|91|away|oklahoma_city_thunder|53.256410|60.536159|35.500000|105|home
400489048|chicago_bulls|47.484848|61.457855|8.000000|87|away|denver_nuggets|29.089744|34.419429|2.000000|97|home
400489049|phoenix_suns|5.820513|8.576569|4.000000|98|away|charlotte_bobcats|11.589744|11.190009|5.000000|91|home
400489050|milwaukee_bucks|2.435897|8.896254|0.000000|107|away|philadelphia_76ers|8.303030|25.996486|0.000000|115|home
400489051|washington_wizards|15.538462|18.004054|1.000000|88|away|toronto_raptors|16.641026|19.227367|6.000000|96|home
400489052|indiana_pacers|22.269231|34.533400|3.000000|97|away|boston_celtics|10.115385|16.374606|2.000000|82|home
400489053|atlanta_hawks|10.666667|26.524622|1.000000|96|away|detroit_pistons|11.038462|22.002006|3.000000|89|home
400489054|san_antonio_spurs|80.615385|101.302825|68.000000|102|away|memphis_grizzlies|31.333333|44.936613|3.000000|86|home
400489055|brooklyn_nets|18.628205|35.348488|5.000000|81|away|minnesota_timberwolves|12.628205|16.862269|3.000000|111|home
400489056|cleveland_cavaliers|7.307692|10.612411|4.000000|100|away|new_orleans_pelicans|4.769231|4.364551|7.000000|104|home
400489057|utah_jazz|13.051282|26.338963|1.000000|93|away|dallas_mavericks|9.538462|21.393560|4.000000|103|home
400489058|chicago_bulls|47.484848|61.457855|8.000000|95|away|portland_trail_blazers|16.269231|23.979517|5.000000|98|home
400489059|golden_state_warriors|9.393939|18.501334|3.000000|95|away|los_angeles_lakers|8.679487|15.156867|4.000000|102|home
400489060|sacramento_kings|20.000000|21.550775|6.000000|102|away|los_angeles_clippers|22.743590|31.392240|5.000000|103|home
400489061|philadelphia_76ers|8.303030|25.996486|0.000000|98|away|indiana_pacers|22.269231|34.533400|3.000000|106|home
400489062|new_york_knicks|18.653846|41.436336|2.000000|89|away|washington_wizards|15.538462|18.004054|1.000000|98|home
400489063|boston_celtics|10.115385|16.374606|2.000000|94|away|atlanta_hawks|12.666667|27.138612|1.000000|87|home
400489064|orlando_magic|10.641026|15.304578|2.000000|99|away|miami_heat|115.320513|79.517535|88.000000|101|home
400489065|minnesota_timberwolves|12.628205|16.862269|3.000000|101|away|houston_rockets|21.294872|19.613646|18.000000|112|home
400489066|charlotte_bobcats|11.589744|11.190009|5.000000|96|away|milwaukee_bucks|2.435897|8.896254|0.000000|72|home
400489067|cleveland_cavaliers|7.307692|10.612411|4.000000|96|away|san_antonio_spurs|77.538462|101.626729|54.500000|126|home
400489068|dallas_mavericks|9.538462|21.393560|4.000000|100|away|denver_nuggets|29.089744|34.419429|2.000000|102|home
400489069|portland_trail_blazers|16.269231|23.979517|5.000000|113|away|golden_state_warriors|18.045455|24.753593|3.000000|101|home
400489070|detroit_pistons|11.038462|22.002006|3.000000|109|away|brooklyn_nets|18.628205|35.348488|5.000000|97|home
400489071|chicago_bulls|46.763636|63.494585|8.000000|82|away|los_angeles_clippers|22.743590|31.392240|5.000000|121|home
400489072|phoenix_suns|5.820513|8.576569|4.000000|104|away|orlando_magic|9.282051|14.955402|2.000000|96|home
400489073|utah_jazz|13.051282|26.338963|1.000000|73|away|oklahoma_city_thunder|39.961538|48.616617|31.000000|95|home
400489074|sacramento_kings|20.000000|21.550775|6.000000|86|away|los_angeles_lakers|8.679487|15.156867|4.000000|100|home
400489075|boston_celtics|10.115385|16.374606|2.000000|96|away|charlotte_bobcats|11.589744|11.190009|5.000000|86|home
400489076|minnesota_timberwolves|12.628205|16.862269|3.000000|84|away|indiana_pacers|22.269231|34.533400|3.000000|98|home
400489077|milwaukee_bucks|2.435897|8.896254|0.000000|94|away|detroit_pistons|17.102564|30.809418|3.000000|113|home
400489078|phoenix_suns|5.820513|8.576569|4.000000|92|away|miami_heat|91.987179|79.993989|82.500000|107|home
400489079|houston_rockets|21.294872|19.613646|18.000000|93|away|memphis_grizzlies|25.045455|35.551257|3.000000|86|home
400489080|denver_nuggets|29.089744|34.419429|2.000000|110|away|dallas_mavericks|9.538462|21.393560|4.000000|96|home
400489081|new_orleans_pelicans|4.769231|4.364551|7.000000|93|away|san_antonio_spurs|85.282051|99.251674|68.000000|112|home
400489082|chicago_bulls|46.763636|63.494585|8.000000|83|away|utah_jazz|10.469697|24.144276|1.000000|89|home
400489083|new_york_knicks|18.653846|41.436336|2.000000|91|away|portland_trail_blazers|16.269231|23.979517|5.000000|102|home
400489084|brooklyn_nets|18.628205|35.348488|5.000000|102|away|toronto_raptors|16.333333|19.442002|6.000000|100|home
400489085|los_angeles_lakers|11.075758|16.936880|4.000000|111|away|washington_wizards|16.500000|18.878661|1.000000|116|home
400489086|orlando_magic|10.641026|15.304578|2.000000|109|away|atlanta_hawks|12.666667|27.138612|1.000000|92|home
400489087|golden_state_warriors|17.121212|24.485317|3.000000|102|away|new_orleans_pelicans|4.769231|4.364551|7.000000|101|home
400489088|indiana_pacers|22.269231|34.533400|3.000000|99|away|charlotte_bobcats|11.589744|11.190009|5.000000|74|home
400489089|philadelphia_76ers|8.303030|25.996486|0.000000|94|away|orlando_magic|10.641026|15.304578|2.000000|105|home
400489090|memphis_grizzlies|25.045455|35.551257|3.000000|100|away|boston_celtics|10.115385|16.374606|2.000000|93|home
400489091|los_angeles_lakers|11.075758|16.936880|4.000000|99|away|brooklyn_nets|18.628205|35.348488|5.000000|94|home
400489092|miami_heat|96.128205|85.859808|83.500000|95|away|cleveland_cavaliers|7.307692|10.612411|4.000000|84|home
400489093|chicago_bulls|46.763636|63.494585|8.000000|99|away|detroit_pistons|17.102564|30.809418|3.000000|79|home
400489094|atlanta_hawks|10.666667|26.524622|1.000000|84|away|houston_rockets|21.294872|19.613646|18.000000|113|home
400489095|washington_wizards|16.500000|18.878661|1.000000|100|away|milwaukee_bucks|2.435897|8.896254|0.000000|92|home
400489096|denver_nuggets|29.089744|34.419429|2.000000|117|away|minnesota_timberwolves|8.987179|14.395952|3.000000|110|home
400489097|san_antonio_spurs|80.615385|101.302825|68.000000|88|away|oklahoma_city_thunder|53.256410|60.536159|35.500000|94|home
400489098|golden_state_warriors|17.121212|24.485317|3.000000|99|away|dallas_mavericks|9.538462|21.393560|4.000000|103|home
400489099|portland_trail_blazers|16.269231|23.979517|5.000000|106|away|phoenix_suns|5.820513|8.576569|4.000000|120|home
400489100|new_york_knicks|18.653846|41.436336|2.000000|80|away|los_angeles_clippers|22.743590|31.392240|5.000000|93|home
400489101|milwaukee_bucks|3.000000|9.986804|0.000000|76|away|charlotte_bobcats|10.128205|10.893846|5.000000|92|home
400489102|san_antonio_spurs|62.807692|74.069797|52.000000|109|away|orlando_magic|10.641026|15.304578|2.000000|91|home
400489103|miami_heat|115.320513|79.517535|88.000000|90|away|toronto_raptors|15.025641|18.199728|6.000000|83|home
400489104|dallas_mavericks|9.538462|21.393560|4.000000|87|away|atlanta_hawks|8.705128|22.743897|1.000000|88|home
